# 1TCM with k1:0.25; k2:1.00
# Times[minutes] Activity[kBq/ml]
8.885282e+01 1.295724e+00
8.915402e+01 1.291822e+00
8.945521e+01 1.287922e+00
8.975641e+01 1.284064e+00
9.005760e+01 1.280262e+00
9.035880e+01 1.276501e+00
9.066000e+01 1.272770e+00
9.096119e+01 1.269062e+00
9.126239e+01 1.265370e+00
9.156358e+01 1.261690e+00
9.186478e+01 1.258020e+00
9.216598e+01 1.254356e+00
9.246717e+01 1.250697e+00
9.276837e+01 1.247042e+00
9.306956e+01 1.243390e+00
9.337076e+01 1.239740e+00
9.367196e+01 1.236091e+00
9.397315e+01 1.232443e+00
9.427435e+01 1.228839e+00
9.457554e+01 1.225285e+00
9.487674e+01 1.221768e+00
9.517794e+01 1.218278e+00
9.547913e+01 1.214809e+00
9.578033e+01 1.211355e+00
9.608152e+01 1.207913e+00
9.638272e+01 1.204478e+00
9.668392e+01 1.201050e+00
9.698511e+01 1.197626e+00
9.728631e+01 1.194205e+00
9.758750e+01 1.190787e+00
9.788870e+01 1.187371e+00
9.818990e+01 1.183956e+00
9.849109e+01 1.180542e+00
9.879229e+01 1.177130e+00
9.909348e+01 1.173774e+00
9.939468e+01 1.170461e+00
9.969588e+01 1.167179e+00
9.999707e+01 1.163919e+00
1.002983e+02 1.160677e+00
1.005995e+02 1.157447e+00
1.009007e+02 1.154227e+00
1.012019e+02 1.151013e+00
1.015031e+02 1.147805e+00
1.018042e+02 1.144600e+00
1.021054e+02 1.141398e+00
1.024066e+02 1.138198e+00
1.027078e+02 1.135000e+00
1.030090e+02 1.131803e+00
1.033102e+02 1.128606e+00
1.036114e+02 1.125410e+00
1.039126e+02 1.122244e+00
1.042138e+02 1.119123e+00
1.045150e+02 1.116036e+00
1.048162e+02 1.112974e+00
1.051174e+02 1.109929e+00
1.054186e+02 1.106899e+00
1.057198e+02 1.103878e+00
1.060210e+02 1.100865e+00
1.063222e+02 1.097858e+00
1.066234e+02 1.094854e+00
1.069246e+02 1.091854e+00
1.072258e+02 1.088855e+00
1.075270e+02 1.085859e+00
1.078282e+02 1.082863e+00
1.081294e+02 1.079869e+00
1.084306e+02 1.076875e+00
1.087318e+02 1.073881e+00
1.090330e+02 1.070902e+00
1.093341e+02 1.067967e+00
1.096353e+02 1.065067e+00
1.099365e+02 1.062192e+00
1.102377e+02 1.059336e+00
1.105389e+02 1.056493e+00
1.108401e+02 1.053660e+00
1.111413e+02 1.050835e+00
1.114425e+02 1.048016e+00
1.117437e+02 1.045201e+00
1.120449e+02 1.042388e+00
1.123461e+02 1.039578e+00
1.126473e+02 1.036770e+00
1.129485e+02 1.033963e+00
1.132497e+02 1.031156e+00
1.135509e+02 1.028351e+00
1.138521e+02 1.025546e+00
1.141533e+02 1.022741e+00
1.144545e+02 1.019942e+00
1.147557e+02 1.017187e+00
1.150569e+02 1.014464e+00
1.153581e+02 1.011765e+00
1.156593e+02 1.009085e+00
1.159605e+02 1.006417e+00
1.162617e+02 1.003759e+00
1.165629e+02 1.001109e+00
1.168640e+02 9.984633e-01
1.171652e+02 9.958220e-01
1.174664e+02 9.931837e-01
1.177676e+02 9.905475e-01
1.180688e+02 9.879129e-01
1.183700e+02 9.852795e-01
1.186712e+02 9.826470e-01
1.189724e+02 9.800151e-01
1.192736e+02 9.773837e-01
1.195748e+02 9.747526e-01
1.198760e+02 9.721218e-01
