# 1TCM with k1:0.10; k2:0.00
# Times[minutes] Activity[kBq/ml]
8.885282e+01 8.568110e+01
8.915402e+01 8.581433e+01
8.945521e+01 8.594715e+01
8.975641e+01 8.607959e+01
9.005760e+01 8.621165e+01
9.035880e+01 8.634332e+01
9.066000e+01 8.647462e+01
9.096119e+01 8.660554e+01
9.126239e+01 8.673608e+01
9.156358e+01 8.686624e+01
9.186478e+01 8.699602e+01
9.216598e+01 8.712542e+01
9.246717e+01 8.725445e+01
9.276837e+01 8.738309e+01
9.306956e+01 8.751136e+01
9.337076e+01 8.763924e+01
9.367196e+01 8.776675e+01
9.397315e+01 8.789388e+01
9.427435e+01 8.802064e+01
9.457554e+01 8.814705e+01
9.487674e+01 8.827311e+01
9.517794e+01 8.839881e+01
9.547913e+01 8.852416e+01
9.578033e+01 8.864915e+01
9.608152e+01 8.877378e+01
9.638272e+01 8.889807e+01
9.668392e+01 8.902199e+01
9.698511e+01 8.914556e+01
9.728631e+01 8.926878e+01
9.758750e+01 8.939164e+01
9.788870e+01 8.951415e+01
9.818990e+01 8.963630e+01
9.849109e+01 8.975810e+01
9.879229e+01 8.987954e+01
9.909348e+01 9.000066e+01
9.939468e+01 9.012143e+01
9.969588e+01 9.024188e+01
9.999707e+01 9.036199e+01
1.002983e+02 9.048178e+01
1.005995e+02 9.060123e+01
1.009007e+02 9.072034e+01
1.012019e+02 9.083913e+01
1.015031e+02 9.095758e+01
1.018042e+02 9.107570e+01
1.021054e+02 9.119349e+01
1.024066e+02 9.131095e+01
1.027078e+02 9.142807e+01
1.030090e+02 9.154486e+01
1.033102e+02 9.166132e+01
1.036114e+02 9.177745e+01
1.039126e+02 9.189326e+01
1.042138e+02 9.200875e+01
1.045150e+02 9.212394e+01
1.048162e+02 9.223881e+01
1.051174e+02 9.235337e+01
1.054186e+02 9.246762e+01
1.057198e+02 9.258156e+01
1.060210e+02 9.269519e+01
1.063222e+02 9.280850e+01
1.066234e+02 9.292151e+01
1.069246e+02 9.303420e+01
1.072258e+02 9.314659e+01
1.075270e+02 9.325866e+01
1.078282e+02 9.337042e+01
1.081294e+02 9.348187e+01
1.084306e+02 9.359300e+01
1.087318e+02 9.370383e+01
1.090330e+02 9.381435e+01
1.093341e+02 9.392458e+01
1.096353e+02 9.403452e+01
1.099365e+02 9.414416e+01
1.102377e+02 9.425352e+01
1.105389e+02 9.436258e+01
1.108401e+02 9.447135e+01
1.111413e+02 9.457983e+01
1.114425e+02 9.468802e+01
1.117437e+02 9.479591e+01
1.120449e+02 9.490352e+01
1.123461e+02 9.501083e+01
1.126473e+02 9.511785e+01
1.129485e+02 9.522458e+01
1.132497e+02 9.533102e+01
1.135509e+02 9.543716e+01
1.138521e+02 9.554302e+01
1.141533e+02 9.564858e+01
1.144545e+02 9.575385e+01
1.147557e+02 9.585885e+01
1.150569e+02 9.596358e+01
1.153581e+02 9.606803e+01
1.156593e+02 9.617221e+01
1.159605e+02 9.627611e+01
1.162617e+02 9.637974e+01
1.165629e+02 9.648310e+01
1.168640e+02 9.658619e+01
1.171652e+02 9.668900e+01
1.174664e+02 9.679153e+01
1.177676e+02 9.689380e+01
1.180688e+02 9.699579e+01
1.183700e+02 9.709750e+01
1.186712e+02 9.719894e+01
1.189724e+02 9.730011e+01
1.192736e+02 9.740101e+01
1.195748e+02 9.750163e+01
1.198760e+02 9.760198e+01
