# 1TCM with k1:1.00; k2:0.25
# Times[minutes] Activity[kBq/ml]
3.523993e+01 3.785829e+01
3.554113e+01 4.879309e+01
3.584232e+01 1.931279e+01
3.614352e+01 5.053912e+01
3.644472e+01 3.607426e+01
3.674591e+01 3.277043e+01
3.704711e+01 4.556740e+01
3.734830e+01 3.686186e+01
3.764950e+01 2.346799e+01
3.795070e+01 3.521886e+01
3.825189e+01 4.344478e+01
3.855309e+01 3.939277e+01
3.885428e+01 1.436209e+01
3.915548e+01 5.213100e+01
3.945668e+01 3.820986e+01
3.975787e+01 3.704959e+01
4.005907e+01 2.224671e+01
4.036026e+01 4.660404e+01
4.066146e+01 3.334114e+01
4.096266e+01 3.194335e+01
4.126385e+01 4.282276e+01
4.156505e+01 4.380403e+01
4.186624e+01 2.527249e+01
4.216744e+01 4.465635e+01
4.246864e+01 3.676331e+01
4.276983e+01 5.219442e+01
4.307103e+01 4.164981e+01
4.337222e+01 3.208711e+01
4.367342e+01 3.520469e+01
4.397462e+01 3.269370e+01
4.427581e+01 3.962500e+01
4.457701e+01 2.940385e+01
4.487820e+01 1.576087e+01
4.517940e+01 4.212955e+01
4.548060e+01 3.395877e+01
4.578179e+01 3.153863e+01
4.608299e+01 2.298147e+01
4.638418e+01 4.843509e+01
4.668538e+01 3.375297e+01
4.698658e+01 1.950619e+01
4.728777e+01 4.088203e+01
4.758897e+01 2.130418e+01
4.789016e+01 2.700785e+01
4.819136e+01 3.702346e+01
4.849256e+01 4.186221e+01
4.879375e+01 3.057625e+01
4.909495e+01 3.035491e+01
4.939614e+01 3.259186e+01
4.969734e+01 2.603170e+01
4.999854e+01 2.387579e+01
5.029973e+01 3.087874e+01
5.060093e+01 2.153371e+01
5.090212e+01 3.281230e+01
5.120332e+01 4.520747e+01
5.150452e+01 2.865330e+01
5.180571e+01 2.540104e+01
5.210691e+01 3.023275e+01
5.240810e+01 3.948666e+01
5.270930e+01 3.615780e+01
5.301050e+01 3.002019e+01
5.331169e+01 4.020354e+01
5.361289e+01 2.440449e+01
5.391408e+01 1.480569e+01
5.421528e+01 1.116710e+01
5.451648e+01 4.428644e+01
5.481767e+01 2.617346e+01
5.511887e+01 3.217651e+01
5.542006e+01 2.348013e+01
5.572126e+01 1.983608e+01
5.602246e+01 -4.324415e-01
5.632365e+01 3.055077e+01
5.662485e+01 1.664777e+01
5.692604e+01 3.379380e+01
5.722724e+01 1.597275e+01
5.752844e+01 2.795422e+01
5.782963e+01 1.989405e+01
5.813083e+01 3.097514e+01
5.843202e+01 3.899389e+01
5.873322e+01 2.535899e+01
5.903442e+01 3.398486e+01
5.933561e+01 3.302850e+01
5.963681e+01 4.054550e+01
5.993800e+01 3.535099e+01
6.023920e+01 1.933852e+01
6.054040e+01 2.308483e+01
6.084159e+01 3.030026e+01
6.114279e+01 3.046920e+01
6.144398e+01 3.102667e+01
6.174518e+01 3.247299e+01
6.204638e+01 2.633563e+01
6.234757e+01 1.183892e+01
6.264877e+01 2.762974e+01
6.294996e+01 3.547320e+01
6.325116e+01 2.869418e+01
6.355236e+01 2.220492e+01
6.385355e+01 1.372877e+01
6.415475e+01 2.375787e+01
6.445594e+01 7.205246e+00
6.475714e+01 1.778334e+01
6.505834e+01 3.124562e+01
6.535953e+01 2.038298e+01
6.566073e+01 2.637464e+01
6.596192e+01 2.015320e+01
6.626312e+01 2.144209e+01
6.656432e+01 1.998206e+01
6.686551e+01 3.653466e+01
6.716671e+01 2.729092e+01
6.746790e+01 2.664494e+01
6.776910e+01 3.559247e+01
6.807030e+01 2.158261e+01
6.837149e+01 3.697772e+01
6.867269e+01 2.889079e+01
6.897388e+01 3.500620e+01
6.927508e+01 1.718244e+01
6.957628e+01 2.180911e+01
6.987747e+01 2.557617e+01
7.017867e+01 1.679200e+01
7.047986e+01 1.519941e+01
7.078106e+01 3.299101e+01
7.108226e+01 2.108220e+01
7.138345e+01 2.139540e+01
7.168465e+01 2.233645e+01
7.198584e+01 1.383354e+01
7.228704e+01 1.692994e+01
7.258824e+01 8.585652e+00
7.288943e+01 3.040488e+01
7.319063e+01 2.559386e+01
7.349182e+01 2.755530e+01
7.379302e+01 2.853888e+01
7.409422e+01 1.998419e+01
7.439541e+01 2.870636e+01
7.469661e+01 3.509966e+01
7.499780e+01 1.633849e+01
7.529900e+01 3.140372e+01
7.560020e+01 1.349904e+01
7.590139e+01 2.151872e+01
7.620259e+01 2.887895e+01
7.650378e+01 1.724992e+01
7.680498e+01 2.659859e+01
7.710618e+01 2.409189e+01
7.740737e+01 4.586406e+01
7.770857e+01 2.322808e+01
7.800976e+01 2.246326e+01
7.831096e+01 2.135979e+01
7.861216e+01 1.343240e+01
7.891335e+01 1.572790e+01
7.921455e+01 2.497682e+01
7.951574e+01 2.263177e+01
7.981694e+01 2.938396e+01
8.011814e+01 2.372483e+01
8.041933e+01 2.358338e+01
8.072053e+01 2.096435e+01
8.102172e+01 1.733238e+01
8.132292e+01 1.965437e+01
8.162412e+01 2.591049e+01
8.192531e+01 3.784545e+01
8.222651e+01 2.131723e+01
8.252770e+01 3.470907e+01
8.282890e+01 2.108830e+01
8.313010e+01 1.869734e+01
8.343129e+01 5.356486e+00
8.373249e+01 3.173920e+01
8.403368e+01 1.136377e+01
8.433488e+01 1.666692e+01
8.463608e+01 2.512157e+01
8.493727e+01 -2.865170e+00
8.523847e+01 1.427215e+01
8.553966e+01 1.761396e+01
8.584086e+01 2.407437e+01
8.614206e+01 2.532444e+01
8.644325e+01 6.714953e+00
8.674445e+01 1.887827e+01
8.704564e+01 1.599696e+01
8.734684e+01 1.476242e+01
8.764804e+01 2.336179e+01
8.794923e+01 1.034660e+01
8.825043e+01 2.520436e+01
8.855162e+01 1.597780e+01
8.885282e+01 2.148116e+01
8.915402e+01 1.903975e+01
8.945521e+01 2.600700e+01
8.975641e+01 9.180592e+00
9.005760e+01 1.908650e+01
9.035880e+01 8.915710e+00
9.066000e+01 1.858431e+01
9.096119e+01 -3.379737e+00
9.126239e+01 9.779951e+00
9.156358e+01 2.271232e+01
9.186478e+01 1.763802e+01
9.216598e+01 2.791537e+01
9.246717e+01 6.645139e+00
9.276837e+01 1.032001e+01
9.306956e+01 1.548440e+01
9.337076e+01 2.543725e+01
9.367196e+01 1.349360e+01
9.397315e+01 1.265712e+01
9.427435e+01 2.921761e+01
9.457554e+01 7.142728e+00
9.487674e+01 1.502444e+01
9.517794e+01 2.209935e+01
9.547913e+01 1.184265e+01
9.578033e+01 1.166381e+01
9.608152e+01 2.867067e+01
9.638272e+01 1.437924e+01
9.668392e+01 1.631524e+01
9.698511e+01 6.914106e+00
9.728631e+01 1.368755e+01
9.758750e+01 1.297682e+01
9.788870e+01 1.758374e+01
9.818990e+01 2.093153e+01
9.849109e+01 1.491093e+01
9.879229e+01 1.698037e+01
9.909348e+01 1.823174e+01
9.939468e+01 1.269766e+01
9.969588e+01 1.455727e+01
9.999707e+01 1.986579e+01
1.002983e+02 3.206495e+00
1.005995e+02 1.271413e+01
1.009007e+02 9.493588e-02
1.012019e+02 1.513896e+01
1.015031e+02 7.116279e+00
1.018042e+02 2.522702e+01
1.021054e+02 1.416860e+01
1.024066e+02 1.500460e+01
1.027078e+02 1.127672e+01
1.030090e+02 2.505532e+01
1.033102e+02 3.267874e+01
1.036114e+02 3.111505e+01
1.039126e+02 1.905073e+01
1.042138e+02 -7.602098e+00
1.045150e+02 7.186852e+00
1.048162e+02 9.815504e+00
1.051174e+02 9.302799e+00
1.054186e+02 2.975773e+01
1.057198e+02 2.404223e+01
1.060210e+02 3.199185e+01
1.063222e+02 1.747056e+01
1.066234e+02 2.446844e+01
1.069246e+02 1.929862e+01
1.072258e+02 5.225934e-01
1.075270e+02 4.568844e+00
1.078282e+02 6.953397e+00
1.081294e+02 2.601318e+01
1.084306e+02 1.229420e+01
1.087318e+02 -1.977537e+00
1.090330e+02 1.600139e+01
1.093341e+02 7.634885e+00
1.096353e+02 6.593632e+00
1.099365e+02 2.749802e+01
1.102377e+02 1.789039e+01
1.105389e+02 1.528632e+01
1.108401e+02 9.720824e+00
1.111413e+02 2.116477e+01
1.114425e+02 2.153578e+01
1.117437e+02 1.841140e+01
1.120449e+02 1.305843e+01
1.123461e+02 3.093293e+01
1.126473e+02 2.843982e+01
1.129485e+02 1.005422e+01
1.132497e+02 2.006181e+01
1.135509e+02 1.623477e+01
1.138521e+02 3.603476e+01
1.141533e+02 6.812353e+00
1.144545e+02 2.634307e+00
1.147557e+02 7.964314e+00
1.150569e+02 1.208401e+01
1.153581e+02 9.560066e+00
1.156593e+02 1.340304e+00
1.159605e+02 1.187493e+01
1.162617e+02 2.086084e+01
1.165629e+02 1.545306e+01
1.168640e+02 1.622202e+01
1.171652e+02 1.604680e+01
1.174664e+02 9.365890e+00
1.177676e+02 2.307190e+01
1.180688e+02 2.582839e+01
1.183700e+02 -1.277447e+00
1.186712e+02 -1.376580e+00
1.189724e+02 1.120171e+01
1.192736e+02 2.540444e+01
1.195748e+02 1.376826e+01
1.198760e+02 1.474890e+01
