# 1TCM with k1:0.25; k2:1.00
# Times[minutes] Activity[kBq/ml]
1.075270e+02 1.119402e+01
1.078282e+02 -2.528808e+00
1.081294e+02 -1.395587e+01
1.084306e+02 2.103517e-01
1.087318e+02 4.174360e+00
1.090330e+02 -6.169462e+00
1.093341e+02 2.780652e+00
1.096353e+02 -7.659056e+00
1.099365e+02 -8.242117e-01
1.102377e+02 -4.505581e+00
1.105389e+02 4.502069e+00
1.108401e+02 -5.007219e+00
1.111413e+02 5.810397e+00
1.114425e+02 -1.973002e+00
1.117437e+02 2.415544e+00
1.120449e+02 2.332966e+00
1.123461e+02 6.417719e+00
1.126473e+02 7.516052e+00
1.129485e+02 4.660284e+00
1.132497e+02 -4.867663e+00
1.135509e+02 2.511646e+00
1.138521e+02 -4.687235e+00
1.141533e+02 -8.162328e-01
1.144545e+02 3.972679e+00
1.147557e+02 -4.715571e+00
1.150569e+02 -1.465565e+01
1.153581e+02 -1.617558e-01
1.156593e+02 1.375132e+01
1.159605e+02 -1.857245e+00
1.162617e+02 1.069927e+01
1.165629e+02 -8.409815e+00
1.168640e+02 1.133218e+01
1.171652e+02 5.403178e+00
1.174664e+02 7.071997e+00
1.177676e+02 -3.839755e-01
1.180688e+02 1.295272e+00
1.183700e+02 4.961597e+00
1.186712e+02 2.449938e+00
1.189724e+02 2.029454e+00
1.192736e+02 -1.014638e+01
1.195748e+02 8.471038e+00
1.198760e+02 -3.051243e-01
