model	E_kin	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_mu	ave_t	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	iterations	dist_function	distance	diff_hybrid	time
1D_2_4b	-0.96771352	4	1.3290703	-1.3290703	2	1	0.66353093	0.6635309	1	-0.96771352	0.1049412	0.10140526	3.8985947	1	-0.67401247	-0.85808006	-0.85808005	0.042082602	0.096051308	0.096051306	0.039458641	0.4157683	1.7630523	1.7630523	-10.693952	R0:N6:S0:1	e569cda	8	self_wc_10.0_b_50	 4.30e-04	 4.01e-07	2022-03-21@18:29
# w	weight
9.99026464	0.00802213
1D_2_4b	-0.9846743	4	0.90328339	-0.29525236	1.08	1	0.61001108	0.53507074	0.85907559	-0.9846743	0.091013166	0.27528807	3.8459006	0.93940567	-0.6382304	-1.2898694	-0.99357093	0.03764032	0.23636375	0.14510432	0.060281279	0.36695167	1.4030514	1.9318558	-4.7827851	R0:N6:S0:1	e569cda	3	self_wc_10.0_b_50	 3.13e-02	 6.25e-07	2022-03-21@18:29
# w	weight
0.06283185	0.01330530
0.18849556	0.01334564
0.31415927	0.01344949
0.43982297	0.01363081
0.56548668	0.01387967
0.69115038	0.01417169
0.81681409	0.01448068
0.94247780	0.01478526
1.06814150	0.01507025
1.19380521	0.01532595
1.31946891	0.01554690
1.44513262	0.01573061
1.57079633	0.01587671
1.69646003	0.01598619
1.82212374	0.01606091
1.94778745	0.01610329
2.07345115	0.01611599
2.19911486	0.01610182
2.32477856	0.01606353
2.45044227	0.01600381
2.57610598	0.01592521
2.70176968	0.01583010
2.82743339	0.01572065
2.95309709	0.01559887
3.07876080	0.01546657
3.20442451	0.01532539
3.33008821	0.01517677
3.45575192	0.01502204
3.58141563	0.01486235
3.70707933	0.01469872
3.83274304	0.01453207
3.95840674	0.01436319
4.08407045	0.01419278
4.20973416	0.01402146
4.33539786	0.01384977
4.46106157	0.01367815
4.58672527	0.01350703
4.71238898	0.01333674
4.83805269	0.01316759
4.96371639	0.01299983
5.08938010	0.01283368
5.21504380	0.01266933
5.34070751	0.01250692
5.46637122	0.01234658
5.59203492	0.01218843
5.71769863	0.01203254
5.84336234	0.01187898
5.96902604	0.01172780
6.09468975	0.01157905
6.22035345	0.01143275
6.34601716	0.01128890
6.47168087	0.01114753
6.59734457	0.01100863
6.72300828	0.01087219
6.84867198	0.01073819
6.97433569	0.01060662
7.09999940	0.01047746
7.22566310	0.01035068
7.35132681	0.01022625
7.47699052	0.01010414
7.60265422	0.00998431
7.72831793	0.00986672
7.85398163	0.00975135
7.97964534	0.00963815
8.10530905	0.00952708
8.23097275	0.00941811
8.35663646	0.00931119
8.48230016	0.00920628
8.60796387	0.00910334
8.73362758	0.00900234
8.85929128	0.00890322
8.98495499	0.00880596
9.11061870	0.00871051
9.23628240	0.00861683
9.36194611	0.00852488
9.48760981	0.00843463
9.61327352	0.00834604
9.73893723	0.00825907
9.86460093	0.00817369
9.99026464	0.00808985
1D_2_4b	-0.98677138	4	0.86303418	-0.29158644	1.06	1	0.60985211	0.53265618	0.85518723	-0.98677138	0.089964565	0.29277504	3.8393383	0.93394332	-0.63455177	-1.3208052	-1.0107151	0.037297937	0.24878101	0.15102114	0.062194139	0.36231828	1.3736598	1.9441645	-4.7400304	R0:N6:S0:1	e569cda	3	self_wc_10.0_b_50	 3.14e-02	 7.13e-07	2022-03-21@18:29
# w	weight
0.06283185	0.01281333
0.18849556	0.01287165
0.31415927	0.01300806
0.43982297	0.01323056
0.56548668	0.01352331
0.69115038	0.01385801
0.81681409	0.01420667
0.94247780	0.01454732
1.06814150	0.01486482
1.19380521	0.01514972
1.31946891	0.01539688
1.44513262	0.01560415
1.57079633	0.01577143
1.69646003	0.01589997
1.82212374	0.01599187
1.94778745	0.01604974
2.07345115	0.01607642
2.19911486	0.01607485
2.32477856	0.01604796
2.45044227	0.01599852
2.57610598	0.01592921
2.70176968	0.01584247
2.82743339	0.01574059
2.95309709	0.01562563
3.07876080	0.01549948
3.20442451	0.01536383
3.33008821	0.01522021
3.45575192	0.01506995
3.58141563	0.01491428
3.70707933	0.01475426
3.83274304	0.01459083
3.95840674	0.01442483
4.08407045	0.01425700
4.20973416	0.01408796
4.33539786	0.01391828
4.46106157	0.01374846
4.58672527	0.01357891
4.71238898	0.01340999
4.83805269	0.01324204
4.96371639	0.01307531
5.08938010	0.01291005
5.21504380	0.01274645
5.34070751	0.01258466
5.46637122	0.01242485
5.59203492	0.01226711
5.71769863	0.01211155
5.84336234	0.01195823
5.96902604	0.01180722
6.09468975	0.01165856
6.22035345	0.01151229
6.34601716	0.01136842
6.47168087	0.01122698
6.59734457	0.01108795
6.72300828	0.01095135
6.84867198	0.01081715
6.97433569	0.01068535
7.09999940	0.01055592
7.22566310	0.01042884
7.35132681	0.01030409
7.47699052	0.01018163
7.60265422	0.01006144
7.72831793	0.00994348
7.85398163	0.00982771
7.97964534	0.00971410
8.10530905	0.00960260
8.23097275	0.00949320
8.35663646	0.00938583
8.48230016	0.00928047
8.60796387	0.00917707
8.73362758	0.00907560
8.85929128	0.00897602
8.98495499	0.00887828
9.11061870	0.00878235
9.23628240	0.00868819
9.36194611	0.00859577
9.48760981	0.00850504
9.61327352	0.00841596
9.73893723	0.00832851
9.86460093	0.00824264
9.99026464	0.00815832
1D_2_4b	-0.98887108	4	0.82614367	-0.28860814	1.04	1	0.61002656	0.53040306	0.85140894	-0.98887108	0.088905777	0.31055744	3.8326223	0.92841012	-0.63081673	-1.3509011	-1.0280703	0.036950196	0.26110102	0.15703525	0.064094956	0.35767712	1.3446744	1.9561753	-4.7004185	R0:N6:S0:1	e569cda	3	self_wc_10.0_b_50	 3.14e-02	 9.13e-07	2022-03-21@18:29
# w	weight
0.06283185	0.01233759
0.18849556	0.01241411
0.31415927	0.01258311
0.43982297	0.01284613
0.56548668	0.01318141
0.69115038	0.01355705
0.81681409	0.01394349
0.94247780	0.01431838
1.06814150	0.01466666
1.19380521	0.01497922
1.31946891	0.01525123
1.44513262	0.01548086
1.57079633	0.01566828
1.69646003	0.01581499
1.82212374	0.01592331
1.94778745	0.01599603
2.07345115	0.01603615
2.19911486	0.01604675
2.32477856	0.01603088
2.45044227	0.01599143
2.57610598	0.01593115
2.70176968	0.01585260
2.82743339	0.01575813
2.95309709	0.01564988
3.07876080	0.01552978
3.20442451	0.01539961
3.33008821	0.01526091
3.45575192	0.01511511
3.58141563	0.01496344
3.70707933	0.01480702
3.83274304	0.01464682
3.95840674	0.01448371
4.08407045	0.01431846
4.20973416	0.01415172
4.33539786	0.01398410
4.46106157	0.01381608
4.58672527	0.01364813
4.71238898	0.01348063
4.83805269	0.01331390
4.96371639	0.01314825
5.08938010	0.01298390
5.21504380	0.01282109
5.34070751	0.01265997
5.46637122	0.01250071
5.59203492	0.01234342
5.71769863	0.01218821
5.84336234	0.01203517
5.96902604	0.01188436
6.09468975	0.01173583
6.22035345	0.01158963
6.34601716	0.01144577
6.47168087	0.01130428
6.59734457	0.01116516
6.72300828	0.01102842
6.84867198	0.01089405
6.97433569	0.01076203
7.09999940	0.01063236
7.22566310	0.01050502
7.35132681	0.01037997
7.47699052	0.01025719
7.60265422	0.01013666
7.72831793	0.01001834
7.85398163	0.00990220
7.97964534	0.00978820
8.10530905	0.00967630
8.23097275	0.00956648
8.35663646	0.00945869
8.48230016	0.00935290
8.60796387	0.00924906
8.73362758	0.00914714
8.85929128	0.00904710
8.98495499	0.00894891
9.11061870	0.00885252
9.23628240	0.00875790
9.36194611	0.00866500
9.48760981	0.00857380
9.61327352	0.00848426
9.73893723	0.00839633
9.86460093	0.00830999
9.99026464	0.00822520
1D_2_4b	-0.9908092	4	0.79300956	-0.28616564	1.02	1	0.61053978	0.52828053	0.84770274	-0.9908092	0.0878475	0.32827522	3.8259499	0.92288745	-0.62710511	-1.379674	-1.0451319	0.036600389	0.27306801	0.16296894	0.065946807	0.35311638	1.316544	1.9677263	-4.6631193	R0:N6:S0:1	e569cda	3	self_wc_10.0_b_50	 3.13e-02	 1.14e-06	2022-03-21@18:29
# w	weight
0.06283185	0.01188776
0.18849556	0.01198248
0.31415927	0.01218339
0.43982297	0.01248530
0.56548668	0.01286075
0.69115038	0.01327464
0.81681409	0.01369615
0.94247780	0.01410268
1.06814150	0.01447939
1.19380521	0.01481748
1.31946891	0.01511244
1.44513262	0.01536276
1.57079633	0.01556887
1.69646003	0.01573250
1.82212374	0.01585615
1.94778745	0.01594278
2.07345115	0.01599554
2.19911486	0.01601763
2.32477856	0.01601219
2.45044227	0.01598223
2.57610598	0.01593059
2.70176968	0.01585987
2.82743339	0.01577252
2.95309709	0.01567072
3.07876080	0.01555649
3.20442451	0.01543162
3.33008821	0.01529773
3.45575192	0.01515627
3.58141563	0.01500853
3.70707933	0.01485565
3.83274304	0.01469863
3.95840674	0.01453839
4.08407045	0.01437571
4.20973416	0.01421127
4.33539786	0.01404569
4.46106157	0.01387951
4.58672527	0.01371318
4.71238898	0.01354710
4.83805269	0.01338164
4.96371639	0.01321708
5.08938010	0.01305370
5.21504380	0.01289171
5.34070751	0.01273130
5.46637122	0.01257263
5.59203492	0.01241584
5.71769863	0.01226104
5.84336234	0.01210832
5.96902604	0.01195775
6.09468975	0.01180940
6.22035345	0.01166331
6.34601716	0.01151951
6.47168087	0.01137802
6.59734457	0.01123886
6.72300828	0.01110203
6.84867198	0.01096754
6.97433569	0.01083536
7.09999940	0.01070550
7.22566310	0.01057793
7.35132681	0.01045263
7.47699052	0.01032959
7.60265422	0.01020876
7.72831793	0.01009012
7.85398163	0.00997365
7.97964534	0.00985930
8.10530905	0.00974705
8.23097275	0.00963686
8.35663646	0.00952868
8.48230016	0.00942250
8.60796387	0.00931826
8.73362758	0.00921594
8.85929128	0.00911549
8.98495499	0.00901687
9.11061870	0.00892006
9.23628240	0.00882501
9.36194611	0.00873168
9.48760981	0.00864005
9.61327352	0.00855007
9.73893723	0.00846171
9.86460093	0.00837494
9.99026464	0.00828971
model	E_kin	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_mu	ave_t	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	iterations	dist_function	distance	diff_hybrid	time
1D_2_4b	-0.96771352	4	1.3290702	-1.3290703	2	1	0.6635309	0.66353093	1	-0.96771352	0.1049412	0.10140526	3.8985947	1	-0.67401247	-0.85808006	-0.85808006	0.042082602	0.096051308	0.096051308	0.039458642	0.4157683	1.7630523	1.7630523	-10.693952	R0:N6:S0:1	e569cda	8	self_wc_10.0_b_50	 4.30e-04	 4.01e-07	2022-03-22@20:19
# w	weight
0.06283185	0.01748930
0.18849556	0.01748278
0.31415927	0.01746980
0.43982297	0.01745035
0.56548668	0.01742430
0.69115038	0.01739136
0.81681409	0.01735106
0.94247780	0.01730277
1.06814150	0.01724576
1.19380521	0.01717931
1.31946891	0.01710281
1.44513262	0.01701580
1.57079633	0.01691804
1.69646003	0.01680949
1.82212374	0.01669036
1.94778745	0.01656106
2.07345115	0.01642215
2.19911486	0.01627432
2.32477856	0.01611838
2.45044227	0.01595517
2.57610598	0.01578556
2.70176968	0.01561045
2.82743339	0.01543069
2.95309709	0.01524712
3.07876080	0.01506053
3.20442451	0.01487165
3.33008821	0.01468117
3.45575192	0.01448970
3.58141563	0.01429781
3.70707933	0.01410602
3.83274304	0.01391477
3.95840674	0.01372446
4.08407045	0.01353545
4.20973416	0.01334803
4.33539786	0.01316249
4.46106157	0.01297903
4.58672527	0.01279786
4.71238898	0.01261913
4.83805269	0.01244299
4.96371639	0.01226953
5.08938010	0.01209884
5.21504380	0.01193099
5.34070751	0.01176603
5.46637122	0.01160399
5.59203492	0.01144489
5.71769863	0.01128874
5.84336234	0.01113553
5.96902604	0.01098527
6.09468975	0.01083791
6.22035345	0.01069345
6.34601716	0.01055186
6.47168087	0.01041309
6.59734457	0.01027710
6.72300828	0.01014387
6.84867198	0.01001333
6.97433569	0.00988545
7.09999940	0.00976017
7.22566310	0.00963745
7.35132681	0.00951723
7.47699052	0.00939946
7.60265422	0.00928410
7.72831793	0.00917108
7.85398163	0.00906036
7.97964534	0.00895189
8.10530905	0.00884561
8.23097275	0.00874147
8.35663646	0.00863943
8.48230016	0.00853943
8.60796387	0.00844142
8.73362758	0.00834537
8.85929128	0.00825121
8.98495499	0.00815890
9.11061870	0.00806841
9.23628240	0.00797968
9.36194611	0.00789267
9.48760981	0.00780734
9.61327352	0.00772364
9.73893723	0.00764155
9.86460093	0.00756101
9.99026464	0.00748199
1D_2_4b	-0.96772418	4	1.3881428	-1.268112	1.95	1	0.66448504	0.66222222	1.0000421	-0.96772418	0.10507536	0.10117136	3.8983039	1.0002624	-0.67400326	-0.85726566	-0.8590697	0.042125255	0.095851559	0.096302587	0.039463488	0.41575635	1.7643413	1.7617209	-10.350008	R0:N6:S0:1	e569cda	7	self_wc_10.0_b_50	 4.40e-04	 6.64e-07	2022-03-22@20:19
# w	weight
0.06283185	0.01749833
0.18849556	0.01749146
0.31415927	0.01747783
0.43982297	0.01745751
0.56548668	0.01743050
0.69115038	0.01739660
0.81681409	0.01735540
0.94247780	0.01730630
1.06814150	0.01724861
1.19380521	0.01718161
1.31946891	0.01710465
1.44513262	0.01701727
1.57079633	0.01691919
1.69646003	0.01681039
1.82212374	0.01669104
1.94778745	0.01656155
2.07345115	0.01642247
2.19911486	0.01627448
2.32477856	0.01611840
2.45044227	0.01595505
2.57610598	0.01578533
2.70176968	0.01561010
2.82743339	0.01543024
2.95309709	0.01524657
3.07876080	0.01505989
3.20442451	0.01487094
3.33008821	0.01468038
3.45575192	0.01448885
3.58141563	0.01429690
3.70707933	0.01410506
3.83274304	0.01391376
3.95840674	0.01372341
4.08407045	0.01353436
4.20973416	0.01334691
4.33539786	0.01316134
4.46106157	0.01297786
4.58672527	0.01279667
4.71238898	0.01261792
4.83805269	0.01244176
4.96371639	0.01226829
5.08938010	0.01209760
5.21504380	0.01192974
5.34070751	0.01176478
5.46637122	0.01160273
5.59203492	0.01144363
5.71769863	0.01128748
5.84336234	0.01113427
5.96902604	0.01098401
6.09468975	0.01083666
6.22035345	0.01069220
6.34601716	0.01055061
6.47168087	0.01041185
6.59734457	0.01027587
6.72300828	0.01014264
6.84867198	0.01001211
6.97433569	0.00988423
7.09999940	0.00975896
7.22566310	0.00963625
7.35132681	0.00951604
7.47699052	0.00939828
7.60265422	0.00928293
7.72831793	0.00916992
7.85398163	0.00905921
7.97964534	0.00895074
8.10530905	0.00884447
8.23097275	0.00874035
8.35663646	0.00863831
8.48230016	0.00853832
8.60796387	0.00844033
8.73362758	0.00834428
8.85929128	0.00825013
8.98495499	0.00815784
9.11061870	0.00806735
9.23628240	0.00797863
9.36194611	0.00789163
9.48760981	0.00780630
9.61327352	0.00772262
9.73893723	0.00764053
9.86460093	0.00756000
9.99026464	0.00748100
1D_2_4b	-0.96775492	4	1.445542	-1.2053234	1.9	1	0.66512089	0.66054715	1.0000871	-0.96775492	0.10521407	0.100986	3.8979641	1.000525	-0.67397841	-0.85659956	-0.86020202	0.042169344	0.095695919	0.096597972	0.039475966	0.41572502	1.7656016	1.760356	-9.998513	R0:N6:S0:1	e569cda	3	self_wc_10.0_b_50	 4.72e-04	 1.27e-06	2022-03-22@20:19
# w	weight
0.06283185	0.01752605
0.18849556	0.01751809
0.31415927	0.01750246
0.43982297	0.01747952
0.56548668	0.01744956
0.69115038	0.01741270
0.81681409	0.01736874
0.94247780	0.01731721
1.06814150	0.01725745
1.19380521	0.01718873
1.31946891	0.01711038
1.44513262	0.01702185
1.57079633	0.01692282
1.69646003	0.01681322
1.82212374	0.01669319
1.94778745	0.01656310
2.07345115	0.01642347
2.19911486	0.01627501
2.32477856	0.01611847
2.45044227	0.01595472
2.57610598	0.01578461
2.70176968	0.01560903
2.82743339	0.01542885
2.95309709	0.01524489
3.07876080	0.01505794
3.20442451	0.01486873
3.33008821	0.01467795
3.45575192	0.01448621
3.58141563	0.01429409
3.70707933	0.01410208
3.83274304	0.01391063
3.95840674	0.01372015
4.08407045	0.01353099
4.20973416	0.01334345
4.33539786	0.01315779
4.46106157	0.01297423
4.58672527	0.01279298
4.71238898	0.01261419
4.83805269	0.01243799
4.96371639	0.01226448
5.08938010	0.01209376
5.21504380	0.01192588
5.34070751	0.01176090
5.46637122	0.01159885
5.59203492	0.01143974
5.71769863	0.01128359
5.84336234	0.01113039
5.96902604	0.01098013
6.09468975	0.01083279
6.22035345	0.01068835
6.34601716	0.01054677
6.47168087	0.01040802
6.59734457	0.01027207
6.72300828	0.01013886
6.84867198	0.01000835
6.97433569	0.00988050
7.09999940	0.00975525
7.22566310	0.00963256
7.35132681	0.00951238
7.47699052	0.00939465
7.60265422	0.00927932
7.72831793	0.00916634
7.85398163	0.00905566
7.97964534	0.00894722
8.10530905	0.00884098
8.23097275	0.00873689
8.35663646	0.00863488
8.48230016	0.00853492
8.60796387	0.00843695
8.73362758	0.00834093
8.85929128	0.00824681
8.98495499	0.00815455
9.11061870	0.00806409
9.23628240	0.00797539
9.36194611	0.00788842
9.48760981	0.00780313
9.61327352	0.00771947
9.73893723	0.00763741
9.86460093	0.00755691
9.99026464	0.00747793
1D_2_4b	-0.96780329	4	1.5010067	-1.1405438	1.85	1	0.6654177	0.65845581	1.0001277	-0.96780329	0.10535633	0.1008615	3.897571	1.0007837	-0.6739352	-0.85612643	-0.8614855	0.042214553	0.095595562	0.096941364	0.039497627	0.41567067	1.766808	1.7589684	-9.6388081	R0:N6:S0:1	e569cda	2	self_wc_10.0_b_50	 5.30e-04	 4.70e-07	2022-03-22@20:19
# w	weight
0.06283185	0.01757209
0.18849556	0.01756228
0.31415927	0.01754324
0.43982297	0.01751582
0.56548668	0.01748090
0.69115038	0.01743907
0.81681409	0.01739052
0.94247780	0.01733496
1.06814150	0.01727181
1.19380521	0.01720030
1.31946891	0.01711967
1.44513262	0.01702929
1.57079633	0.01692874
1.69646003	0.01681786
1.82212374	0.01669673
1.94778745	0.01656566
2.07345115	0.01642517
2.19911486	0.01627591
2.32477856	0.01611865
2.45044227	0.01595422
2.57610598	0.01578349
2.70176968	0.01560734
2.82743339	0.01542662
2.95309709	0.01524217
3.07876080	0.01505477
3.20442451	0.01486515
3.33008821	0.01467399
3.45575192	0.01448192
3.58141563	0.01428949
3.70707933	0.01409721
3.83274304	0.01390552
3.95840674	0.01371483
4.08407045	0.01352548
4.20973416	0.01333777
4.33539786	0.01315196
4.46106157	0.01296829
4.58672527	0.01278693
4.71238898	0.01260805
4.83805269	0.01243177
4.96371639	0.01225821
5.08938010	0.01208744
5.21504380	0.01191953
5.34070751	0.01175452
5.46637122	0.01159245
5.59203492	0.01143333
5.71769863	0.01127718
5.84336234	0.01112399
5.96902604	0.01097374
6.09468975	0.01082641
6.22035345	0.01068199
6.34601716	0.01054044
6.47168087	0.01040172
6.59734457	0.01026579
6.72300828	0.01013262
6.84867198	0.01000215
6.97433569	0.00987433
7.09999940	0.00974913
7.22566310	0.00962648
7.35132681	0.00950634
7.47699052	0.00938865
7.60265422	0.00927337
7.72831793	0.00916043
7.85398163	0.00904980
7.97964534	0.00894141
8.10530905	0.00883521
8.23097275	0.00873116
8.35663646	0.00862920
8.48230016	0.00852929
8.60796387	0.00843137
8.73362758	0.00833540
8.85929128	0.00824133
8.98495499	0.00814911
9.11061870	0.00805869
9.23628240	0.00797005
9.36194611	0.00788312
9.48760981	0.00779787
9.61327352	0.00771426
9.73893723	0.00763225
9.86460093	0.00755179
9.99026464	0.00747285
