block,table2,activity,CAT,column,dtype,spaces,width,start,stop,table,default,model_min,model_max,target,lower,upper,min,max,units,definition
RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,OPNID,C,2,8,2,10,MON-ROXYGEN,15.5,,,,,,,,,
RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM1,R,2,5,10,15,MON-ROXYGEN,0,,,,,,,,,
RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM2,R,2,5,15,20,MON-ROXYGEN,0,,,,,,,,,
RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM3,R,2,5,20,25,MON-ROXYGEN,0,,,,,,,,,
RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM4,R,2,5,25,30,MON-ROXYGEN,0,,,,,,,,,
RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM5,R,2,5,30,35,MON-ROXYGEN,0,,,,,,,,,
RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM6,R,2,5,35,40,MON-ROXYGEN,0,,,,,,,,,
RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM7,R,2,5,40,45,MON-ROXYGEN,0,,,,,,,,,
RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM8,R,2,5,45,50,MON-ROXYGEN,0,,,,,,,,,
RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM9,R,2,5,50,55,MON-ROXYGEN,0,,,,,,,,,
RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM10,R,2,5,55,60,MON-ROXYGEN,0,,,,,,,,,
RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM11,R,2,5,60,65,MON-ROXYGEN,0,,,,,,,,,
RCHRES,MON-ROXYGEN,GQUAL,MONTHLYS,ROCM12,R,2,5,65,70,MON-ROXYGEN,0,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,OPNID,C,2,8,2,10,GQ-ALPHA,,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH1,R,2,10,10,20,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH2,R,2,10,20,30,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH3,R,2,10,30,40,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH4,R,2,10,40,50,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH5,R,2,10,50,60,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH6,R,2,10,60,70,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH7,R,2,10,70,80,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH8,R,2,10,10,20,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH9,R,2,10,20,30,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH10,R,2,10,30,40,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH11,R,2,10,40,50,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH12,R,2,10,50,60,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH13,R,2,10,60,70,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH14,R,2,10,70,80,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH15,R,2,10,10,20,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH16,R,2,10,20,30,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH17,R,2,10,30,40,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-ALPHA,GQUAL,EXTENDED,ALPH418,R,2,10,40,50,GQ-ALPHA,-999,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,OPNID,C,2,8,2,10,GQ-GAMMA,,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM1,R,2,10,10,20,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM2,R,2,10,20,30,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM3,R,2,10,30,40,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM4,R,2,10,40,50,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM5,R,2,10,50,60,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM6,R,2,10,60,70,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM7,R,2,10,70,80,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM8,R,2,10,10,20,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM9,R,2,10,20,30,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM10,R,2,10,30,40,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM11,R,2,10,40,50,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM12,R,2,10,50,60,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM13,R,2,10,60,70,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM14,R,2,10,70,80,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM15,R,2,10,10,20,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM16,R,2,10,20,30,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM17,R,2,10,30,40,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-GAMMA,GQUAL,EXTENDED,GAMM18,R,2,10,40,50,GQ-GAMMA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,OPNID,C,2,8,2,10,GQ-DELTA,,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL1,R,2,10,10,20,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL2,R,2,10,20,30,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL3,R,2,10,30,40,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL4,R,2,10,40,50,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL5,R,2,10,50,60,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL6,R,2,10,60,70,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL7,R,2,10,70,80,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL8,R,2,10,10,20,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL9,R,2,10,20,30,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL10,R,2,10,30,40,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL11,R,2,10,40,50,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL12,R,2,10,50,60,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL13,R,2,10,60,70,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL14,R,2,10,70,80,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL15,R,2,10,10,20,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL16,R,2,10,20,30,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL17,R,2,10,30,40,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-DELTA,GQUAL,EXTENDED,DEL18,R,2,10,40,50,GQ-DELTA,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,OPNID,C,2,8,2,10,GQ-CLDFACT,,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD1,R,2,10,10,20,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD2,R,2,10,20,30,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD3,R,2,10,30,40,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD4,R,2,10,40,50,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD5,R,2,10,50,60,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD6,R,2,10,60,70,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD7,R,2,10,70,80,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD8,R,2,10,10,20,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD9,R,2,10,20,30,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD10,R,2,10,30,40,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD11,R,2,10,40,50,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD12,R,2,10,50,60,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD13,R,2,10,60,70,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD14,R,2,10,70,80,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD15,R,2,10,10,20,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD16,R,2,10,20,30,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD17,R,2,10,30,40,GQ-CLDFACT,0,,,,,,,,,
RCHRES,GQ-CLDFACT,GQUAL,EXTENDED,KCLD18,R,2,10,40,50,GQ-CLDFACT,0,,,,,,,,,
RCHRES,MON-CLOUD,GQUAL,MONTHLYS,OPNID,C,2,8,2,10,MON-CLOUD,0,,,,,,,,,
RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM1,R,2,5,10,15,MON-CLOUD,0,,,,,,,,,
RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM2,R,2,5,15,20,MON-CLOUD,0,,,,,,,,,
RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM3,R,2,5,20,25,MON-CLOUD,0,,,,,,,,,
RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM4,R,2,5,25,30,MON-CLOUD,0,,,,,,,,,
RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM5,R,2,5,30,35,MON-CLOUD,0,,,,,,,,,
RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM6,R,2,5,35,40,MON-CLOUD,0,,,,,,,,,
RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM7,R,2,5,40,45,MON-CLOUD,0,,,,,,,,,
RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM8,R,2,5,45,50,MON-CLOUD,0,,,,,,,,,
RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM9,R,2,5,50,55,MON-CLOUD,0,,,,,,,,,
RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM10,R,2,5,55,60,MON-CLOUD,0,,,,,,,,,
RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM11,R,2,5,60,65,MON-CLOUD,0,,,,,,,,,
RCHRES,MON-CLOUD,GQUAL,MONTHLYS,CLDM12,R,2,5,65,70,MON-CLOUD,0,,,,,,,,,
RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,OPNID,C,2,8,2,10,MON-SEDCONC,0,,,,,,,,,
RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN1,R,2,5,10,15,MON-SEDCONC,0,,,,,,,,,
RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN2,R,2,5,15,20,MON-SEDCONC,0,,,,,,,,,
RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN3,R,2,5,20,25,MON-SEDCONC,0,,,,,,,,,
RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN4,R,2,5,25,30,MON-SEDCONC,0,,,,,,,,,
RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN5,R,2,5,30,35,MON-SEDCONC,0,,,,,,,,,
RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN6,R,2,5,35,40,MON-SEDCONC,0,,,,,,,,,
RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN7,R,2,5,40,45,MON-SEDCONC,0,,,,,,,,,
RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN8,R,2,5,45,50,MON-SEDCONC,0,,,,,,,,,
RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN9,R,2,5,50,55,MON-SEDCONC,0,,,,,,,,,
RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN10,R,2,5,55,60,MON-SEDCONC,0,,,,,,,,,
RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN11,R,2,5,60,65,MON-SEDCONC,0,,,,,,,,,
RCHRES,MON-SEDCONC,GQUAL,MONTHLYS,SDCN12,R,2,5,65,70,MON-SEDCONC,0,,,,,,,,,
RCHRES,MON-PHYTO,GQUAL,MONTHLYS,OPNID,C,2,8,2,10,MON-PHYTO,0,,,,,,,,,
RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM1,R,2,5,10,15,MON-PHYTO,0,,,,,,,,,
RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM2,R,2,5,15,20,MON-PHYTO,0,,,,,,,,,
RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM3,R,2,5,20,25,MON-PHYTO,0,,,,,,,,,
RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM4,R,2,5,25,30,MON-PHYTO,0,,,,,,,,,
RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM5,R,2,5,30,35,MON-PHYTO,0,,,,,,,,,
RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM6,R,2,5,35,40,MON-PHYTO,0,,,,,,,,,
RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM7,R,2,5,40,45,MON-PHYTO,0,,,,,,,,,
RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM8,R,2,5,45,50,MON-PHYTO,0,,,,,,,,,
RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM9,R,2,5,50,55,MON-PHYTO,0,,,,,,,,,
RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM10,R,2,5,55,60,MON-PHYTO,0,,,,,,,,,
RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM11,R,2,5,60,65,MON-PHYTO,0,,,,,,,,,
RCHRES,MON-PHYTO,GQUAL,MONTHLYS,PHYM12,R,2,5,65,70,MON-PHYTO,0,,,,,,,,,
RCHRES,GQ-DAUGHTER,GQUAL,EXTENDED,OPNID,C,2,8,2,10,GQ-DAUGHTER,,,,,,,,,,
RCHRES,GQ-DAUGHTER,GQUAL,EXTENDED,ZERO,R,2,8,10,18,GQ-DAUGHTER,0,,,,,,,,,
RCHRES,GQ-DAUGHTER,GQUAL,EXTENDED,C2F1,R,2,8,20,28,GQ-DAUGHTER,0,,,,,,,,,
RCHRES,GQ-DAUGHTER,GQUAL,EXTENDED,C3F1,R,2,8,30,38,GQ-DAUGHTER,0,,,,,,,,,
RCHRES,GQ-DAUGHTER,GQUAL,EXTENDED,C4F1,R,2,8,40,48,GQ-DAUGHTER,0,,,,,,,,,
RCHRES,GQ-DAUGHTER,GQUAL,EXTENDED,C5F1,R,2,8,50,58,GQ-DAUGHTER,0,,,,,,,,,
RCHRES,GQ-DAUGHTER,GQUAL,EXTENDED,C6F1,R,2,8,60,68,GQ-DAUGHTER,0,,,,,,,,,
RCHRES,GQ-DAUGHTER,GQUAL,EXTENDED,C7F1,R,2,8,70,78,GQ-DAUGHTER,0,,,,,,,,,
RCHRES,BENTH-FLAG,RQUAL,FLAGS,OPNID,C,2,8,2,10,BENTH-FLAG,0,,,,,,,,,
RCHRES,BENTH-FLAG,RQUAL,FLAGS,BENRFG,I,2,5,10,15,BENTH-FLAG,0,,,,,,,,,
RCHRES,SCOUR-PARMS,RQUAL,PARAMETERS,OPNID,C,2,8,2,10,SCOUR-PARMS,0,,,,,,,,,
RCHRES,SCOUR-PARMS,RQUAL,PARAMETERS,SCRVEL,R,2,10,10,20,SCOUR-PARMS,10,,,,,,,,,
RCHRES,SCOUR-PARMS,RQUAL,PARAMETERS,SCRMUL,R,2,10,20,30,SCOUR-PARMS,2,,,,,,,,,
RCHRES,OX-FLAGS,OXRX,FLAGS,OPNID,C,2,8,2,10,OX-FLAGS,2,,,,,,,,,
RCHRES,OX-FLAGS,OXRX,FLAGS,REAMFG,I,2,5,10,15,OX-FLAGS,2,,,,,,,,,
RCHRES,OX-GENPARM,OXRX,PARAMETERS,OPNID,C,2,8,2,10,OX-GENPARM,2,,,,,,,,,
RCHRES,OX-GENPARM,OXRX,PARAMETERS,KBOD20,R,2,10,10,20,OX-GENPARM,-999,1.00E-30,-999,,,,,,/hr,KBOD20 is the unit BOD decay rate at 20 degrees C.
RCHRES,OX-GENPARM,OXRX,PARAMETERS,TCBOD,R,2,10,20,30,OX-GENPARM,1.075,1,2,,,,,,,TCBOD is the temperature correction coefficient for BOD decay.
RCHRES,OX-GENPARM,OXRX,PARAMETERS,KODSET,R,2,10,30,40,OX-GENPARM,0,0,-999,,,,,,ft/hr,KODSET is the rate of BOD settling.
RCHRES,OX-GENPARM,OXRX,PARAMETERS,SUPSAT,R,2,10,40,50,OX-GENPARM,1.15,1,2,2,,,,,,SUPSAT is the maximum allowable dissolved oxygen supersaturation (expressed as a multiple of the dissolved oxygen saturation concentration).
RCHRES,ELEV,OXRX,PARAMETERS,OPNID,C,2,8,2,10,ELEV,1.15,,,,,,,,,
RCHRES,ELEV,OXRX,PARAMETERS,ELEV,R,2,10,10,20,ELEV,0,,,,,,,,,
RCHRES,OX-BENPARM,OXRX,PARAMETERS,OPNID,C,2,8,2,10,OX-BENPARM,0,,,,,,,,,
RCHRES,OX-BENPARM,OXRX,PARAMETERS,BENOD,R,2,10,10,20,OX-BENPARM,0,,,,,,,,,
RCHRES,OX-BENPARM,OXRX,PARAMETERS,TCBEN,R,2,10,20,30,OX-BENPARM,1.074,,,,,,,,,
RCHRES,OX-BENPARM,OXRX,PARAMETERS,EXPOD,R,2,10,30,40,OX-BENPARM,1.22,,,,,,,,,
RCHRES,OX-BENPARM,OXRX,PARAMETERS,BRBOD1,R,2,10,40,50,OX-BENPARM,72,,,0.0001,,,0.000000001,,,
RCHRES,OX-BENPARM,OXRX,PARAMETERS,BRBOD2,R,2,10,50,60,OX-BENPARM,100,,,0.001,,,0.000000001,,,
RCHRES,OX-BENPARM,OXRX,PARAMETERS,EXPREL,R,2,10,60,70,OX-BENPARM,2.82,,,,,,,,,
RCHRES,OX-CFOREA,OXRX,PARAMETERS,OPNID,C,2,8,2,10,OX-CFOREA,2.82,,,,,,,,,
RCHRES,OX-CFOREA,OXRX,PARAMETERS,CFOREA,R,2,10,10,20,OX-CFOREA,1,,,,,,,,,
RCHRES,OX-TSIVOGLOU,OXRX,PARAMETERS,OPNID,C,2,8,2,10,OX-TSIVOGLOU,1,,,,,,,,,
RCHRES,OX-TSIVOGLOU,OXRX,PARAMETERS,REAKT,R,2,10,10,20,OX-TSIVOGLOU,0.08,,,,,,,,,
RCHRES,OX-TSIVOGLOU,OXRX,PARAMETERS,TCGINV,R,2,10,20,30,OX-TSIVOGLOU,1.047,,,,,,,,,
RCHRES,OX-LEN-DELTH,OXRX,PARAMETERS,OPNID,C,2,8,2,10,OX-LEN-DELTH,1.047,,,,,,,,,
RCHRES,OX-LEN-DELTH,OXRX,PARAMETERS,LEN,R,2,10,10,20,OX-LEN-DELTH,-999,,,,,,,,,
RCHRES,OX-LEN-DELTH,OXRX,PARAMETERS,DELTH,R,2,10,20,30,OX-LEN-DELTH,-999,,,,,,,,,
RCHRES,OX-TCGINV,OXRX,PARAMETERS,OPNID,C,2,8,2,10,OX-TCGINV,-999,,,,,,,,,
RCHRES,OX-TCGINV,OXRX,PARAMETERS,TCGINV,R,2,10,10,20,OX-TCGINV,1.047,,,,,,,,,
RCHRES,OX-REAPARM,OXRX,PARAMETERS,OPNID,C,2,8,2,10,OX-REAPARM,1.047,,,,,,,,,
RCHRES,OX-REAPARM,OXRX,PARAMETERS,TCGINV,R,2,10,10,20,OX-REAPARM,1.047,,,,,,,,,
RCHRES,OX-REAPARM,OXRX,PARAMETERS,REAK,R,2,10,20,30,OX-REAPARM,-999,,,,,,,,,
RCHRES,OX-REAPARM,OXRX,PARAMETERS,EXPRED,R,2,10,30,40,OX-REAPARM,0,,,,,,,,,
RCHRES,OX-REAPARM,OXRX,PARAMETERS,EXPREV,R,2,10,40,50,OX-REAPARM,0,,,,,,,,,
RCHRES,OX-INIT,OXRX,STATES,OPNID,C,2,8,2,10,OX-INIT,0,,,,,,,,,
RCHRES,OX-INIT,OXRX,STATES,DOX,R,2,10,10,20,OX-INIT,0,,,,,,,,,
RCHRES,OX-INIT,OXRX,STATES,BOD,R,2,10,20,30,OX-INIT,0,,,,,,,,,
RCHRES,OX-INIT,OXRX,STATES,SATDO,R,2,10,30,40,OX-INIT,10,,,,,,,,,
RCHRES,NUT-FLAGS,NUTRX,FLAGS,OPNID,C,2,8,2,10,NUT-FLAGS,10,,,,,,,,,
RCHRES,NUT-FLAGS,NUTRX,FLAGS,NH3FG,I,2,5,10,15,NUT-FLAGS,0,,,,,,,,,
RCHRES,NUT-FLAGS,NUTRX,FLAGS,NO2FG,I,2,5,15,20,NUT-FLAGS,0,,,,,,,,,
RCHRES,NUT-FLAGS,NUTRX,FLAGS,PO4FG,I,2,5,20,25,NUT-FLAGS,0,,,,,,,,,
RCHRES,NUT-FLAGS,NUTRX,FLAGS,AMVFG,I,2,5,25,30,NUT-FLAGS,0,,,,,,,,,
RCHRES,NUT-FLAGS,NUTRX,FLAGS,DENFG,I,2,5,30,35,NUT-FLAGS,0,,,,,,,,,
RCHRES,NUT-FLAGS,NUTRX,FLAGS,ADNHFG,I,2,5,35,40,NUT-FLAGS,0,,,,,,,,,
RCHRES,NUT-FLAGS,NUTRX,FLAGS,ADPOFG,I,2,5,40,45,NUT-FLAGS,0,,,,,,,,,
RCHRES,NUT-FLAGS,NUTRX,FLAGS,PHFLAG,I,2,5,45,50,NUT-FLAGS,2,,,,,,,,,
RCHRES,NUT-AD-FLAGS,NUTRX,FLAGS,OPNID,C,2,8,2,10,NUT-AD-FLAGS,2,,,,,,,,,
RCHRES,NUT-AD-FLAGS,NUTRX,FLAGS,NUADFG(1),I,2,3,11,14,NUT-AD-FLAGS,0,,,,,,,,,
RCHRES,NUT-AD-FLAGS,NUTRX,FLAGS,NUADFG(2),I,2,3,14,17,NUT-AD-FLAGS,0,,,,,,,,,
RCHRES,NUT-AD-FLAGS,NUTRX,FLAGS,NUADFG(3),I,2,3,18,21,NUT-AD-FLAGS,0,,,,,,,,,
RCHRES,NUT-AD-FLAGS,NUTRX,FLAGS,NUADFG(4),I,2,3,21,24,NUT-AD-FLAGS,0,,,,,,,,,
RCHRES,NUT-AD-FLAGS,NUTRX,FLAGS,NUADFG(5),I,2,3,25,28,NUT-AD-FLAGS,0,,,,,,,,,
RCHRES,NUT-AD-FLAGS,NUTRX,FLAGS,NUADFG(6),I,2,3,28,31,NUT-AD-FLAGS,0,,,,,,,,,
RCHRES,CONV-VAL1,NUTRX,PARAMETERS,OPNID,C,2,8,2,10,CONV-VAL1,0,,,,,,,,,
RCHRES,CONV-VAL1,NUTRX,PARAMETERS,CVBO,R,2,10,10,20,CONV-VAL1,1.98,,,,,,,,,
RCHRES,CONV-VAL1,NUTRX,PARAMETERS,CVBPC,R,2,10,20,30,CONV-VAL1,106,,,,,,,,,
RCHRES,CONV-VAL1,NUTRX,PARAMETERS,CVBPN,R,2,10,30,40,CONV-VAL1,16,,,,,,,,,
RCHRES,CONV-VAL1,NUTRX,PARAMETERS,BPCNTC,R,2,10,40,50,CONV-VAL1,49,,,,,,,,,
RCHRES,NUT-BENPARM,NUTRX,PARAMETERS,OPNID,C,2,8,2,10,NUT-BENPARM,49,,,,,,,,,
RCHRES,NUT-BENPARM,NUTRX,PARAMETERS,BRNIT1,R,2,10,10,20,NUT-BENPARM,0,,,0,,,,,,
RCHRES,NUT-BENPARM,NUTRX,PARAMETERS,BRNIT2,R,2,10,20,30,NUT-BENPARM,0,,,0,,,,,,
RCHRES,NUT-BENPARM,NUTRX,PARAMETERS,BRPO41,R,2,10,30,40,NUT-BENPARM,0,,,0,,,,,,
RCHRES,NUT-BENPARM,NUTRX,PARAMETERS,BRPO42,R,2,10,40,50,NUT-BENPARM,0,,,0,,,,,,
RCHRES,NUT-BENPARM,NUTRX,PARAMETERS,ANAER,R,2,10,50,60,NUT-BENPARM,0.005,,,,,,,,,
RCHRES,NUT-NITDENIT,NUTRX,PARAMETERS,OPNID,C,2,8,2,10,NUT-NITDENIT,0.005,,,,,,,,,
RCHRES,NUT-NITDENIT,NUTRX,PARAMETERS,KTAM20,R,2,10,10,20,NUT-NITDENIT,-999,,,,,,,,,
RCHRES,NUT-NITDENIT,NUTRX,PARAMETERS,KNO220,R,2,10,20,30,NUT-NITDENIT,-999,,,,,,,,,
RCHRES,NUT-NITDENIT,NUTRX,PARAMETERS,TCNIT,R,2,10,30,40,NUT-NITDENIT,1.07,,,,,,,,,
RCHRES,NUT-NITDENIT,NUTRX,PARAMETERS,KNO320,R,2,10,40,50,NUT-NITDENIT,-999,,,,,,,,,
