date,p20,p50,p80,refinery_name,metric
2025-12-01,475.32114,499.49118,519.70483,CITGO Lake Charles,total_output_kbd
2026-01-01,455.84857,487.45557,513.5135,CITGO Lake Charles,total_output_kbd
2026-02-01,451.71133,485.89542,515.24384,CITGO Lake Charles,total_output_kbd
2026-03-01,451.05692,487.5376,519.05884,CITGO Lake Charles,total_output_kbd
2026-04-01,445.7869,484.1684,518.41034,CITGO Lake Charles,total_output_kbd
2026-05-01,442.715,483.25824,517.6681,CITGO Lake Charles,total_output_kbd
2025-12-01,105.34579,106.79761,108.66803,CITGO Lake Charles,yield_pct
2026-01-01,105.03144,106.58804,108.579346,CITGO Lake Charles,yield_pct
2026-02-01,104.993904,106.462006,108.52855,CITGO Lake Charles,yield_pct
2026-03-01,105.28917,106.53841,108.45212,CITGO Lake Charles,yield_pct
2026-04-01,105.34879,106.730774,108.588806,CITGO Lake Charles,yield_pct
2026-05-01,105.410904,106.85069,108.80315,CITGO Lake Charles,yield_pct
2019-08-01,-0.0056482702,0.0020278245,0.014464736,Shell St. Rose,total_output_kbd
2019-09-01,-0.0052597076,0.0011111647,0.01737395,Shell St. Rose,total_output_kbd
2019-10-01,-0.005514711,0.001878798,0.01632163,Shell St. Rose,total_output_kbd
2019-11-01,-0.006158635,0.0019352138,0.017106012,Shell St. Rose,total_output_kbd
2019-12-01,-0.005746484,0.0024475604,0.012324944,Shell St. Rose,total_output_kbd
2020-01-01,-0.007155627,0.0013708472,0.031910226,Shell St. Rose,total_output_kbd
2019-08-01,-2.8805199,-0.706501,1.224144,Shell St. Rose,yield_pct
2019-09-01,-2.6845894,-0.95773315,1.6222992,Shell St. Rose,yield_pct
2019-10-01,-2.4663925,-0.82598495,2.9265327,Shell St. Rose,yield_pct
2019-11-01,-2.612976,-0.8562584,4.9440384,Shell St. Rose,yield_pct
2019-12-01,-2.6401978,-0.77119064,5.022297,Shell St. Rose,yield_pct
2020-01-01,-2.7988281,-0.6537094,22.274923,Shell St. Rose,yield_pct
2025-10-01,198.8327,228.71921,247.5119,Shell Norco,total_output_kbd
2025-11-01,196.09003,228.79335,248.44183,Shell Norco,total_output_kbd
2025-12-01,195.4287,229.6374,249.65062,Shell Norco,total_output_kbd
2026-01-01,194.7045,230.46057,251.16544,Shell Norco,total_output_kbd
2026-02-01,190.5036,228.64015,251.21098,Shell Norco,total_output_kbd
2026-03-01,189.74463,228.26015,251.13501,Shell Norco,total_output_kbd
2025-10-01,-676.34375,-64.20703,1084.2773,Shell Norco,yield_pct
2025-11-01,-858.00977,364.4629,1735.4688,Shell Norco,yield_pct
2025-12-01,-745.03906,209.66797,1116.0117,Shell Norco,yield_pct
2026-01-01,-494.6914,314.91992,1322.7559,Shell Norco,yield_pct
2026-02-01,-364.59375,295.73047,889.30273,Shell Norco,yield_pct
2026-03-01,-259.53125,311.35938,888.0879,Shell Norco,yield_pct
2025-10-01,0.05088806,1.144455,1.7574158,Shell Convent,total_output_kbd
2025-11-01,-0.358078,0.87267303,2.2929153,Shell Convent,total_output_kbd
2025-12-01,-0.4550171,0.96855164,1.7574234,Shell Convent,total_output_kbd
2026-01-01,-0.26303864,0.99331665,2.4016037,Shell Convent,total_output_kbd
2026-02-01,-0.27627563,0.49110413,1.5433884,Shell Convent,total_output_kbd
2026-03-01,-0.32276154,0.93148804,3.2834702,Shell Convent,total_output_kbd
2025-10-01,0.1943016,0.77251434,1.3673553,Shell Convent,yield_pct
2025-11-01,0.00023269653,0.8587761,1.7906647,Shell Convent,yield_pct
2025-12-01,0.18906784,1.0530205,1.7937737,Shell Convent,yield_pct
2026-01-01,0.27630234,0.9468689,1.8293419,Shell Convent,yield_pct
2026-02-01,0.4496765,0.7549515,1.2724075,Shell Convent,yield_pct
2026-03-01,0.19705963,0.9109688,1.6667709,Shell Convent,yield_pct
2025-10-01,740.4708,766.8157,782.20087,ExxonMobil Baton Rouge,total_output_kbd
2025-11-01,751.6255,776.4188,789.7545,ExxonMobil Baton Rouge,total_output_kbd
2025-12-01,745.0167,775.6834,791.78186,ExxonMobil Baton Rouge,total_output_kbd
2026-01-01,710.4692,759.25165,784.7249,ExxonMobil Baton Rouge,total_output_kbd
2026-02-01,668.2845,729.4047,770.6161,ExxonMobil Baton Rouge,total_output_kbd
2026-03-01,697.0753,749.7025,781.31036,ExxonMobil Baton Rouge,total_output_kbd
2025-10-01,143.60327,146.87529,150.83421,ExxonMobil Baton Rouge,yield_pct
2025-11-01,143.97015,147.22044,151.1546,ExxonMobil Baton Rouge,yield_pct
2025-12-01,144.18144,147.48698,151.52061,ExxonMobil Baton Rouge,yield_pct
2026-01-01,144.49774,148.04681,152.6027,ExxonMobil Baton Rouge,yield_pct
2026-02-01,144.68082,148.29097,152.87956,ExxonMobil Baton Rouge,yield_pct
2026-03-01,144.97656,148.30069,152.48701,ExxonMobil Baton Rouge,yield_pct
2025-12-01,134.2545,144.38098,147.80362,El Paso Refinery,total_output_kbd
2026-01-01,130.49295,143.05661,148.21913,El Paso Refinery,total_output_kbd
2026-02-01,130.12822,142.88556,147.96878,El Paso Refinery,total_output_kbd
2026-03-01,129.6041,143.06195,148.17519,El Paso Refinery,total_output_kbd
2026-04-01,129.38362,142.9333,148.13496,El Paso Refinery,total_output_kbd
2026-05-01,129.85023,143.37445,148.33032,El Paso Refinery,total_output_kbd
2025-12-01,104.96005,107.002556,109.621925,El Paso Refinery,yield_pct
2026-01-01,105.02097,107.237625,110.064255,El Paso Refinery,yield_pct
2026-02-01,104.88889,107.33408,110.75243,El Paso Refinery,yield_pct
2026-03-01,104.622986,107.15256,110.54032,El Paso Refinery,yield_pct
2026-04-01,104.36351,106.74524,109.86073,El Paso Refinery,yield_pct
2026-05-01,104.00325,105.97611,108.44972,El Paso Refinery,yield_pct
2025-04-01,194.4637,260.8964,286.61624,HOUSTON REFINERY LP,total_output_kbd
2025-05-01,217.12973,268.02975,288.5765,HOUSTON REFINERY LP,total_output_kbd
2025-06-01,231.95749,274.04755,288.41125,HOUSTON REFINERY LP,total_output_kbd
2025-07-01,235.1599,276.05435,289.5974,HOUSTON REFINERY LP,total_output_kbd
2025-08-01,231.34035,275.44263,290.74573,HOUSTON REFINERY LP,total_output_kbd
2025-09-01,230.07153,275.96985,291.4268,HOUSTON REFINERY LP,total_output_kbd
2025-04-01,101.47456,108.56748,116.585526,HOUSTON REFINERY LP,yield_pct
2025-05-01,103.99354,108.125275,113.10533,HOUSTON REFINERY LP,yield_pct
2025-06-01,103.80308,108.06193,113.5632,HOUSTON REFINERY LP,yield_pct
2025-07-01,102.61265,108.3159,115.3686,HOUSTON REFINERY LP,yield_pct
2025-08-01,102.97255,108.09353,114.258194,HOUSTON REFINERY LP,yield_pct
2025-09-01,104.13132,108.239334,113.785614,HOUSTON REFINERY LP,yield_pct
2025-12-01,36.696053,39.551476,41.95354,"Hartree Channelview, LLC.",total_output_kbd
2026-01-01,36.968132,39.788445,42.024033,"Hartree Channelview, LLC.",total_output_kbd
2026-02-01,36.947975,39.824604,42.13042,"Hartree Channelview, LLC.",total_output_kbd
2026-03-01,36.910378,39.87416,42.339462,"Hartree Channelview, LLC.",total_output_kbd
2026-04-01,36.986824,39.864075,42.326126,"Hartree Channelview, LLC.",total_output_kbd
2026-05-01,36.931458,39.95848,42.42797,"Hartree Channelview, LLC.",total_output_kbd
2025-12-01,98.00292,99.37098,100.647385,"Hartree Channelview, LLC.",yield_pct
2026-01-01,97.86055,99.345795,100.62767,"Hartree Channelview, LLC.",yield_pct
2026-02-01,97.73009,99.34137,100.63109,"Hartree Channelview, LLC.",yield_pct
2026-03-01,97.850105,99.377556,100.7701,"Hartree Channelview, LLC.",yield_pct
2026-04-01,97.8063,99.42077,100.840515,"Hartree Channelview, LLC.",yield_pct
2026-05-01,98.0182,99.494995,100.813194,"Hartree Channelview, LLC.",yield_pct
2025-11-01,681.7836,742.0953,792.2109,Marathon Garyville,total_output_kbd
2025-12-01,691.08575,753.011,802.4217,Marathon Garyville,total_output_kbd
2026-01-01,692.7734,757.268,806.2368,Marathon Garyville,total_output_kbd
2026-02-01,686.08435,750.7179,800.792,Marathon Garyville,total_output_kbd
2026-03-01,672.45996,741.7245,794.5778,Marathon Garyville,total_output_kbd
2026-04-01,675.4602,743.28436,796.2258,Marathon Garyville,total_output_kbd
2025-11-01,115.092606,121.36686,128.06912,Marathon Garyville,yield_pct
2025-12-01,115.56148,122.416084,129.73386,Marathon Garyville,yield_pct
2026-01-01,116.67422,124.08099,131.67207,Marathon Garyville,yield_pct
2026-02-01,116.476616,123.73269,131.58705,Marathon Garyville,yield_pct
2026-03-01,116.42601,123.86955,131.56761,Marathon Garyville,yield_pct
2026-04-01,116.40103,123.91682,131.75461,Marathon Garyville,yield_pct
2025-11-01,108.16362,118.859055,128.957,"PASADENA REFINING SYSTEM, INC.",total_output_kbd
2025-12-01,108.30249,120.66545,131.27786,"PASADENA REFINING SYSTEM, INC.",total_output_kbd
2026-01-01,109.59668,121.18263,132.37906,"PASADENA REFINING SYSTEM, INC.",total_output_kbd
2026-02-01,105.51307,120.50789,131.83563,"PASADENA REFINING SYSTEM, INC.",total_output_kbd
2026-03-01,79.8298,110.12465,128.02388,"PASADENA REFINING SYSTEM, INC.",total_output_kbd
2026-04-01,101.8694,119.90318,132.47198,"PASADENA REFINING SYSTEM, INC.",total_output_kbd
2025-11-01,97.74709,101.81689,107.10588,"PASADENA REFINING SYSTEM, INC.",yield_pct
2025-12-01,97.98385,102.76262,109.19762,"PASADENA REFINING SYSTEM, INC.",yield_pct
2026-01-01,96.633736,103.10787,111.13693,"PASADENA REFINING SYSTEM, INC.",yield_pct
2026-02-01,96.01156,102.87228,112.262726,"PASADENA REFINING SYSTEM, INC.",yield_pct
2026-03-01,93.972786,102.9818,114.37772,"PASADENA REFINING SYSTEM, INC.",yield_pct
2026-04-01,95.14462,103.64136,115.590195,"PASADENA REFINING SYSTEM, INC.",yield_pct
2025-12-01,294.56042,310.3125,321.22702,Phillips 66 Lake Charles,total_output_kbd
2026-01-01,293.26932,309.9701,320.7268,Phillips 66 Lake Charles,total_output_kbd
2026-02-01,296.38147,311.00543,321.8911,Phillips 66 Lake Charles,total_output_kbd
2026-03-01,291.24182,308.82687,320.2847,Phillips 66 Lake Charles,total_output_kbd
2026-04-01,289.0626,307.58554,320.06287,Phillips 66 Lake Charles,total_output_kbd
2026-05-01,290.06668,309.67047,322.05966,Phillips 66 Lake Charles,total_output_kbd
2025-12-01,123.42457,126.062035,129.5098,Phillips 66 Lake Charles,yield_pct
2026-01-01,123.13275,126.09026,129.06241,Phillips 66 Lake Charles,yield_pct
2026-02-01,123.37435,126.138916,129.04358,Phillips 66 Lake Charles,yield_pct
2026-03-01,123.76397,126.21894,129.03532,Phillips 66 Lake Charles,yield_pct
2026-04-01,123.89177,126.23924,129.06357,Phillips 66 Lake Charles,yield_pct
2026-05-01,123.96589,126.01523,128.85257,Phillips 66 Lake Charles,yield_pct
2025-11-01,117.73291,123.695465,128.19798,Placid Refining,total_output_kbd
2025-12-01,116.81371,123.39017,128.22383,Placid Refining,total_output_kbd
2026-01-01,114.85136,122.587296,128.23706,Placid Refining,total_output_kbd
2026-02-01,115.77144,123.09046,128.4364,Placid Refining,total_output_kbd
2026-03-01,116.06785,123.189415,128.58136,Placid Refining,total_output_kbd
2026-04-01,115.83266,123.18658,128.60506,Placid Refining,total_output_kbd
2025-11-01,165.07162,169.0907,174.00429,Placid Refining,yield_pct
2025-12-01,165.76128,169.23622,173.41797,Placid Refining,yield_pct
2026-01-01,165.20674,168.90048,172.82787,Placid Refining,yield_pct
2026-02-01,165.01471,168.70631,172.68088,Placid Refining,yield_pct
2026-03-01,165.44572,168.84221,172.41214,Placid Refining,yield_pct
2026-04-01,165.83221,168.66833,171.51396,Placid Refining,yield_pct
2025-11-01,61.072407,79.351204,92.7167,Shell Norco,total_output_kbd
2025-12-01,63.572487,82.19687,95.958015,Shell Norco,total_output_kbd
2026-01-01,65.039215,83.82397,97.66623,Shell Norco,total_output_kbd
2026-02-01,66.79352,84.9613,98.64572,Shell Norco,total_output_kbd
2026-03-01,67.896225,85.76399,99.386734,Shell Norco,total_output_kbd
2026-04-01,69.63683,86.89259,99.78025,Shell Norco,total_output_kbd
2025-11-01,-1.0414368e-08,-2.9459566e-09,2.4239646e-09,Shell Norco,yield_pct
2025-12-01,-7.085998e-09,-3.901869e-09,1.1262449e-09,Shell Norco,yield_pct
2026-01-01,-4.967417e-09,-1.3973314e-09,2.057663e-09,Shell Norco,yield_pct
2026-02-01,-4.8041437e-09,-2.5899498e-09,4.9615045e-09,Shell Norco,yield_pct
2026-03-01,-5.7095195e-09,1.1075194e-09,2.073475e-09,Shell Norco,yield_pct
2026-04-01,-3.8985486e-09,-1.2461585e-09,4.5191584e-09,Shell Norco,yield_pct
2025-11-01,327.42947,347.82764,356.50626,Valero St. Charles,total_output_kbd
2025-12-01,312.85083,341.1527,355.16174,Valero St. Charles,total_output_kbd
2026-01-01,296.54425,332.4334,352.33813,Valero St. Charles,total_output_kbd
2026-02-01,286.7972,328.02805,351.67993,Valero St. Charles,total_output_kbd
2026-03-01,286.81845,328.22446,351.11765,Valero St. Charles,total_output_kbd
2026-04-01,290.8166,330.7668,352.11945,Valero St. Charles,total_output_kbd
2025-11-01,183.16353,229.06174,273.4502,Valero St. Charles,yield_pct
2025-12-01,181.7728,228.63333,272.27155,Valero St. Charles,yield_pct
2026-01-01,176.74371,224.80379,269.93472,Valero St. Charles,yield_pct
2026-02-01,171.47324,225.53743,275.4846,Valero St. Charles,yield_pct
2026-03-01,176.12584,225.66118,272.15845,Valero St. Charles,yield_pct
2026-04-01,176.55588,224.26408,269.27228,Valero St. Charles,yield_pct
2025-11-01,112.04555,130.62949,141.16298,Valero Meraux,total_output_kbd
2025-12-01,105.45911,128.93991,141.2007,Valero Meraux,total_output_kbd
2026-01-01,100.357475,127.09438,140.21533,Valero Meraux,total_output_kbd
2026-02-01,111.30016,133.04756,144.317,Valero Meraux,total_output_kbd
2026-03-01,113.6935,134.45602,144.91525,Valero Meraux,total_output_kbd
2026-04-01,110.60883,132.7588,144.17274,Valero Meraux,total_output_kbd
2025-11-01,98.41051,104.02342,109.22712,Valero Meraux,yield_pct
2025-12-01,97.84895,104.442184,110.26579,Valero Meraux,yield_pct
2026-01-01,98.26158,105.05484,111.03011,Valero Meraux,yield_pct
2026-02-01,97.848335,105.20276,111.59081,Valero Meraux,yield_pct
2026-03-01,98.14818,105.62923,111.86185,Valero Meraux,yield_pct
2026-04-01,97.57944,105.60306,112.39585,Valero Meraux,yield_pct
