"2024 Form EIA-860 Data - Schedule 3, 'Fuel Switching Data' (Retired & Canceled Units Only)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40
327,Air Liquide Large Industries U S LP,10298,Bayou Cogen Plant,TX,Harris,GEN4,RE,Natural Gas Fired Combustion Turbine,GT,Industrial CHP,7,79.6,65,85,3,1985,1,2015,NG,,N,Y,NG,OG,,,,,N,, , , , ,,,,,,
3998,Desert View Power Inc,10300,Desert View Power,CA,Riverside,GEN1,RE,Wood/Wood Waste Biomass,ST,IPP Non-CHP,2,55.5,47,47,11,1991,4,2024,WDS,NG,Y,Y,WDS,PC,NG,TDF,,,N,, , , , ,,,,,,
55919,Georgia-Pacific Consumer Oper. Green Bay LLC,10360,Consumer Operations LLC,WI,Brown,GEN10,RE,Conventional Steam Coal,ST,Industrial CHP,7,28.2,26.4,26.5,7,2005,10,2014,BIT,PC,,Y,BIT,PC,DFO,SUB,,,N,, , , , ,,,,,,
55919,Georgia-Pacific Consumer Oper. Green Bay LLC,10360,Consumer Operations LLC,WI,Brown,GEN5,RE,Conventional Steam Coal,ST,Industrial CHP,7,10,7.5,7.5,1,1954,10,2014,BIT,PC,,Y,BIT,PC,NG,DFO,SUB,,N,, , , , ,,,,,,
55919,Georgia-Pacific Consumer Oper. Green Bay LLC,10360,Consumer Operations LLC,WI,Brown,GEN8,RE,Conventional Steam Coal,ST,Industrial CHP,7,25,20,20,1,1977,12,2004,BIT,PC,,Y,BIT,PC,SUB,,,,N,, , , , ,,,,,,
55919,Georgia-Pacific Consumer Oper. Green Bay LLC,10360,Consumer Operations LLC,WI,Brown,GEN9,RE,Natural Gas Steam Turbine,ST,Industrial CHP,7,43.2,38,38,12,1985,9,2021,NG,BIT,Y,Y,NG,BIT,,,,,N,, , , , ,,,,,,
56165,Cleveland Cliffs,10397,Indiana Harbor West,IN,Lake,GEN5,RE,Natural Gas Steam Turbine,ST,Industrial CHP,7,12.5,3.1,4.9,10,1939,12,2024,NG,BFG,Y,Y,NG,,,BFG,,,N,, , , , ,,,,,,
56165,Cleveland Cliffs,10397,Indiana Harbor West,IN,Lake,GEN6,RE,Natural Gas Steam Turbine,ST,Industrial CHP,7,12.5,3.1,4.9,5,1953,12,2024,NG,BFG,Y,Y,NG,,,BFG,,,N,, , , , ,,,,,,
9454,Cleveland Cliffs,10398,Cleveland Works,OH,Cuyahoga,GEN3,RE,Other Gases,ST,Industrial CHP,7,10,10,10,1,1965,3,2023,BFG,NG,Y,Y,BFG,NG,,,,,N,, , , , ,,,,,,
9454,Cleveland Cliffs,10398,Cleveland Works,OH,Cuyahoga,GEN5,RE,Other Gases,ST,Industrial CHP,7,10,8,9,1,1965,3,2023,BFG,NG,Y,Y,BFG,NG,,,,,N,, , , , ,,,,,,
9454,Cleveland Cliffs,10398,Cleveland Works,OH,Cuyahoga,GENA,RE,Other Gases,ST,Industrial CHP,7,15,12,14,1,1950,3,2023,BFG,NG,Y,Y,BFG,NG,,,,,N,, , , , ,,,,,,
61950,Terra-Gen Operating Co-Solar,10446,SEGS IX,CA,San Bernardino,GEN1,RE,Natural Gas Steam Turbine,ST,IPP Non-CHP,2,92,88,64,9,1990,10,2024,NG,OTH,Y,Y,OTH,NG,,,,,N,, , , , ,,,,,,
1746,Black River Generation LLC,10464,ReEnergy Black River,NY,Jefferson,GEN1,RE,Wood/Wood Waste Biomass,ST,IPP Non-CHP,2,55.5,55,56,6,1989,4,2023,WDS,TDF,Y,Y,WDS,DFO,TDF,,,,N,, , , , ,,,,,,
66104,Billerud Wisconsin LLC,10466,Wisconsin Rapids Paper Mill,WI,Wood,GEN1,RE,All Other,ST,Industrial CHP,7,7.5,7.5,7.5,8,1928,6,2004,PUR,BIT,Y,Y,BIT,BLQ,NG,,,,N,, , , , ,,,,,,
66104,Billerud Wisconsin LLC,10466,Wisconsin Rapids Paper Mill,WI,Wood,GEN2,RE,All Other,ST,Industrial CHP,7,8.3,8.6,8.3,8,1995,6,2020,PUR,BIT,Y,Y,BIT,BLQ,NG,,,,N,, , , , ,,,,,,
66104,Billerud Wisconsin LLC,10466,Wisconsin Rapids Paper Mill,WI,Wood,GEN3,RE,All Other,ST,Industrial CHP,7,5,5,5,10,1976,5,1999,PUR,BIT,Y,Y,BIT,BLQ,NG,,,,N,, , , , ,,,,,,
11217,Los Angeles County Sanitation,10471,Spadra Landfill Gas to Energy,CA,Los Angeles,GEN1,RE,Landfill Gas,ST,Commercial Non-CHP,4,10.6,5,5,2,1990,9,2015,LFG,OBG,Y,Y,OBG,NG,,,,,N,, , , , ,,,,,,
11217,Los Angeles County Sanitation,10473,Palos Verdes Gas to Energy,CA,Los Angeles,GEN1,RE,Landfill Gas,ST,Commercial Non-CHP,4,13,2.5,2.5,5,1988,10,2011,LFG,NG,,Y,LFG,NG,,,,,N,, , , , ,,,,,,
66482,"PCR Rapids 1 Op, LLC",10477,Wisconsin Rapids Pulp Mill,WI,Wood,GEN1,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,32,27.2,32,9,1968,10,2024,BLQ,SUB,Y,Y,SUB,WDS,,,,,,, , , , ,,,,,,
66482,"PCR Rapids 1 Op, LLC",10477,Wisconsin Rapids Pulp Mill,WI,Wood,GEN2,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,40.3,37.5,40.3,9,1991,10,2024,BLQ,SUB,Y,Y,SUB,WDS,,,,,,, , , , ,,,,,,
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,MN,Koochiching,GEN1,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,4,4,4,1,1927,10,2015,BLQ,WDS,,Y,BLQ,WDS,NG,,,,N,, , , , ,,,,,,
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,MN,Koochiching,GEN2,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,4,4,4,1,1927,10,2015,BLQ,WDS,,Y,BLQ,WDS,NG,,,,N,, , , , ,,,,,,
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,MN,Koochiching,GEN3,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,7.5,7.5,7.5,1,1948,10,2015,BLQ,NG,,Y,BLQ,WDS,NG,,,,N,, , , , ,,,,,,
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,MN,Koochiching,GEN4,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,7.5,7.5,7.5,1,1947,10,2015,BLQ,NG,,Y,BLQ,WDS,NG,,,,N,, , , , ,,,,,,
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,MN,Koochiching,GEN5,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,6.2,6.2,6.2,1,1957,12,2018,BLQ,NG,Y,Y,WDS,NG,,,,,N,, , , , ,,,,,,
61813,"ND Paper, Inc.",10491,Mead Rumford Cogen,ME,Oxford,3STG,RE,Natural Gas Steam Turbine,ST,Industrial CHP,7,12.5,12.5,12.5,10,1954,1,2022,NG,RFO,Y,Y,RFO,NG,,,,,Y,Y,12.5,12.5,12.5,12.5,6H,6H,N,,,
15726,Rayonier Advanced Materials,10560,Jesup Plant,GA,Wayne,GEN1,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,5,4.7,4.7,6,1954,6,2000,BLQ,WDS,Y,Y,WDS,RFO,NG,BLQ,DFO,,,, , , , ,,,,,,
15726,Rayonier Advanced Materials,10560,Jesup Plant,GA,Wayne,GEN3,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,7.5,7,7.1,6,1957,3,2017,BLQ,WDS,Y,Y,WDS,RFO,NG,BLQ,DFO,,Y,Y,6.98,6.98,6.98,6.98,6H,6H,N,,,
15726,Rayonier Advanced Materials,10562,Fernandina Plant,FL,Nassau,GEN2,RE,Petroleum Liquids,ST,Industrial CHP,7,5,5,5,12,1939,12,2005,RFO,WDS,Y,Y,WDS,RFO,,,,,,, , , , ,,,,,,
15726,Rayonier Advanced Materials,10562,Fernandina Plant,FL,Nassau,GEN3,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,7.5,6.5,6.5,12,1939,7,2012,WDS,RFO,Y,Y,WDS,RFO,TDF,,,,N,, , , , ,,,,,,
4580,Georgia-Pacific Crossett LLC,10606,Georgia-Pacific Crossett LLC,AR,Ashley,GEN5,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,30.6,30.6,30.6,1,1969,10,2019,BLQ,NG,Y,Y,BLQ,WDS,NG,WO,DFO,,N,, , , , ,,,,,,
4580,Georgia-Pacific Crossett LLC,10606,Georgia-Pacific Crossett LLC,AR,Ashley,GEN6,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,36,36,36,6,1982,10,2019,BLQ,NG,Y,Y,BLQ,WDS,NG,WO,DFO,,N,, , , , ,,,,,,
7136,Georgia-Pacific Consr Prods LP-Naheola,10699,Georgia-Pacific Consr Prods LP-Naheola,AL,Choctaw,GEN1,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,15.6,12.4,12.5,8,1959,4,2019,BLQ,NG,N,Y,BLQ,BIT,DFO,NG,WDS,,N,, , , , ,,,,,,
7136,Georgia-Pacific Consr Prods LP-Naheola,10699,Georgia-Pacific Consr Prods LP-Naheola,AL,Choctaw,GEN2,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,15.6,12.4,12.5,5,1962,6,2019,BLQ,NG,N,Y,BLQ,BIT,DFO,NG,WDS,,N,, , , , ,,,,,,
50006,Invista,10793,Seaford Delaware Plant,DE,Sussex,GEN1,RE,Natural Gas Steam Turbine,ST,Industrial CHP,7,10,9,9,1,1939,5,2009,NG,DFO,,Y,NG,DFO,,,,,Y,Y,1.2, ,10, ,,,Y,,Y,
50006,Invista,10793,Seaford Delaware Plant,DE,Sussex,GEN2,RE,Conventional Steam Coal,ST,Industrial CHP,7,10,9,9,1,1939,5,2009,BIT,DFO,,Y,BIT,RFO,,,,,N,, , , , ,,,,,,
50006,Invista,10793,Seaford Delaware Plant,DE,Sussex,GEN3,RE,Natural Gas Steam Turbine,ST,Industrial CHP,7,10,9,9,1,1939,1,2010,NG,DFO,,Y,NG,DFO,,,,,Y,Y,1.2, ,10, ,,,Y,,Y,
40052,AG Energy LP,10803,Ogdensburg Power,NY,St Lawrence,GEN1,RE,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,48.8,36,42,10,1993,6,2007,NG,DFO,N,N,,,,,,,Y,,48.8, ,48.8, ,,,Y,Y,Y,
40052,AG Energy LP,10803,Ogdensburg Power,NY,St Lawrence,GEN2,RE,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,23.6,19.6,21,10,1993,6,2007,NG,DFO,N,N,,,,,,,Y,,23.6, ,23.6, ,,,Y,Y,Y,
11427,Massachusetts Wtr Rauth-Deer I,10823,Deer Island Treatment Plant,MA,Suffolk,6ENT,RE,Other Waste Biomass,IC,Commercial CHP,5,6,6,6,12,1989,3,2004,OBG,DFO,,Y,DFO,OBG,,,,,Y,,3, ,6, ,,,N,,,
11427,Massachusetts Wtr Rauth-Deer I,10823,Deer Island Treatment Plant,MA,Suffolk,7ENT,RE,Other Waste Biomass,IC,Commercial CHP,5,6,6,6,12,1989,3,2004,OBG,DFO,,Y,DFO,OBG,,,,,Y,,3, ,6, ,,,N,,,
16064,Graphic Packaging International,50028,Plant 31 Paper Mill,LA,Ouachita,GEN2,RE,Natural Gas Steam Turbine,ST,Industrial CHP,7,6,6,6,1,1928,1,2011,NG,WDS,,Y,NG,WDS,BLQ,,,,,, , , , ,,,,,,
16064,Graphic Packaging International,50028,Plant 31 Paper Mill,LA,Ouachita,GEN3,RE,Natural Gas Steam Turbine,ST,Industrial CHP,7,6,6,6,1,1930,1,2011,NG,WDS,,Y,NG,WDS,BLQ,,,,,, , , , ,,,,,,
16064,Graphic Packaging International,50028,Plant 31 Paper Mill,LA,Ouachita,GEN4,RE,Natural Gas Steam Turbine,ST,Industrial CHP,7,6,6,6,1,1948,1,2011,NG,WDS,,Y,NG,WDS,BLQ,,,,,, , , , ,,,,,,
22142,University of California Santa Cruz,50064,University of California Santa Cruz,CA,Santa Cruz,001,RE,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,2.6,2.6,2.6,8,1985,7,2013,NG,DFO,,N,,,,,,,Y,Y,2.3, ,2.3, ,1H,1H,Y,Y,Y,
19148,"Vicinity Energy Trenton, L.P.",50094,"Vicinity Energy Trenton, L.P.",NJ,Mercer,7213,RE,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,6,3,5,12,1983,1,2008,NG,DFO,Y,N,,,,,,,Y,Y,2,5,2,5,1H,1H,Y,,Y,
17460,South Oak Hospital,50136,South Oaks Hospital,NY,Suffolk,GEN1,RE,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,0.6,0.1,0.5,6,1990,12,2005,NG,DFO,,Y,DFO,NG,,,,,Y,,0.6, ,0.6, ,,,N,,,
17460,South Oak Hospital,50136,South Oaks Hospital,NY,Suffolk,GEN2,RE,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,0.6,0.1,0.5,6,1990,10,2006,NG,DFO,,Y,DFO,NG,,,,,Y,,0.6, ,0.6, ,,,N,,,
20511,International Paper Co. - New Bern Mill,50188,International Paper Co. - New Bern Mill,NC,Craven,TG1,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,29.7,29.7,29.7,12,1969,4,2014,BLQ,NG,Y,Y,BLQ,NG,RFO,,,,Y,Y,23,23,20,20,OVER,72H,Y,Y,Y,
55903,Domtar Paper Company LLC,50189,Domtar Paper Co LLC Plymouth NC,NC,Martin,TG4,RE,Conventional Steam Coal,ST,Industrial CHP,7,7.5,7.5,7.5,3,1949,1,2002,BIT,BLQ,N,Y,DFO,BLQ,BIT,RFO,,,N,, , , , ,,,,,,
55903,Domtar Paper Company LLC,50189,Domtar Paper Co LLC Plymouth NC,NC,Martin,TG6,RE,Conventional Steam Coal,ST,Industrial CHP,7,7.5,7.5,7.5,1,1956,5,2006,BIT,BLQ,N,Y,DFO,BLQ,BIT,RFO,,,N,, , , , ,,,,,,
55903,Domtar Paper Company LLC,50189,Domtar Paper Co LLC Plymouth NC,NC,Martin,TG7,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,7.5,7.5,7.5,9,1952,12,2020,BLQ,WDS,Y,Y,DFO,BLQ,RFO,WDS,NG,,N,N, , , , ,,,,,,
55903,Domtar Paper Company LLC,50189,Domtar Paper Co LLC Plymouth NC,NC,Martin,TG8,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,25,23.8,23.8,6,1964,1,2016,BLQ,WDS,N,Y,DFO,BLQ,WDS,RFO,NG,SLW,N,, , , , ,,,,,,
55997,Domtar Paper Company Rothschild,50190,Domtar Paper Company Rothschild,WI,Marathon,TG2,RE,Natural Gas Steam Turbine,ST,Industrial Non-CHP,6,5,4.7,4.7,1,1954,6,2013,NG,WDS,N,N,,,,,,,Y,N,4.65, ,4.65, ,24H,,Y,Y,Y,
7019,Gay & Robinson Inc,50333,Gay Robinson,HI,Kauai,ST4,RE,Other Waste Biomass,ST,Industrial Non-CHP,6,4,2.5,3.8,7,1995,11,2009,AB,DFO,N,Y,AB,DFO,,,,,N,, , , , ,,,,,,
61988,Pixelle Specialty Solutions LLC - (PA),50397,Pixelle Specialty Solutions LLC - Spring,PA,York,GEN2,RE,Natural Gas Steam Turbine,ST,Industrial CHP,7,5.9,4,4,4,1975,12,2016,NG,BLQ,Y,Y,BIT,WDS,RFO,SLW,,,N,, , , , ,,,,,,
10273,Kimberly-Clark Corp,50410,Chester Operations,PA,Delaware,5,RE,Petroleum Coke,ST,Industrial CHP,7,67,67,67,5,1986,9,2019,PC,WC,Y,Y,WC,PC,NG,,,,N,, , , , ,,,,Y,,
19588,University of Michigan,50431,University of Michigan,MI,Washtenaw,TG2,RE,Natural Gas Steam Turbine,ST,Commercial CHP,5,4,3.7,3.7,1,1939,12,2002,NG,DFO,Y,N,,,,,,,Y,Y, , , , ,UNK,UNK,Y,Y,Y,
19365,United States Sugar Corp,50482,Clewiston Sugar House,FL,Hendry,TG3,RE,Other Waste Biomass,ST,Industrial CHP,7,3.1,2.9,2.9,11,1981,12,2007,AB,DFO,,Y,AB,DFO,,,,,N,, , , , ,,,,,,
19365,United States Sugar Corp,50482,Clewiston Sugar House,FL,Hendry,TG4,RE,Other Waste Biomass,ST,Industrial CHP,7,6,5.6,5.6,11,1983,12,2007,AB,DFO,,Y,AB,DFO,,,,,N,, , , , ,,,,,,
19365,United States Sugar Corp,50482,Clewiston Sugar House,FL,Hendry,TG5,RE,Other Waste Biomass,ST,Industrial CHP,7,21.6,11,11,11,1997,12,2017,AB,DFO,Y,Y,AB,DFO,,,,,,, , , , ,,,,,,
19365,United States Sugar Corp,50483,Bryant Sugar House,FL,Palm Beach,TG1,RE,Other Waste Biomass,ST,Industrial CHP,7,2.5,2.3,2.5,11,1962,4,2007,AB,DFO,,Y,AB,DFO,,,,,N,, , , , ,,,,,,
19365,United States Sugar Corp,50483,Bryant Sugar House,FL,Palm Beach,TG2,RE,Other Waste Biomass,ST,Industrial CHP,7,2.5,2.3,2.5,11,1962,4,2007,AB,DFO,,Y,AB,DFO,,,,,N,, , , , ,,,,,,
19365,United States Sugar Corp,50483,Bryant Sugar House,FL,Palm Beach,TG3,RE,Other Waste Biomass,ST,Industrial CHP,7,3.5,3.3,3.5,11,1974,4,2007,AB,DFO,,Y,DFO,AB,,,,,N,, , , , ,,,,,,
19365,United States Sugar Corp,50483,Bryant Sugar House,FL,Palm Beach,TG4,RE,Other Waste Biomass,ST,Industrial CHP,7,20,18.6,10,11,1979,4,2007,AB,DFO,,Y,AB,DFO,,,,,N,, , , , ,,,,,,
26840,Port Townsend Paper Co,50544,Port Townsend Paper,WA,Jefferson,GEN2,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,3,3,3,1,1929,1,2009,BLQ,WO,,Y,BLQ,WO,WDS,,,,N,, , , , ,,,,,,
26840,Port Townsend Paper Co,50544,Port Townsend Paper,WA,Jefferson,GEN4,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,3,3,3,1,1929,4,2016,BLQ,WDS,Y,Y,BLQ,WDS,NG,WO,,,N,, , , , ,,,,,,
18000,State of Rhode Island,50621,Central Power Plant,RI,Providence,GEN1,RE,Petroleum Liquids,ST,Commercial CHP,5,0.7,0.7,0.7,6,1932,1,2004,RFO,NG,,N,,,,,,,Y,, , , , ,,1H,,,,
18000,State of Rhode Island,50621,Central Power Plant,RI,Providence,GEN3,RE,Petroleum Liquids,ST,Commercial CHP,5,2,2,2,8,1958,4,2014,DFO,NG,Y,N,,,,,,,Y,Y,2.5,2.5,2.5,2.5,1H,1H,N,,,
6090,ExxonMobil Oil Corp,50625,ExxonMobil Beaumont Refinery,TX,Jefferson,TG7,RE,Other Gases,ST,Industrial CHP,7,10,9.5,9.5,2,1957,8,2005,OG,NG,Y,Y,OG,NG,,,,,N,, , , , ,,,,,,
6090,ExxonMobil Oil Corp,50625,ExxonMobil Beaumont Refinery,TX,Jefferson,TG9,RE,Other Gases,ST,Industrial CHP,7,10,9.5,9.5,6,1959,8,2005,OG,NG,Y,Y,OG,NG,,,,,N,, , , , ,,,,,,
63599,Pure Hedge LLC,50736,Pure Hedge LLC,CT,Windham,GEN1,RE,All Other,ST,IPP Non-CHP,2,31.3,26,26,6,1991,1,2017,TDF,PG,Y,Y,TDF,OBS,,,,,N,, , , , ,,,,,,
61536,"Consolidated Edison Energy, Inc.",50799,Parlin Power Plant,NJ,Middlesex,GEN1,RE,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,45.9,35.9,42.2,6,1991,10,2023,NG,DFO,Y,N,,,,,,,Y,Y,35.9,42.2,35.9,42.2,1H,1H,Y,,Y,
61536,"Consolidated Edison Energy, Inc.",50799,Parlin Power Plant,NJ,Middlesex,GEN2,RE,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,45.9,37.5,43.7,6,1991,10,2023,NG,DFO,Y,N,,,,,,,Y,Y,35.9,40.7,35.9,40.7,1H,1H,Y,,Y,
64579,"Shasta Sustainable Resource Management, Inc.",50881,Wheelabrator Shasta,CA,Shasta,GEN4,RE,Wood/Wood Waste Biomass,ST,IPP Non-CHP,2,7.8,3.5,3.5,8,2000,12,2007,WDS,AB,,Y,NG,WDS,AB,,,,,, , , , ,,,,,,
20508,WestRock Corp,50900,Covington Facility,VA,Alleghany,GEN1,RE,Conventional Steam Coal,ST,Industrial CHP,7,10.5,10.5,10.5,1,1939,10,2013,BIT,NG,Y,Y,BLQ,BIT,NG,WDS,RFO,DFO,Y,Y,10.5,10.5,10.5,10.5,UNK,UNK,Y,Y,Y,
20508,WestRock Corp,50900,Covington Facility,VA,Alleghany,GEN2,RE,Conventional Steam Coal,ST,Industrial CHP,7,10.5,10.5,10.5,1,1946,12,2013,BIT,NG,Y,Y,BLQ,BIT,NG,WDS,RFO,DFO,Y,Y,10.5,10.5,10.5,10.5,UNK,UNK,Y,Y,Y,
20508,WestRock Corp,50900,Covington Facility,VA,Alleghany,GEN6,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,5.5,5.5,5.5,1,1930,1,2009,BLQ,WDS,Y,Y,BLQ,BIT,NG,WDS,RFO,DFO,Y,Y,5.5, ,5.5, ,,,Y,Y,Y,Y
61707,Ahlstrom-Munksjo,50933,Rhinelander Mill,WI,Oneida,GEN3,RE,Natural Gas Steam Turbine,ST,Industrial CHP,7,4,0.6,1.7,12,1940,12,2012,NG,BIT,Y,N,,,,,,,Y,Y,0.6,1.7,0.6,1.7,6H,6H,Y,Y,Y,
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,TN,McMinn,GEN1,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,19,17,17,5,1954,5,2022,BLQ,NG,Y,Y,BLQ,NG,WDS,TDF,SLW,,N,, , , , ,,,,,,
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,TN,McMinn,GEN2,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,19.2,19,19,7,1954,5,2022,BLQ,NG,Y,Y,BLQ,NG,WDS,TDF,SLW,,N,, , , , ,,,,,,
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,TN,McMinn,GEN3,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,25,27,27,7,1957,5,2022,BLQ,NG,Y,Y,BLQ,NG,WDS,TDF,SLW,,N,, , , , ,,,,,,
19876,Virginia Electric & Power Co,50966,Bellmeade Power Station,VA,Richmond City,1,RE,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,110,95,95,2,1997,3,2019,NG,DFO,Y,N,,,,,,,Y,Y,95,95,95,95,1H,1H,Y,Y,Y,
19876,Virginia Electric & Power Co,50966,Bellmeade Power Station,VA,Richmond City,2,RE,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,110,95,95,2,1997,3,2019,NG,DFO,Y,N,,,,,,,Y,Y,95,95,95,95,1H,1H,Y,Y,Y,
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,MO,Boone,GEN1,RE,Natural Gas Steam Turbine,ST,Commercial CHP,5,6.2,6,6.1,7,1961,10,2023,NG,WDS,Y,Y,BIT,NG,DFO,WDS,,,Y,Y,6,6,6,6,1H,1H,Y,,Y,
11415,"M.A. Patout & Son Limited, LLC",51008,Enterprise Sugar Factory,LA,Iberia,2000,RE,Other Waste Biomass,ST,Industrial CHP,7,2,2,2,10,1981,12,2024,AB,NG,Y,Y,AB,NG,,,,,N,, , , , ,,,,,,
5347,Dow Chemical Co,52006,LaO Energy Systems,LA,Iberville,GEN1,RE,Natural Gas Fired Combined Cycle,CA,Industrial CHP,7,57,57,57,6,1958,4,2024,NG,OG,Y,Y,NG,OG,,,,,N,, , , , ,,,,,,
5347,Dow Chemical Co,52006,LaO Energy Systems,LA,Iberville,GEN2,RE,Natural Gas Fired Combined Cycle,CA,Industrial CHP,7,88,80,80,6,1962,12,2024,NG,OG,Y,Y,NG,OG,,,,,N,, , , , ,,,,,,
5347,Dow Chemical Co,52006,LaO Energy Systems,LA,Iberville,GEN3,RE,Natural Gas Fired Combined Cycle,CA,Industrial CHP,7,90,94,94,6,1966,12,2024,NG,OG,Y,Y,NG,OG,,,,,N,, , , , ,,,,,,
5347,Dow Chemical Co,52006,LaO Energy Systems,LA,Iberville,GEN4,RE,Natural Gas Fired Combined Cycle,CA,Industrial CHP,7,76.5,49,49,6,1969,10,2024,NG,OG,Y,Y,NG,OG,,,,,,, , , , ,,,,,,
5347,Dow Chemical Co,52006,LaO Energy Systems,LA,Iberville,GEN7,RE,Natural Gas Fired Combined Cycle,CT,Industrial CHP,7,125,95,114,12,1982,9,2016,NG,OG,,Y,NG,OG,,,,,N,, , , , ,,,,,,
5347,Dow Chemical Co,52006,LaO Energy Systems,LA,Iberville,GEN8,RE,Natural Gas Fired Combined Cycle,CT,Industrial CHP,7,125,95,114,5,1983,6,2011,NG,OG,,Y,NG,OG,,,,,N,, , , , ,,,,,,
65792,"ITT Energy Tech Partners, LLC",52021,ITT Cogen Facility,IL,Cook,GEN1,RE,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,3.7,3.5,3.7,5,1991,12,2024,NG,DFO,Y,N,,,,,,,Y,Y,3.5,3.7,3,3.5,1H,1H,Y,Y,Y,
65792,"ITT Energy Tech Partners, LLC",52021,ITT Cogen Facility,IL,Cook,GEN2,RE,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,3.7,3.5,3.7,5,1991,12,2024,NG,DFO,Y,N,,,,,,,Y,Y,3.5,3.7,3,3.5,1H,1H,Y,Y,Y,
55983,Luminant Generation Company LLC,52071,Sandow No 5,TX,Milam,5,RE,Conventional Steam Coal,ST,IPP Non-CHP,2,661.5,600,600,1,2010,1,2018,LIG,DFO,Y,Y,LIG,DFO,,,,,N,, , , , ,,,,,,
19524,University of California-LA,52073,UCLA So Campus Cogen Project,CA,Los Angeles,GEN1,RE,Natural Gas Fired Combined Cycle,CT,Commercial CHP,5,14.5,12.5,13.5,10,1993,4,2024,NG,DFO,Y,N,,,,,,,Y,Y,12.5,13.5,12.5,13.5,1H,UNK,Y,Y,Y,
9348,International Paper,52152,International Paper Franklin Mill,VA,Isle of Wight,GEN1,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,5,5,5,11,1937,6,2010,BLQ,BIT,,Y,BLQ,BIT,WDS,RFO,AB,,N,, , , , ,,,,,,
9348,International Paper,52152,International Paper Franklin Mill,VA,Isle of Wight,GEN2,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,3.7,3.7,3.7,11,1937,6,2010,BLQ,BIT,,Y,BLQ,BIT,WDS,RFO,AB,,N,, , , , ,,,,,,
9348,International Paper,52152,International Paper Franklin Mill,VA,Isle of Wight,GEN3,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,2.5,2.5,2.5,1,1942,6,2010,BLQ,BIT,,Y,BLQ,BIT,WDS,RFO,AB,,N,, , , , ,,,,,,
