refinery_name,received_from,code,barrels,statement_year,statement_month,statement_month_name,statement_date
VALERO BILL GREEHEY REFINERY W,EXXON CHEMICAL COMPANY,19,51908.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,"FLINT HILLS RESOURCES, LP",19,58.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,GREY OAK PIPELINE,24,148913.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,HEP JAVELINA COMPANY LLC,2,59156.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,SHELL TRADING (US) COMPANY,24,1228661.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,TRAFIGURA TRADING LLC,4,44064.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,"TRICON ENERGY, LTD.",19,67.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VALERO COASTAL/MARKHAM,2,11015.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VALERO CORPUS CHRISTI REFINERY,23,578225.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,"VALERO DEER PARK, TX - ITC",19,102531.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,"VALERO HARLINGEN, TX - VALERO",23,48697.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VALERO MCKEE REFINERY,19,64808.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VALERO MEMPHIS REFINERY,19,52783.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,"VALERO PLAINS CRUDE CORPUS CHRISTI, TX",24,2121428.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VALERO PORT ARTHUR REFINERY,19,104662.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VALERO ST. CHARLES REFINERY,19,53937.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VALERO THREE RIVERS REFINERY,24,1200089.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VALERO Victoria - TNW Logistics Rail,19,41004.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VITOL INC,18,1399326.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,CHEVRON GLOBAL TECHNOLOGY SERVICES,24,345994.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,PMI COMERCIO INTERNACIONAL,24,1125079.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,SHELL TRADING (US) COMPANY,24,-778.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,"VALERO MAGELLAN AVERY, CORPUS CHRISTI",24,500133.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,"VALERO PLAINS CRUDE CORPUS CHRISTI, TX",24,500974.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,VALERO THREE RIVERS REFINERY,4,27902.0,2025,9,september,2025-09-01
El Paso Refinery,Kinder Morgan Pipeline,24,4180817.0,2025,9,september,2025-09-01
El Paso Refinery,Holly Frontier,4,428.0,2025,9,september,2025-09-01
El Paso Refinery,Holly Frontier,23,174715.0,2025,9,september,2025-09-01
El Paso Refinery,Internal Unload,2,34710.0,2025,9,september,2025-09-01
