week_number,week_ended,commodity,cars
16,2024-04-20,Petroleum and Petroleum Products,10567.0
17,2024-04-27,Chemicals,14456.0
17,2024-04-27,Coal,8559.0
17,2024-04-27,"Farm Products excl. Grain, and Food",7801.0
17,2024-04-27,Forest Products,6724.0
17,2024-04-27,Grain,10381.0
17,2024-04-27,Metallic Ores and Metals,17579.0
17,2024-04-27,Motor Vehicles and Parts,7018.0
17,2024-04-27,Nonmetallic Minerals,8023.0
17,2024-04-27,Other,2147.0
17,2024-04-27,Petroleum and Petroleum Products,10570.0
18,2024-05-04,Chemicals,15059.0
18,2024-05-04,Coal,8892.0
18,2024-05-04,"Farm Products excl. Grain, and Food",7497.0
18,2024-05-04,Forest Products,6575.0
18,2024-05-04,Grain,11291.0
18,2024-05-04,Metallic Ores and Metals,17827.0
18,2024-05-04,Motor Vehicles and Parts,7715.0
18,2024-05-04,Nonmetallic Minerals,7663.0
18,2024-05-04,Other,2212.0
18,2024-05-04,Petroleum and Petroleum Products,10070.0
19,2024-05-11,Chemicals,13956.0
19,2024-05-11,Coal,9289.0
19,2024-05-11,"Farm Products excl. Grain, and Food",7577.0
19,2024-05-11,Forest Products,6622.0
19,2024-05-11,Grain,9577.0
19,2024-05-11,Metallic Ores and Metals,19106.0
19,2024-05-11,Motor Vehicles and Parts,6936.0
19,2024-05-11,Nonmetallic Minerals,8673.0
19,2024-05-11,Other,2636.0
19,2024-05-11,Petroleum and Petroleum Products,10252.0
20,2024-05-18,Chemicals,14561.0
20,2024-05-18,Coal,7610.0
20,2024-05-18,"Farm Products excl. Grain, and Food",7845.0
20,2024-05-18,Forest Products,6708.0
20,2024-05-18,Grain,8984.0
20,2024-05-18,Metallic Ores and Metals,17741.0
20,2024-05-18,Motor Vehicles and Parts,7340.0
20,2024-05-18,Nonmetallic Minerals,8843.0
20,2024-05-18,Other,2519.0
20,2024-05-18,Petroleum and Petroleum Products,10518.0
21,2024-05-25,Chemicals,12715.0
21,2024-05-25,Coal,8228.0
21,2024-05-25,"Farm Products excl. Grain, and Food",5990.0
21,2024-05-25,Forest Products,6400.0
21,2024-05-25,Grain,8077.0
21,2024-05-25,Metallic Ores and Metals,16391.0
21,2024-05-25,Motor Vehicles and Parts,6684.0
21,2024-05-25,Nonmetallic Minerals,7830.0
21,2024-05-25,Other,2562.0
21,2024-05-25,Petroleum and Petroleum Products,10005.0
22,2024-06-01,Chemicals,12809.0
22,2024-06-01,Coal,8234.0
22,2024-06-01,"Farm Products excl. Grain, and Food",6587.0
22,2024-06-01,Forest Products,6567.0
22,2024-06-01,Grain,7209.0
22,2024-06-01,Metallic Ores and Metals,19072.0
22,2024-06-01,Motor Vehicles and Parts,7327.0
22,2024-06-01,Nonmetallic Minerals,8484.0
22,2024-06-01,Other,2408.0
22,2024-06-01,Petroleum and Petroleum Products,9452.0
232024,2024-06-08,Chemicals,13690.0
232024,2024-06-08,Coal,7332.0
232024,2024-06-08,"Farm Products excl. Grain, and Food",6738.0
232024,2024-06-08,Forest Products,6451.0
232024,2024-06-08,Grain,8913.0
232024,2024-06-08,Metallic Ores and Metals,16917.0
232024,2024-06-08,Motor Vehicles and Parts,7615.0
232024,2024-06-08,Nonmetallic Minerals,8550.0
232024,2024-06-08,Other,3648.0
232024,2024-06-08,Petroleum and Petroleum Products,9810.0
24,2024-06-15,Chemicals,13378.0
24,2024-06-15,Coal,8141.0
24,2024-06-15,"Farm Products excl. Grain, and Food",7238.0
24,2024-06-15,Forest Products,6412.0
24,2024-06-15,Grain,9858.0
24,2024-06-15,Metallic Ores and Metals,16764.0
24,2024-06-15,Motor Vehicles and Parts,7162.0
24,2024-06-15,Nonmetallic Minerals,8738.0
24,2024-06-15,Other,2237.0
24,2024-06-15,Petroleum and Petroleum Products,10532.0
25,2024-06-22,Chemicals,14401.0
25,2024-06-22,Coal,8396.0
25,2024-06-22,"Farm Products excl. Grain, and Food",7084.0
25,2024-06-22,Forest Products,6403.0
25,2024-06-22,Grain,8778.0
25,2024-06-22,Metallic Ores and Metals,16152.0
25,2024-06-22,Motor Vehicles and Parts,6370.0
25,2024-06-22,Nonmetallic Minerals,7272.0
25,2024-06-22,Other,2582.0
25,2024-06-22,Petroleum and Petroleum Products,10481.0
26,2024-06-29,Chemicals,13845.0
26,2024-06-29,Coal,8301.0
26,2024-06-29,"Farm Products excl. Grain, and Food",8108.0
26,2024-06-29,Forest Products,6415.0
26,2024-06-29,Grain,9057.0
26,2024-06-29,Metallic Ores and Metals,19232.0
26,2024-06-29,Motor Vehicles and Parts,6825.0
26,2024-06-29,Nonmetallic Minerals,8351.0
26,2024-06-29,Other,2918.0
26,2024-06-29,Petroleum and Petroleum Products,10658.0
27,2024-07-06,Chemicals,14545.0
27,2024-07-06,Coal,8848.0
27,2024-07-06,"Farm Products excl. Grain, and Food",6995.0
27,2024-07-06,Forest Products,6297.0
27,2024-07-06,Grain,7873.0
27,2024-07-06,Metallic Ores and Metals,19627.0
27,2024-07-06,Motor Vehicles and Parts,5217.0
27,2024-07-06,Nonmetallic Minerals,7600.0
27,2024-07-06,Other,2104.0
27,2024-07-06,Petroleum and Petroleum Products,10190.0
28,2024-07-13,Chemicals,14438.0
28,2024-07-13,Coal,7200.0
28,2024-07-13,"Farm Products excl. Grain, and Food",5955.0
28,2024-07-13,Forest Products,6463.0
28,2024-07-13,Grain,8950.0
28,2024-07-13,Metallic Ores and Metals,17887.0
28,2024-07-13,Motor Vehicles and Parts,5532.0
28,2024-07-13,Nonmetallic Minerals,7662.0
28,2024-07-13,Other,2465.0
28,2024-07-13,Petroleum and Petroleum Products,10384.0
29,2024-07-20,Chemicals,13952.0
29,2024-07-20,Coal,7785.0
29,2024-07-20,"Farm Products excl. Grain, and Food",7201.0
29,2024-07-20,Forest Products,6514.0
29,2024-07-20,Grain,8348.0
29,2024-07-20,Metallic Ores and Metals,17471.0
29,2024-07-20,Motor Vehicles and Parts,5147.0
29,2024-07-20,Nonmetallic Minerals,7578.0
29,2024-07-20,Other,2483.0
29,2024-07-20,Petroleum and Petroleum Products,10508.0
30,2024-07-27,Chemicals,14184.0
30,2024-07-27,Coal,5658.0
30,2024-07-27,"Farm Products excl. Grain, and Food",6913.0
30,2024-07-27,Forest Products,6200.0
30,2024-07-27,Grain,7708.0
30,2024-07-27,Metallic Ores and Metals,16847.0
30,2024-07-27,Motor Vehicles and Parts,6396.0
30,2024-07-27,Nonmetallic Minerals,7794.0
30,2024-07-27,Other,2472.0
30,2024-07-27,Petroleum and Petroleum Products,10384.0
31,2024-08-03,Chemicals,14428.0
31,2024-08-03,Coal,7465.0
31,2024-08-03,"Farm Products excl. Grain, and Food",7326.0
31,2024-08-03,Forest Products,6236.0
31,2024-08-03,Grain,8064.0
31,2024-08-03,Metallic Ores and Metals,19567.0
31,2024-08-03,Motor Vehicles and Parts,6091.0
31,2024-08-03,Nonmetallic Minerals,8310.0
31,2024-08-03,Other,2671.0
31,2024-08-03,Petroleum and Petroleum Products,10307.0
32,2024-08-10,Chemicals,14537.0
32,2024-08-10,Coal,7732.0
32,2024-08-10,"Farm Products excl. Grain, and Food",8067.0
32,2024-08-10,Forest Products,6315.0
32,2024-08-10,Grain,8362.0
32,2024-08-10,Metallic Ores and Metals,16995.0
32,2024-08-10,Motor Vehicles and Parts,6142.0
32,2024-08-10,Nonmetallic Minerals,8423.0
32,2024-08-10,Other,2538.0
32,2024-08-10,Petroleum and Petroleum Products,10509.0
33,2024-08-17,Chemicals,14497.0
33,2024-08-17,Coal,7045.0
33,2024-08-17,"Farm Products excl. Grain, and Food",8953.0
33,2024-08-17,Forest Products,6506.0
33,2024-08-17,Grain,6698.0
33,2024-08-17,Metallic Ores and Metals,13491.0
33,2024-08-17,Motor Vehicles and Parts,7102.0
33,2024-08-17,Nonmetallic Minerals,8696.0
33,2024-08-17,Other,2534.0
33,2024-08-17,Petroleum and Petroleum Products,10827.0
34,2024-08-24,Chemicals,8966.0
34,2024-08-24,Coal,4329.0
34,2024-08-24,"Farm Products excl. Grain, and Food",5879.0
34,2024-08-24,Forest Products,4794.0
34,2024-08-24,Grain,5324.0
34,2024-08-24,Metallic Ores and Metals,14208.0
34,2024-08-24,Motor Vehicles and Parts,5192.0
34,2024-08-24,Nonmetallic Minerals,6955.0
34,2024-08-24,Other,2444.0
34,2024-08-24,Petroleum and Petroleum Products,7459.0
35,2024-08-31,Chemicals,15039.0
35,2024-08-31,Coal,8000.0
35,2024-08-31,"Farm Products excl. Grain, and Food",9508.0
35,2024-08-31,Forest Products,6075.0
35,2024-08-31,Grain,7403.0
35,2024-08-31,Metallic Ores and Metals,19118.0
35,2024-08-31,Motor Vehicles and Parts,6850.0
35,2024-08-31,Nonmetallic Minerals,8739.0
35,2024-08-31,Other,2738.0
35,2024-08-31,Petroleum and Petroleum Products,10636.0
36,2024-09-07,Chemicals,12076.0
36,2024-09-07,Coal,7873.0
36,2024-09-07,"Farm Products excl. Grain, and Food",8507.0
36,2024-09-07,Forest Products,6073.0
36,2024-09-07,Grain,7959.0
36,2024-09-07,Metallic Ores and Metals,18073.0
36,2024-09-07,Motor Vehicles and Parts,6518.0
36,2024-09-07,Nonmetallic Minerals,8061.0
36,2024-09-07,Other,2014.0
36,2024-09-07,Petroleum and Petroleum Products,9891.0
37,2024-09-14,Chemicals,12383.0
37,2024-09-14,Coal,8149.0
37,2024-09-14,"Farm Products excl. Grain, and Food",9336.0
37,2024-09-14,Forest Products,5982.0
37,2024-09-14,Grain,10829.0
37,2024-09-14,Metallic Ores and Metals,16468.0
37,2024-09-14,Motor Vehicles and Parts,7483.0
37,2024-09-14,Nonmetallic Minerals,7921.0
37,2024-09-14,Other,2637.0
37,2024-09-14,Petroleum and Petroleum Products,9848.0
38,2024-09-21,Chemicals,12915.0
38,2024-09-21,Coal,7601.0
38,2024-09-21,"Farm Products excl. Grain, and Food",8331.0
38,2024-09-21,Forest Products,6391.0
38,2024-09-21,Grain,12019.0
38,2024-09-21,Metallic Ores and Metals,17140.0
38,2024-09-21,Motor Vehicles and Parts,7588.0
38,2024-09-21,Nonmetallic Minerals,8502.0
38,2024-09-21,Other,1949.0
38,2024-09-21,Petroleum and Petroleum Products,10069.0
39,2024-09-28,Chemicals,13419.0
39,2024-09-28,Coal,8775.0
39,2024-09-28,"Farm Products excl. Grain, and Food",9511.0
39,2024-09-28,Forest Products,6428.0
39,2024-09-28,Grain,12549.0
39,2024-09-28,Metallic Ores and Metals,18348.0
39,2024-09-28,Motor Vehicles and Parts,7616.0
39,2024-09-28,Nonmetallic Minerals,7527.0
39,2024-09-28,Other,2119.0
39,2024-09-28,Petroleum and Petroleum Products,10366.0
40,2024-10-05,Chemicals,13791.0
40,2024-10-05,Coal,7943.0
40,2024-10-05,"Farm Products excl. Grain, and Food",9784.0
40,2024-10-05,Forest Products,6060.0
40,2024-10-05,Grain,11828.0
40,2024-10-05,Metallic Ores and Metals,17740.0
40,2024-10-05,Motor Vehicles and Parts,6899.0
40,2024-10-05,Nonmetallic Minerals,8249.0
40,2024-10-05,Other,1992.0
40,2024-10-05,Petroleum and Petroleum Products,10285.0
41,2024-10-12,Chemicals,12991.0
41,2024-10-12,Coal,8390.0
41,2024-10-12,"Farm Products excl. Grain, and Food",10106.0
41,2024-10-12,Forest Products,6185.0
41,2024-10-12,Grain,12751.0
41,2024-10-12,Metallic Ores and Metals,19887.0
41,2024-10-12,Motor Vehicles and Parts,6821.0
41,2024-10-12,Nonmetallic Minerals,7899.0
41,2024-10-12,Other,2371.0
41,2024-10-12,Petroleum and Petroleum Products,10695.0
42,2024-10-19,Chemicals,13773.0
42,2024-10-19,Coal,8453.0
42,2024-10-19,"Farm Products excl. Grain, and Food",9801.0
42,2024-10-19,Forest Products,6168.0
42,2024-10-19,Grain,12423.0
42,2024-10-19,Metallic Ores and Metals,16627.0
42,2024-10-19,Motor Vehicles and Parts,6160.0
42,2024-10-19,Nonmetallic Minerals,8488.0
42,2024-10-19,Other,2071.0
42,2024-10-19,Petroleum and Petroleum Products,11218.0
43,2024-10-26,Chemicals,12914.0
43,2024-10-26,Coal,6695.0
43,2024-10-26,"Farm Products excl. Grain, and Food",9120.0
43,2024-10-26,Forest Products,6366.0
43,2024-10-26,Grain,13736.0
43,2024-10-26,Metallic Ores and Metals,19104.0
43,2024-10-26,Motor Vehicles and Parts,7339.0
43,2024-10-26,Nonmetallic Minerals,8864.0
43,2024-10-26,Other,2258.0
43,2024-10-26,Petroleum and Petroleum Products,10611.0
44,2024-11-02,Chemicals,13848.0
44,2024-11-02,Coal,8591.0
44,2024-11-02,"Farm Products excl. Grain, and Food",9349.0
44,2024-11-02,Forest Products,6438.0
44,2024-11-02,Grain,12407.0
44,2024-11-02,Metallic Ores and Metals,18331.0
44,2024-11-02,Motor Vehicles and Parts,6656.0
44,2024-11-02,Nonmetallic Minerals,8157.0
44,2024-11-02,Other,1973.0
44,2024-11-02,Petroleum and Petroleum Products,11042.0
45,2024-11-09,Chemicals,13661.0
45,2024-11-09,Coal,6448.0
45,2024-11-09,"Farm Products excl. Grain, and Food",8194.0
45,2024-11-09,Forest Products,6122.0
45,2024-11-09,Grain,13791.0
45,2024-11-09,Metallic Ores and Metals,18207.0
45,2024-11-09,Motor Vehicles and Parts,6575.0
45,2024-11-09,Nonmetallic Minerals,7222.0
45,2024-11-09,Other,1981.0
45,2024-11-09,Petroleum and Petroleum Products,11416.0
46,2024-11-16,Chemicals,13657.0
46,2024-11-16,Coal,7535.0
46,2024-11-16,"Farm Products excl. Grain, and Food",7584.0
46,2024-11-16,Forest Products,5699.0
46,2024-11-16,Grain,14810.0
46,2024-11-16,Metallic Ores and Metals,17569.0
46,2024-11-16,Motor Vehicles and Parts,6139.0
46,2024-11-16,Nonmetallic Minerals,7674.0
46,2024-11-16,Other,3123.0
46,2024-11-16,Petroleum and Petroleum Products,11211.0
47,2024-11-23,Chemicals,13455.0
47,2024-11-23,Coal,7969.0
47,2024-11-23,"Farm Products excl. Grain, and Food",7932.0
47,2024-11-23,Forest Products,6491.0
47,2024-11-23,Grain,13553.0
47,2024-11-23,Metallic Ores and Metals,17997.0
47,2024-11-23,Motor Vehicles and Parts,6323.0
47,2024-11-23,Nonmetallic Minerals,7523.0
47,2024-11-23,Other,2404.0
47,2024-11-23,Petroleum and Petroleum Products,11103.0
48,2024-11-30,Chemicals,12683.0
48,2024-11-30,Coal,6997.0
48,2024-11-30,"Farm Products excl. Grain, and Food",7623.0
48,2024-11-30,Forest Products,6388.0
48,2024-11-30,Grain,10784.0
48,2024-11-30,Metallic Ores and Metals,18531.0
48,2024-11-30,Motor Vehicles and Parts,5986.0
48,2024-11-30,Nonmetallic Minerals,6562.0
48,2024-11-30,Other,1759.0
48,2024-11-30,Petroleum and Petroleum Products,11155.0
49,2024-12-07,Chemicals,13806.0
49,2024-12-07,Coal,7789.0
49,2024-12-07,"Farm Products excl. Grain, and Food",7667.0
49,2024-12-07,Forest Products,6000.0
49,2024-12-07,Grain,13949.0
49,2024-12-07,Metallic Ores and Metals,16806.0
49,2024-12-07,Motor Vehicles and Parts,6441.0
49,2024-12-07,Nonmetallic Minerals,6862.0
49,2024-12-07,Other,1905.0
49,2024-12-07,Petroleum and Petroleum Products,10492.0
50,2024-12-14,Chemicals,13662.0
50,2024-12-14,Coal,8475.0
50,2024-12-14,"Farm Products excl. Grain, and Food",7669.0
50,2024-12-14,Forest Products,5906.0
50,2024-12-14,Grain,11357.0
50,2024-12-14,Metallic Ores and Metals,18052.0
50,2024-12-14,Motor Vehicles and Parts,6381.0
50,2024-12-14,Nonmetallic Minerals,7145.0
50,2024-12-14,Other,2258.0
50,2024-12-14,Petroleum and Petroleum Products,10785.0
51,2024-12-21,Chemicals,13090.0
51,2024-12-21,Coal,8252.0
51,2024-12-21,"Farm Products excl. Grain, and Food",8415.0
51,2024-12-21,Forest Products,6222.0
51,2024-12-21,Grain,11539.0
51,2024-12-21,Metallic Ores and Metals,18501.0
51,2024-12-21,Motor Vehicles and Parts,6390.0
51,2024-12-21,Nonmetallic Minerals,7050.0
51,2024-12-21,Other,2112.0
51,2024-12-21,Petroleum and Petroleum Products,11236.0
52,2024-12-28,Chemicals,12176.0
52,2024-12-28,Coal,6749.0
52,2024-12-28,"Farm Products excl. Grain, and Food",7393.0
52,2024-12-28,Forest Products,5066.0
52,2024-12-28,Grain,10189.0
52,2024-12-28,Metallic Ores and Metals,17369.0
52,2024-12-28,Motor Vehicles and Parts,3424.0
52,2024-12-28,Nonmetallic Minerals,5539.0
52,2024-12-28,Other,1421.0
52,2024-12-28,Petroleum and Petroleum Products,10424.0
1,2025-01-04,Chemicals,12628.0
1,2025-01-04,Coal,7949.0
1,2025-01-04,"Farm Products excl. Grain, and Food",7030.0
1,2025-01-04,Forest Products,5296.0
1,2025-01-04,Grain,9802.0
1,2025-01-04,Metallic Ores and Metals,15678.0
1,2025-01-04,Motor Vehicles and Parts,3673.0
1,2025-01-04,Nonmetallic Minerals,5918.0
1,2025-01-04,Other,1578.0
1,2025-01-04,Petroleum and Petroleum Products,10865.0
2,2025-01-11,Chemicals,13390.0
2,2025-01-11,Coal,8156.0
2,2025-01-11,"Farm Products excl. Grain, and Food",7246.0
2,2025-01-11,Forest Products,6466.0
2,2025-01-11,Grain,11598.0
2,2025-01-11,Metallic Ores and Metals,18289.0
2,2025-01-11,Motor Vehicles and Parts,5515.0
2,2025-01-11,Nonmetallic Minerals,6851.0
2,2025-01-11,Other,2230.0
2,2025-01-11,Petroleum and Petroleum Products,11697.0
3,2025-01-18,Chemicals,14741.0
3,2025-01-18,Coal,8576.0
3,2025-01-18,"Farm Products excl. Grain, and Food",7049.0
3,2025-01-18,Forest Products,6619.0
3,2025-01-18,Grain,11249.0
3,2025-01-18,Metallic Ores and Metals,16891.0
3,2025-01-18,Motor Vehicles and Parts,6442.0
3,2025-01-18,Nonmetallic Minerals,6732.0
3,2025-01-18,Other,2764.0
3,2025-01-18,Petroleum and Petroleum Products,11022.0
4,2025-01-25,Chemicals,12625.0
4,2025-01-25,Coal,8266.0
4,2025-01-25,"Farm Products excl. Grain, and Food",7962.0
4,2025-01-25,Forest Products,6417.0
4,2025-01-25,Grain,9789.0
4,2025-01-25,Metallic Ores and Metals,17562.0
4,2025-01-25,Motor Vehicles and Parts,5899.0
4,2025-01-25,Nonmetallic Minerals,6754.0
4,2025-01-25,Other,1956.0
4,2025-01-25,Petroleum and Petroleum Products,11533.0
5,2025-02-01,Chemicals,13615.0
5,2025-02-01,Coal,8992.0
5,2025-02-01,"Farm Products excl. Grain, and Food",7772.0
5,2025-02-01,Forest Products,6064.0
5,2025-02-01,Grain,9092.0
5,2025-02-01,Metallic Ores and Metals,17443.0
5,2025-02-01,Motor Vehicles and Parts,6260.0
5,2025-02-01,Nonmetallic Minerals,7743.0
5,2025-02-01,Other,2251.0
5,2025-02-01,Petroleum and Petroleum Products,11069.0
6,2025-02-08,Chemicals,12813.0
6,2025-02-08,Coal,7019.0
6,2025-02-08,"Farm Products excl. Grain, and Food",7306.0
6,2025-02-08,Forest Products,6007.0
6,2025-02-08,Grain,9638.0
6,2025-02-08,Metallic Ores and Metals,14852.0
6,2025-02-08,Motor Vehicles and Parts,6559.0
6,2025-02-08,Nonmetallic Minerals,5866.0
6,2025-02-08,Other,1817.0
6,2025-02-08,Petroleum and Petroleum Products,10446.0
7,2025-02-15,Chemicals,12728.0
7,2025-02-15,Coal,7140.0
7,2025-02-15,"Farm Products excl. Grain, and Food",7303.0
7,2025-02-15,Forest Products,6516.0
7,2025-02-15,Grain,9851.0
7,2025-02-15,Metallic Ores and Metals,16534.0
7,2025-02-15,Motor Vehicles and Parts,5899.0
7,2025-02-15,Nonmetallic Minerals,7588.0
7,2025-02-15,Other,2325.0
7,2025-02-15,Petroleum and Petroleum Products,11150.0
8,2025-02-22,Chemicals,12150.0
8,2025-02-22,Coal,7428.0
8,2025-02-22,"Farm Products excl. Grain, and Food",6486.0
8,2025-02-22,Forest Products,6159.0
8,2025-02-22,Grain,7371.0
8,2025-02-22,Metallic Ores and Metals,15542.0
8,2025-02-22,Motor Vehicles and Parts,5120.0
8,2025-02-22,Nonmetallic Minerals,6363.0
8,2025-02-22,Other,1853.0
8,2025-02-22,Petroleum and Petroleum Products,10317.0
9,2025-03-01,Chemicals,14235.0
9,2025-03-01,Coal,7789.0
9,2025-03-01,"Farm Products excl. Grain, and Food",7746.0
9,2025-03-01,Forest Products,6393.0
9,2025-03-01,Grain,10264.0
9,2025-03-01,Metallic Ores and Metals,17241.0
9,2025-03-01,Motor Vehicles and Parts,6646.0
9,2025-03-01,Nonmetallic Minerals,7625.0
9,2025-03-01,Other,1934.0
9,2025-03-01,Petroleum and Petroleum Products,11372.0
10,2025-03-08,Chemicals,13350.0
10,2025-03-08,Coal,8289.0
10,2025-03-08,"Farm Products excl. Grain, and Food",7818.0
10,2025-03-08,Forest Products,6221.0
10,2025-03-08,Grain,11813.0
10,2025-03-08,Metallic Ores and Metals,17006.0
10,2025-03-08,Motor Vehicles and Parts,6412.0
10,2025-03-08,Nonmetallic Minerals,7199.0
10,2025-03-08,Other,2135.0
10,2025-03-08,Petroleum and Petroleum Products,10799.0
11,2025-03-15,Chemicals,13356.0
11,2025-03-15,Coal,8115.0
11,2025-03-15,"Farm Products excl. Grain, and Food",7439.0
11,2025-03-15,Forest Products,6485.0
11,2025-03-15,Grain,12847.0
11,2025-03-15,Metallic Ores and Metals,16398.0
11,2025-03-15,Motor Vehicles and Parts,7052.0
11,2025-03-15,Nonmetallic Minerals,8198.0
11,2025-03-15,Other,2096.0
11,2025-03-15,Petroleum and Petroleum Products,10878.0
12,2025-03-22,Chemicals,13602.0
12,2025-03-22,Coal,9680.0
12,2025-03-22,"Farm Products excl. Grain, and Food",7687.0
12,2025-03-22,Forest Products,6885.0
12,2025-03-22,Grain,11706.0
12,2025-03-22,Metallic Ores and Metals,15708.0
12,2025-03-22,Motor Vehicles and Parts,7546.0
12,2025-03-22,Nonmetallic Minerals,7153.0
12,2025-03-22,Other,2217.0
12,2025-03-22,Petroleum and Petroleum Products,10957.0
13,2025-03-29,Chemicals,14563.0
13,2025-03-29,Coal,9298.0
13,2025-03-29,"Farm Products excl. Grain, and Food",7984.0
13,2025-03-29,Forest Products,6258.0
13,2025-03-29,Grain,11520.0
13,2025-03-29,Metallic Ores and Metals,18625.0
13,2025-03-29,Motor Vehicles and Parts,7624.0
13,2025-03-29,Nonmetallic Minerals,8176.0
13,2025-03-29,Other,2006.0
13,2025-03-29,Petroleum and Petroleum Products,10381.0
14,2025-04-05,Chemicals,14243.0
14,2025-04-05,Coal,8692.0
14,2025-04-05,"Farm Products excl. Grain, and Food",7795.0
14,2025-04-05,Forest Products,5756.0
14,2025-04-05,Grain,12768.0
14,2025-04-05,Metallic Ores and Metals,17604.0
14,2025-04-05,Motor Vehicles and Parts,6277.0
14,2025-04-05,Nonmetallic Minerals,7610.0
14,2025-04-05,Other,2180.0
14,2025-04-05,Petroleum and Petroleum Products,9431.0
15,2025-04-12,Chemicals,13645.0
15,2025-04-12,Coal,8697.0
15,2025-04-12,"Farm Products excl. Grain, and Food",7710.0
15,2025-04-12,Forest Products,6419.0
15,2025-04-12,Grain,12896.0
15,2025-04-12,Metallic Ores and Metals,16833.0
15,2025-04-12,Motor Vehicles and Parts,6357.0
15,2025-04-12,Nonmetallic Minerals,7544.0
15,2025-04-12,Other,2263.0
15,2025-04-12,Petroleum and Petroleum Products,10639.0
16,2025-04-19,Chemicals,14053.0
16,2025-04-19,Coal,8789.0
16,2025-04-19,"Farm Products excl. Grain, and Food",6440.0
16,2025-04-19,Forest Products,6489.0
16,2025-04-19,Grain,13358.0
16,2025-04-19,Metallic Ores and Metals,15437.0
16,2025-04-19,Motor Vehicles and Parts,6463.0
16,2025-04-19,Nonmetallic Minerals,8369.0
16,2025-04-19,Other,2004.0
16,2025-04-19,Petroleum and Petroleum Products,9980.0
17,2025-04-26,Chemicals,13950.0
17,2025-04-26,Coal,9451.0
17,2025-04-26,"Farm Products excl. Grain, and Food",7489.0
17,2025-04-26,Forest Products,6429.0
17,2025-04-26,Grain,13193.0
17,2025-04-26,Metallic Ores and Metals,17271.0
17,2025-04-26,Motor Vehicles and Parts,6299.0
17,2025-04-26,Nonmetallic Minerals,8061.0
17,2025-04-26,Other,1958.0
17,2025-04-26,Petroleum and Petroleum Products,9964.0
18,2025-05-03,Chemicals,14798.0
18,2025-05-03,Coal,8609.0
18,2025-05-03,"Farm Products excl. Grain, and Food",8153.0
18,2025-05-03,Forest Products,6164.0
18,2025-05-03,Grain,13429.0
18,2025-05-03,Metallic Ores and Metals,15760.0
18,2025-05-03,Motor Vehicles and Parts,6691.0
18,2025-05-03,Nonmetallic Minerals,9135.0
18,2025-05-03,Other,2110.0
18,2025-05-03,Petroleum and Petroleum Products,9407.0
19,2025-05-10,Chemicals,13324.0
19,2025-05-10,Coal,8261.0
19,2025-05-10,"Farm Products excl. Grain, and Food",7544.0
19,2025-05-10,Forest Products,6235.0
19,2025-05-10,Grain,12745.0
19,2025-05-10,Metallic Ores and Metals,18245.0
19,2025-05-10,Motor Vehicles and Parts,6822.0
19,2025-05-10,Nonmetallic Minerals,8558.0
19,2025-05-10,Other,2173.0
19,2025-05-10,Petroleum and Petroleum Products,10471.0
20,2025-05-17,Chemicals,14775.0
20,2025-05-17,Coal,8700.0
20,2025-05-17,"Farm Products excl. Grain, and Food",6899.0
20,2025-05-17,Forest Products,6355.0
20,2025-05-17,Grain,11202.0
20,2025-05-17,Metallic Ores and Metals,16598.0
20,2025-05-17,Motor Vehicles and Parts,6751.0
20,2025-05-17,Nonmetallic Minerals,9070.0
20,2025-05-17,Other,2110.0
20,2025-05-17,Petroleum and Petroleum Products,10252.0
21,2025-05-24,Chemicals,13954.0
21,2025-05-24,Coal,6980.0
21,2025-05-24,"Farm Products excl. Grain, and Food",6213.0
21,2025-05-24,Forest Products,6435.0
21,2025-05-24,Grain,10665.0
21,2025-05-24,Metallic Ores and Metals,16997.0
21,2025-05-24,Motor Vehicles and Parts,5488.0
21,2025-05-24,Nonmetallic Minerals,8662.0
21,2025-05-24,Other,1980.0
21,2025-05-24,Petroleum and Petroleum Products,9800.0
22,2025-05-31,Chemicals,15127.0
22,2025-05-31,Coal,7534.0
22,2025-05-31,"Farm Products excl. Grain, and Food",6583.0
22,2025-05-31,Forest Products,6226.0
22,2025-05-31,Grain,10793.0
22,2025-05-31,Metallic Ores and Metals,18435.0
22,2025-05-31,Motor Vehicles and Parts,6023.0
22,2025-05-31,Nonmetallic Minerals,8774.0
22,2025-05-31,Other,2087.0
22,2025-05-31,Petroleum and Petroleum Products,9525.0
23,2025-06-07,Chemicals,13335.0
23,2025-06-07,Coal,7440.0
23,2025-06-07,"Farm Products excl. Grain, and Food",6206.0
23,2025-06-07,Forest Products,5798.0
23,2025-06-07,Grain,11655.0
23,2025-06-07,Metallic Ores and Metals,16501.0
23,2025-06-07,Motor Vehicles and Parts,6659.0
23,2025-06-07,Nonmetallic Minerals,8926.0
23,2025-06-07,Other,2391.0
23,2025-06-07,Petroleum and Petroleum Products,10393.0
24,2025-06-14,Chemicals,15275.0
24,2025-06-14,Coal,6989.0
24,2025-06-14,"Farm Products excl. Grain, and Food",6728.0
24,2025-06-14,Forest Products,5838.0
24,2025-06-14,Grain,12043.0
24,2025-06-14,Metallic Ores and Metals,15893.0
24,2025-06-14,Motor Vehicles and Parts,6682.0
24,2025-06-14,Nonmetallic Minerals,8153.0
24,2025-06-14,Other,2613.0
24,2025-06-14,Petroleum and Petroleum Products,10767.0
25,2025-06-21,Chemicals,14760.0
25,2025-06-21,Coal,7200.0
25,2025-06-21,"Farm Products excl. Grain, and Food",7273.0
