ID,ROR,Website,Title,Synonyms
810001c5-62d7-4068-acad-00a8bb361654,,,fdm.nrw,
e58f61d0-ffe5-48f7-bf0a-e0d2b06cea86,,,DINI,DINI-AG KIM|Kompetenzzentrum Interoperable Metadaten (KIM)|DINI/nestor UAG Schulungen/Fortbildungen|Deutsche Initiative für Netzwerkinformation
734d3f74-eeab-44b5-a7ca-1efb2b97656d,,,FAIRsharing,
b24dbdbf-e6aa-4ed8-9a0c-59ff8d8e9175,,,ZB Med,ZB MED -Informationcentre for Life Science
6aed857d-bcb1-4032-afae-55de36790f9e,,,DALIA,
0e28e2e1-dbe9-4ab4-91d4-d25f8660b2c4,01hcx6992,,Humboldt University of Berlin,
16104595-baf8-4727-a1c8-a1d37170dbed,01rdrb571,,Uni Marburg,Philipps University of Marburg|University of Marburg
dd29af8f-8979-4e1a-a728-72a6d244e5e8,,,Digital Curation Centre,DCC Digital Curation Centre
5edef66f-65e8-455b-906a-d9d01fbab981,,,FAIRplus,
93306fd3-2785-4c84-be9d-d0931a62082f,,,DataCite,
5edec4dd-7eea-4edf-9cfc-ed158d3109e2,,,DCMI,DCMI Application Profiles Working Group
b5c06193-c56c-4a69-b3a6-f546afb3db30,,,Berlin University Alliance,
e26d8a3c-e77c-46da-b301-bd948134f89a,03q5xa910,,ESIP,Earth Science Information Partners|Earth Science Information Partners (ESIP)
91e84899-e89d-479b-a25c-bf8215704c88,048vdhs48,https://www.gbv.de,GBV,Verbundzentrale des GBV|Verbundzentrale (VZG) des Gemeinsamen Bibliotheksverbundes (GBV) der Länder Bremen
839a2430-f0af-4c10-83ef-2f4d65da20ff,,https://nanosolveit.eu,NanoSolveIT,
6ae53e41-6b6c-4457-a9e9-fcbdaf0cd7fa,,https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-2020_en,Horizon 2020,European Union Horizon 2020|European Union Horizon 2020 Research and Innovation program
680086e0-45c3-4ec9-8c56-1a57cc998ce3,,https://www.forschungsdaten-thueringen.de,TKFDM,Thüringer Kompetenznetzwerk Forschungsdatenmanagement|Kompetenznetzwerk Forschungsdatenmanagement Thüringen
630b823e-3953-4520-bda0-0bc287445200,,https://saxfdm.de,SaxFDM,
b8126775-2d03-4909-b849-e70151f6f3c2,04qw24q55,,Wageningen University & Research,Wageningen University & Research
497707af-0398-4c13-9d3c-47dbde6bc6b5,02d2m2044,,USDA ARS,USDA Agricultural Research Service
8fc4381c-fa1e-4a34-a675-e9bde0f4706f,02qtnz251,https://www.gfbio-ev.de,GFBio,Gesellschaft für Biologische Daten e.V.
4d03308e-00e9-44de-9539-d636946e1d96,,https://digitale-philosophie.de/,DGPhil-AG,Philosophie & Digitalität
b20be800-008a-44fa-8cb9-e0b0ce93a59a,04v4h0v24,,Helmholtz Metadata Collaboration,Helmholtz Metadata Collaboration (HMC)
faaec00f-155c-4360-8fcc-f0129cfebf91,,https://agdatacommons.nal.usda.gov,Ag Data Commons,
d68be3e3-f180-4ab7-af46-1dc059c8376b,03xphts16,https://www.egu.eu,EGU,European Geoscience Union|European Geosciences Union
a887f53a-67e5-4c5c-80d7-9c27e57f208c,02skbsp27,,IPK,Leibniz-Institut für Pflanzengenetik und Kulturpflanzenforschung
59e7680a-c904-4d17-bcee-e63e0355c78b,,,FEdA,BMBF- Research Initiative for the Conservation of Biodiversity (FEdA)|BMBF-Forschungsinitiative zum Erhalt der Artenvielfalt
83fa92c4-a786-44f0-8ebb-f10b4cbd722b,04c4bm785,,CGIAR,CGIAR Platform for Big Data in Agriculture|CGIAR Research Program on Climate Change
5c11989a-923c-4907-bede-9de90cb10acb,,https://www.wur.nl/en/research-results/research-institutes/environmental-research.htm,WUR,Wageningen Environmental Research
048cd329-d951-498e-a955-85bdc49b6576,,https://www.fdm-bayern.org,Forschungsdatenmanagement Bayern,
7ea72974-9bcb-40f9-a115-b3b4c3919091,,https://www.bonares.de,Bonares,Boden als nachhaltige Ressource für die Bioökonomie - BonaRes
20897598-53bd-4b1b-a6b1-418a0f922e78,,https://agroknow.com,AgroKnow,
f5d9ddba-7f7e-4014-b814-d933ca9e680a,,https://www.ifpri.org/partnership/international-center-tropical-agriculture-ciat/,CIAT,International Center for Tropical Agriculture
a74b0fe7-8754-49de-9489-2845bd7acbac,,https://www.aiddata.org,AidData,
73072a10-d2ca-41fb-a740-b503c4a0405a,,https://www.fao.org/home/en,FAO,Food and Agriculture Organization of the United Nations
6b918ec6-eb20-4003-b528-ccedb314620b,,https://gfair.network,GFAiR,Global Forum on Agricultural Research
