refinery_name,delivered_to,code,barrels,statement_year,statement_month,statement_month_name,statement_date
Premcor Port Arthur Refinery,HOLCIM TRADING SA,18,262421.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,DEFENSE ENERGY SU,7,534962.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Chevron Products,7,299863.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,IMI Fuels LLC,18,136675.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Vitol,23,54828.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Trafigura,7,1127020.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Phillips,23,54628.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Global,23,288.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,GARCIA,18,261114.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Oxbow,23,590.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Shell Chemicals,1,136119.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Shell Chemicals,2,309704.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Shell Chemicals,23,1049941.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Shell Chemicals,19,449740.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Shell Trading,4,3077803.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Shell Trading,18,467578.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Shell Trading,7,273633.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Shell Trading,10,407740.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,PMI Trading,4,18.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,PMI Trading,7,124437.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,PMI Trading,10,275041.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,BP PRODUCTS NORTH AMERICA,4,300072.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,BP PRODUCTS NORTH AMERICA,7,2902301.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,BB ENERGY USA,4,50064.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,VITOL INC.,4,175026.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,CASTLETON COMMODITIES MERCHANT,4,79997.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,CHEVRON USA INC,7,135916.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,HJ BAKER SULPHUR LLC,23,63452.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,EXXONMOBIL OIL CORPORATION,4,450449.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,EXXONMOBIL OIL CORPORATION,7,100180.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,U.S. ENERGY,7,2601.0,2025,9,september,2025-09-01
Port Arthur,ENTERPRISE,1,221660.0,2025,9,september,2025-09-01
Port Arthur,HOWARD,4,1455408.0,2025,9,september,2025-09-01
Port Arthur,PAPS,4,130129.0,2025,9,september,2025-09-01
Port Arthur,PAPS,8,532455.0,2025,9,september,2025-09-01
Port Arthur,PAPS,23,662584.0,2025,9,september,2025-09-01
Port Arthur,TPC,2,2458.0,2025,9,september,2025-09-01
Port Arthur,TEPRI,4,124853.0,2025,9,september,2025-09-01
Port Arthur,TEPRI,8,204022.0,2025,9,september,2025-09-01
Port Arthur,TEPRI,15,161195.0,2025,9,september,2025-09-01
Port Arthur,TEPRI,23,777066.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,ENTERPRISE,2,111696.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,ATLAS OIL COMPANY,4,475225.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,BPNAP,4,75082.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,CASTLETON,4,99884.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,CHEVRON,4,157007.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,CITGO,4,52063.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,CORPUS - VALERO,4,53417.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,ENTERPRISE PROD,4,53051.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,GCC S AND T LLC,4,53182.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,GULF INC,4,42068.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,GULF OIL,4,100129.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,MAGELLAN,4,518336.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,METROPLEX ENERGY,4,100018.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,MVP TERMINALLING,4,1487384.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,MVP TERMINALLING,5,415040.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,PHILLIPS,4,54032.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,PT ARTHUR-VALERO,4,109682.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,HOUSTON - VALERO,6,797380.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,EXXONMOBIL OIL,7,320221.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,MVP TERMINALLING,7,119949.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,TRAFIGURA,7,569267.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,VALERO ENERGY LTD,7,200156.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,VLO MARKET-SUPPLY,7,299361.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,MARATHON,8,33679.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,BOSTCO,18,63632.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,RIO ENERGY,18,45988.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,ENTERPRISE,19,353694.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,CHEMOURS,23,3754.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,ECO SERVICES,23,1756.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,MARTIN,23,967.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,MOSAIC,23,30108.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,OXBOW,23,398167.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,PCI,23,6548.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,PRILLER,23,74.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,RSS AG PRODUCTS,23,11414.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,SOUTHERN IONICS,23,1193.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,TRAMMO INC,23,559.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,Atlantic Trading,4,55004.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,Bostco,18,215195.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,CHEMOURS,23,1612.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,CHEVRON PRODUCTS COMPANY,18,47521.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,CHEVRON PRODUCTS COMPANY,4,53591.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,CITGO PETRO. CORP.,4,148214.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,ECO SERVICE OPS,23,4935.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,Energy Transfer,2,78562.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,ENTERPRISE,1,81536.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,ENTERPRISE,19,212958.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,GREY ROCK GATHERING,18,-133.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,GUNVOR USA LLC,18,49369.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,MAGELLAN,1,0.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,MAGELLAN,10,1073101.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,MAGELLAN,4,3552588.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,MAGELLAN,7,2083612.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,PBF HOLDING COMPANY,6,229.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,PCI,6,1471.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,SUNOCO PARTNER MKT.,19,24960.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,SUNOCO PARTNER MKT.,7,39461.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,UNION PACIFIC RAILROAD COMPANY,7,119963.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,Valero St. Charles,6,-136.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,VALERO TEXAS CITY,6,75269.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,"BP NORTH AMERICA PETROLEUM, A DIV",4,673379.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,CHEVRON PRODUCTS COMPANY,4,341052.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,ECOPETROL S.A.,4,656106.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,ENTERPRISE PRODUCTS OPERATING LLC,1,75341.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,KOMSA SARL,23,9571.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,PHILLIPS 66 COMPANY,4,52728.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,PX TRADING SA,4,115148.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,"SUNOCO, LLC",4,266297.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,TRAFIGURA TRADING LLC,4,366374.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,TRUCK SALES,4,405649.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,TRUCK SALES,7,89943.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,"VALERO BOSTCO STRG&TERM-LAPORTE, TX",6,60478.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,"VALERO CHANNELVIEW, TX - HOFTCO",18,46833.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VALERO COASTAL/MARKHAM,2,61956.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VALERO ENTERPRISE/MONT BELVIEU,19,253680.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,"VALERO MVP TERMINAL PASADENA, TX",4,199873.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VALERO ODEM JUNCTION,4,86085.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VALERO Pin Oak,18,46651.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VALERO THREE RIVERS REFINERY,19,25047.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VALERO THREE RIVERS REFINERY,4,101982.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VALERO THREE RIVERS REFINERY,7,297101.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VALERO MARKETING AND SUPPLY DE,4,849173.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,VITOL INC,4,77368.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,AMERICAN AIRLINES INC,5,541533.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,AMERICAN AIRLINES INC,7,300.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,ARAMCO TRADING AMERICAS LLC,4,53732.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,ASPHALT INC LLC,23,118716.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,"ATLANTIC TRADING & MARKETING, INC.",4,271982.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,CASTLETON COMMODITIES MERCHANT,4,21393.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,CITGO PETROLEUM CORPORATION,4,51752.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,CITGO PETROLEUM CORPORATION,19,191393.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,CITGO PETROLEUM CORPORATION,23,45082.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,DEFENSE ENERGY SUPPORT CENTER,5,470323.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,ERGON ASFALTOS MEXICO S DE RL DE CV,23,85123.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,EXXONMOBIL OIL CORPORATION,4,53966.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,"FLINT HILLS RESOURCES, LP",7,137627.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,GUNVOR USA LLC,23,41212.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,KOMSA SARL,23,13656.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,PHILLIPS 66 COMPANY,4,57761.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,"SUNOCO, LLC",4,11931.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,TRAFIGURA TRADING LLC,4,52096.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,TRUCK SALES,5,85671.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,TRUCK SALES,7,4030.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,TRUCK SALES,23,112794.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,"VALERO BROWNSVILLE, TX - TRANSMONTAIGNE",23,413.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,"VALERO HOUSTON, TX",6,51137.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,"VALERO MVP TERMINAL PASADENA, TX",4,54223.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,"VALERO VMSC ASP - HOUSTON, TX",23,42001.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,VALERO ENERGY LTD,7,318364.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,VALERO MARKETING AND SUPPLY DE,7,275105.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,VALERO VALLEY,4,809337.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,VALERO VALLEY,7,434213.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY E,VITOL INC,23,64578.0,2025,9,september,2025-09-01
El Paso Refinery,SP Railroad,23,979.0,2025,9,september,2025-09-01
El Paso Refinery,SP Railroad,18,115300.0,2025,9,september,2025-09-01
El Paso Refinery,Western Marketing Terminal,23,6851.0,2025,9,september,2025-09-01
El Paso Refinery,Western Marketing Terminal,7,1329141.0,2025,9,september,2025-09-01
El Paso Refinery,Western Marketing Terminal,10,335105.0,2025,9,september,2025-09-01
El Paso Refinery,Western Marketing Terminal,1,60856.0,2025,9,september,2025-09-01
El Paso Refinery,Western Asphalt Terminal,23,24794.0,2025,9,september,2025-09-01
El Paso Refinery,Western Asphalt Terminal,4,2328454.0,2025,9,september,2025-09-01
El Paso Refinery,Western Asphalt Terminal,13,22148.0,2025,9,september,2025-09-01
