week_number,week_ended,commodity,cars
18,2024-05-04,Motor Vehicles and Parts,2512.0
18,2024-05-04,Nonmetallic Minerals,3834.0
18,2024-05-04,Other,1027.0
18,2024-05-04,Petroleum and Petroleum Products,955.0
19,2024-05-11,Chemicals,1012.0
19,2024-05-11,Coal,11.0
19,2024-05-11,"Farm Products excl. Grain, and Food",2281.0
19,2024-05-11,Forest Products,53.0
19,2024-05-11,Grain,2447.0
19,2024-05-11,Metallic Ores and Metals,2730.0
19,2024-05-11,Motor Vehicles and Parts,2792.0
19,2024-05-11,Nonmetallic Minerals,3874.0
19,2024-05-11,Other,1004.0
19,2024-05-11,Petroleum and Petroleum Products,1335.0
20,2024-05-18,Chemicals,1121.0
20,2024-05-18,Coal,30.0
20,2024-05-18,"Farm Products excl. Grain, and Food",2514.0
20,2024-05-18,Forest Products,80.0
20,2024-05-18,Grain,2255.0
20,2024-05-18,Metallic Ores and Metals,2256.0
20,2024-05-18,Motor Vehicles and Parts,2437.0
20,2024-05-18,Nonmetallic Minerals,3811.0
20,2024-05-18,Other,1175.0
20,2024-05-18,Petroleum and Petroleum Products,956.0
21,2024-05-25,Chemicals,925.0
21,2024-05-25,Coal,24.0
21,2024-05-25,"Farm Products excl. Grain, and Food",2412.0
21,2024-05-25,Forest Products,85.0
21,2024-05-25,Grain,2757.0
21,2024-05-25,Metallic Ores and Metals,2527.0
21,2024-05-25,Motor Vehicles and Parts,2869.0
21,2024-05-25,Nonmetallic Minerals,3739.0
21,2024-05-25,Other,1341.0
21,2024-05-25,Petroleum and Petroleum Products,922.0
22,2024-06-01,Chemicals,1105.0
22,2024-06-01,Coal,36.0
22,2024-06-01,"Farm Products excl. Grain, and Food",2105.0
22,2024-06-01,Forest Products,66.0
22,2024-06-01,Grain,2234.0
22,2024-06-01,Metallic Ores and Metals,2384.0
22,2024-06-01,Motor Vehicles and Parts,2778.0
22,2024-06-01,Nonmetallic Minerals,3692.0
22,2024-06-01,Other,986.0
22,2024-06-01,Petroleum and Petroleum Products,1119.0
232024,2024-06-08,Chemicals,908.0
232024,2024-06-08,Coal,0.0
232024,2024-06-08,"Farm Products excl. Grain, and Food",2195.0
232024,2024-06-08,Forest Products,95.0
232024,2024-06-08,Grain,2924.0
232024,2024-06-08,Metallic Ores and Metals,2435.0
232024,2024-06-08,Motor Vehicles and Parts,3183.0
232024,2024-06-08,Nonmetallic Minerals,3710.0
232024,2024-06-08,Other,1106.0
232024,2024-06-08,Petroleum and Petroleum Products,922.0
24,2024-06-15,Chemicals,1016.0
24,2024-06-15,Coal,20.0
24,2024-06-15,"Farm Products excl. Grain, and Food",2012.0
24,2024-06-15,Forest Products,99.0
24,2024-06-15,Grain,2670.0
24,2024-06-15,Metallic Ores and Metals,2366.0
24,2024-06-15,Motor Vehicles and Parts,2754.0
24,2024-06-15,Nonmetallic Minerals,3535.0
24,2024-06-15,Other,1205.0
24,2024-06-15,Petroleum and Petroleum Products,1092.0
25,2024-06-22,Chemicals,923.0
25,2024-06-22,Coal,0.0
25,2024-06-22,"Farm Products excl. Grain, and Food",2253.0
25,2024-06-22,Forest Products,83.0
25,2024-06-22,Grain,2162.0
25,2024-06-22,Metallic Ores and Metals,2094.0
25,2024-06-22,Motor Vehicles and Parts,2671.0
25,2024-06-22,Nonmetallic Minerals,3957.0
25,2024-06-22,Other,806.0
25,2024-06-22,Petroleum and Petroleum Products,989.0
26,2024-06-29,Chemicals,932.0
26,2024-06-29,Coal,10.0
26,2024-06-29,"Farm Products excl. Grain, and Food",2176.0
26,2024-06-29,Forest Products,66.0
26,2024-06-29,Grain,2159.0
26,2024-06-29,Metallic Ores and Metals,1867.0
26,2024-06-29,Motor Vehicles and Parts,2694.0
26,2024-06-29,Nonmetallic Minerals,4063.0
26,2024-06-29,Other,1140.0
26,2024-06-29,Petroleum and Petroleum Products,908.0
27,2024-07-06,Chemicals,935.0
27,2024-07-06,Coal,12.0
27,2024-07-06,"Farm Products excl. Grain, and Food",2185.0
27,2024-07-06,Forest Products,82.0
27,2024-07-06,Grain,1395.0
27,2024-07-06,Metallic Ores and Metals,2323.0
27,2024-07-06,Motor Vehicles and Parts,2751.0
27,2024-07-06,Nonmetallic Minerals,3143.0
27,2024-07-06,Other,1219.0
27,2024-07-06,Petroleum and Petroleum Products,1073.0
28,2024-07-13,Chemicals,930.0
28,2024-07-13,Coal,9.0
28,2024-07-13,"Farm Products excl. Grain, and Food",2252.0
28,2024-07-13,Forest Products,113.0
28,2024-07-13,Grain,1908.0
28,2024-07-13,Metallic Ores and Metals,2365.0
28,2024-07-13,Motor Vehicles and Parts,2640.0
28,2024-07-13,Nonmetallic Minerals,3368.0
28,2024-07-13,Other,1101.0
28,2024-07-13,Petroleum and Petroleum Products,1043.0
29,2024-07-20,Chemicals,1003.0
29,2024-07-20,Coal,0.0
29,2024-07-20,"Farm Products excl. Grain, and Food",2293.0
29,2024-07-20,Forest Products,96.0
29,2024-07-20,Grain,1689.0
29,2024-07-20,Metallic Ores and Metals,2525.0
29,2024-07-20,Motor Vehicles and Parts,2458.0
29,2024-07-20,Nonmetallic Minerals,4013.0
29,2024-07-20,Other,1113.0
29,2024-07-20,Petroleum and Petroleum Products,1082.0
30,2024-07-27,Chemicals,1002.0
30,2024-07-27,Coal,15.0
30,2024-07-27,"Farm Products excl. Grain, and Food",2384.0
30,2024-07-27,Forest Products,104.0
30,2024-07-27,Grain,1852.0
30,2024-07-27,Metallic Ores and Metals,2233.0
30,2024-07-27,Motor Vehicles and Parts,2204.0
30,2024-07-27,Nonmetallic Minerals,3645.0
30,2024-07-27,Other,1163.0
30,2024-07-27,Petroleum and Petroleum Products,1215.0
31,2024-08-03,Chemicals,1010.0
31,2024-08-03,Coal,8.0
31,2024-08-03,"Farm Products excl. Grain, and Food",1627.0
31,2024-08-03,Forest Products,47.0
31,2024-08-03,Grain,1508.0
31,2024-08-03,Metallic Ores and Metals,2069.0
31,2024-08-03,Motor Vehicles and Parts,1316.0
31,2024-08-03,Nonmetallic Minerals,3413.0
31,2024-08-03,Other,767.0
31,2024-08-03,Petroleum and Petroleum Products,722.0
32,2024-08-10,Chemicals,983.0
32,2024-08-10,Coal,10.0
32,2024-08-10,"Farm Products excl. Grain, and Food",2255.0
32,2024-08-10,Forest Products,76.0
32,2024-08-10,Grain,1543.0
32,2024-08-10,Metallic Ores and Metals,2480.0
32,2024-08-10,Motor Vehicles and Parts,2101.0
32,2024-08-10,Nonmetallic Minerals,3546.0
32,2024-08-10,Other,1192.0
32,2024-08-10,Petroleum and Petroleum Products,959.0
33,2024-08-17,Chemicals,1004.0
33,2024-08-17,Coal,30.0
33,2024-08-17,"Farm Products excl. Grain, and Food",2415.0
33,2024-08-17,Forest Products,62.0
33,2024-08-17,Grain,1566.0
33,2024-08-17,Metallic Ores and Metals,2372.0
33,2024-08-17,Motor Vehicles and Parts,2445.0
33,2024-08-17,Nonmetallic Minerals,3917.0
33,2024-08-17,Other,1070.0
33,2024-08-17,Petroleum and Petroleum Products,883.0
34,2024-08-24,Chemicals,1017.0
34,2024-08-24,Coal,10.0
34,2024-08-24,"Farm Products excl. Grain, and Food",2284.0
34,2024-08-24,Forest Products,75.0
34,2024-08-24,Grain,1657.0
34,2024-08-24,Metallic Ores and Metals,2466.0
34,2024-08-24,Motor Vehicles and Parts,2459.0
34,2024-08-24,Nonmetallic Minerals,3916.0
34,2024-08-24,Other,1193.0
34,2024-08-24,Petroleum and Petroleum Products,944.0
35,2024-08-31,Chemicals,1097.0
35,2024-08-31,Coal,21.0
35,2024-08-31,"Farm Products excl. Grain, and Food",2248.0
35,2024-08-31,Forest Products,54.0
35,2024-08-31,Grain,1741.0
35,2024-08-31,Metallic Ores and Metals,2539.0
35,2024-08-31,Motor Vehicles and Parts,2414.0
35,2024-08-31,Nonmetallic Minerals,3682.0
35,2024-08-31,Other,1221.0
35,2024-08-31,Petroleum and Petroleum Products,1018.0
36,2024-09-07,Chemicals,803.0
36,2024-09-07,Coal,17.0
36,2024-09-07,"Farm Products excl. Grain, and Food",2113.0
36,2024-09-07,Forest Products,47.0
36,2024-09-07,Grain,1646.0
36,2024-09-07,Metallic Ores and Metals,1995.0
36,2024-09-07,Motor Vehicles and Parts,2427.0
36,2024-09-07,Nonmetallic Minerals,3388.0
36,2024-09-07,Other,1041.0
36,2024-09-07,Petroleum and Petroleum Products,1000.0
37,2024-09-14,Chemicals,961.0
37,2024-09-14,Coal,14.0
37,2024-09-14,"Farm Products excl. Grain, and Food",2206.0
37,2024-09-14,Forest Products,70.0
37,2024-09-14,Grain,1935.0
37,2024-09-14,Metallic Ores and Metals,2020.0
37,2024-09-14,Motor Vehicles and Parts,2592.0
37,2024-09-14,Nonmetallic Minerals,3920.0
37,2024-09-14,Other,1099.0
37,2024-09-14,Petroleum and Petroleum Products,810.0
38,2024-09-21,Chemicals,1007.0
38,2024-09-21,Coal,15.0
38,2024-09-21,"Farm Products excl. Grain, and Food",1373.0
38,2024-09-21,Forest Products,49.0
38,2024-09-21,Grain,1590.0
38,2024-09-21,Metallic Ores and Metals,1931.0
38,2024-09-21,Motor Vehicles and Parts,2706.0
38,2024-09-21,Nonmetallic Minerals,3502.0
38,2024-09-21,Other,1055.0
38,2024-09-21,Petroleum and Petroleum Products,963.0
39,2024-09-28,Chemicals,748.0
39,2024-09-28,Coal,5.0
39,2024-09-28,"Farm Products excl. Grain, and Food",1820.0
39,2024-09-28,Forest Products,65.0
39,2024-09-28,Grain,1229.0
39,2024-09-28,Metallic Ores and Metals,2467.0
39,2024-09-28,Motor Vehicles and Parts,2894.0
39,2024-09-28,Nonmetallic Minerals,3341.0
39,2024-09-28,Other,1165.0
39,2024-09-28,Petroleum and Petroleum Products,649.0
40,2024-10-05,Chemicals,551.0
40,2024-10-05,Coal,13.0
40,2024-10-05,"Farm Products excl. Grain, and Food",1608.0
40,2024-10-05,Forest Products,61.0
40,2024-10-05,Grain,957.0
40,2024-10-05,Metallic Ores and Metals,2337.0
40,2024-10-05,Motor Vehicles and Parts,1979.0
40,2024-10-05,Nonmetallic Minerals,3156.0
40,2024-10-05,Other,800.0
40,2024-10-05,Petroleum and Petroleum Products,274.0
41,2024-10-12,Chemicals,594.0
41,2024-10-12,Coal,2.0
41,2024-10-12,"Farm Products excl. Grain, and Food",1800.0
41,2024-10-12,Forest Products,65.0
41,2024-10-12,Grain,1035.0
41,2024-10-12,Metallic Ores and Metals,2542.0
41,2024-10-12,Motor Vehicles and Parts,2334.0
41,2024-10-12,Nonmetallic Minerals,2420.0
41,2024-10-12,Other,1110.0
41,2024-10-12,Petroleum and Petroleum Products,199.0
42,2024-10-19,Chemicals,977.0
42,2024-10-19,Coal,0.0
42,2024-10-19,"Farm Products excl. Grain, and Food",1822.0
42,2024-10-19,Forest Products,69.0
42,2024-10-19,Grain,1696.0
42,2024-10-19,Metallic Ores and Metals,2134.0
42,2024-10-19,Motor Vehicles and Parts,2839.0
42,2024-10-19,Nonmetallic Minerals,3442.0
42,2024-10-19,Other,1028.0
42,2024-10-19,Petroleum and Petroleum Products,893.0
43,2024-10-26,Chemicals,851.0
43,2024-10-26,Coal,17.0
43,2024-10-26,"Farm Products excl. Grain, and Food",1831.0
43,2024-10-26,Forest Products,62.0
43,2024-10-26,Grain,1417.0
43,2024-10-26,Metallic Ores and Metals,2498.0
43,2024-10-26,Motor Vehicles and Parts,2847.0
43,2024-10-26,Nonmetallic Minerals,3654.0
43,2024-10-26,Other,1034.0
43,2024-10-26,Petroleum and Petroleum Products,728.0
44,2024-11-02,Chemicals,728.0
44,2024-11-02,Coal,10.0
44,2024-11-02,"Farm Products excl. Grain, and Food",1925.0
44,2024-11-02,Forest Products,97.0
44,2024-11-02,Grain,1778.0
44,2024-11-02,Metallic Ores and Metals,2266.0
44,2024-11-02,Motor Vehicles and Parts,2426.0
44,2024-11-02,Nonmetallic Minerals,3664.0
44,2024-11-02,Other,1243.0
44,2024-11-02,Petroleum and Petroleum Products,1008.0
45,2024-11-09,Chemicals,945.0
45,2024-11-09,Coal,14.0
45,2024-11-09,"Farm Products excl. Grain, and Food",1720.0
45,2024-11-09,Forest Products,72.0
45,2024-11-09,Grain,1572.0
45,2024-11-09,Metallic Ores and Metals,2431.0
45,2024-11-09,Motor Vehicles and Parts,3067.0
45,2024-11-09,Nonmetallic Minerals,3622.0
45,2024-11-09,Other,1120.0
45,2024-11-09,Petroleum and Petroleum Products,781.0
46,2024-11-16,Chemicals,987.0
46,2024-11-16,Coal,0.0
46,2024-11-16,"Farm Products excl. Grain, and Food",1845.0
46,2024-11-16,Forest Products,73.0
46,2024-11-16,Grain,1619.0
46,2024-11-16,Metallic Ores and Metals,2228.0
46,2024-11-16,Motor Vehicles and Parts,2508.0
46,2024-11-16,Nonmetallic Minerals,3636.0
46,2024-11-16,Other,1357.0
46,2024-11-16,Petroleum and Petroleum Products,469.0
47,2024-11-23,Chemicals,1017.0
47,2024-11-23,Coal,11.0
47,2024-11-23,"Farm Products excl. Grain, and Food",1317.0
47,2024-11-23,Forest Products,66.0
47,2024-11-23,Grain,1677.0
47,2024-11-23,Metallic Ores and Metals,2206.0
47,2024-11-23,Motor Vehicles and Parts,2456.0
47,2024-11-23,Nonmetallic Minerals,3807.0
47,2024-11-23,Other,967.0
47,2024-11-23,Petroleum and Petroleum Products,653.0
48,2024-11-30,Chemicals,992.0
48,2024-11-30,Coal,4.0
48,2024-11-30,"Farm Products excl. Grain, and Food",1649.0
48,2024-11-30,Forest Products,62.0
48,2024-11-30,Grain,1570.0
48,2024-11-30,Metallic Ores and Metals,2306.0
48,2024-11-30,Motor Vehicles and Parts,2544.0
48,2024-11-30,Nonmetallic Minerals,2848.0
48,2024-11-30,Other,1167.0
48,2024-11-30,Petroleum and Petroleum Products,860.0
49,2024-12-07,Chemicals,928.0
49,2024-12-07,Coal,0.0
49,2024-12-07,"Farm Products excl. Grain, and Food",1876.0
49,2024-12-07,Forest Products,70.0
49,2024-12-07,Grain,1473.0
49,2024-12-07,Metallic Ores and Metals,2239.0
49,2024-12-07,Motor Vehicles and Parts,2673.0
49,2024-12-07,Nonmetallic Minerals,3561.0
49,2024-12-07,Other,1182.0
49,2024-12-07,Petroleum and Petroleum Products,483.0
50,2024-12-14,Chemicals,921.0
50,2024-12-14,Coal,19.0
50,2024-12-14,"Farm Products excl. Grain, and Food",1765.0
50,2024-12-14,Forest Products,54.0
50,2024-12-14,Grain,1640.0
50,2024-12-14,Metallic Ores and Metals,2165.0
50,2024-12-14,Motor Vehicles and Parts,2719.0
50,2024-12-14,Nonmetallic Minerals,3546.0
50,2024-12-14,Other,1143.0
50,2024-12-14,Petroleum and Petroleum Products,706.0
51,2024-12-21,Chemicals,1030.0
51,2024-12-21,Coal,11.0
51,2024-12-21,"Farm Products excl. Grain, and Food",1974.0
51,2024-12-21,Forest Products,66.0
51,2024-12-21,Grain,1397.0
51,2024-12-21,Metallic Ores and Metals,2492.0
51,2024-12-21,Motor Vehicles and Parts,2795.0
51,2024-12-21,Nonmetallic Minerals,3646.0
51,2024-12-21,Other,1121.0
51,2024-12-21,Petroleum and Petroleum Products,616.0
52,2024-12-28,Chemicals,722.0
52,2024-12-28,Coal,0.0
52,2024-12-28,"Farm Products excl. Grain, and Food",1380.0
52,2024-12-28,Forest Products,44.0
52,2024-12-28,Grain,1499.0
52,2024-12-28,Metallic Ores and Metals,2123.0
52,2024-12-28,Motor Vehicles and Parts,1815.0
52,2024-12-28,Nonmetallic Minerals,2752.0
52,2024-12-28,Other,369.0
52,2024-12-28,Petroleum and Petroleum Products,812.0
1,2025-01-04,Chemicals,786.0
1,2025-01-04,Coal,8.0
1,2025-01-04,"Farm Products excl. Grain, and Food",1204.0
1,2025-01-04,Forest Products,54.0
1,2025-01-04,Grain,1688.0
1,2025-01-04,Metallic Ores and Metals,1756.0
1,2025-01-04,Motor Vehicles and Parts,1507.0
1,2025-01-04,Nonmetallic Minerals,2680.0
1,2025-01-04,Other,450.0
1,2025-01-04,Petroleum and Petroleum Products,776.0
2,2025-01-11,Chemicals,843.0
2,2025-01-11,Coal,21.0
2,2025-01-11,"Farm Products excl. Grain, and Food",2264.0
2,2025-01-11,Forest Products,56.0
2,2025-01-11,Grain,1817.0
2,2025-01-11,Metallic Ores and Metals,2575.0
2,2025-01-11,Motor Vehicles and Parts,2464.0
2,2025-01-11,Nonmetallic Minerals,3294.0
2,2025-01-11,Other,806.0
2,2025-01-11,Petroleum and Petroleum Products,897.0
3,2025-01-18,Chemicals,872.0
3,2025-01-18,Coal,28.0
3,2025-01-18,"Farm Products excl. Grain, and Food",2169.0
3,2025-01-18,Forest Products,48.0
3,2025-01-18,Grain,1506.0
3,2025-01-18,Metallic Ores and Metals,2843.0
3,2025-01-18,Motor Vehicles and Parts,2090.0
3,2025-01-18,Nonmetallic Minerals,3356.0
3,2025-01-18,Other,1058.0
3,2025-01-18,Petroleum and Petroleum Products,1121.0
4,2025-01-25,Chemicals,890.0
4,2025-01-25,Coal,0.0
4,2025-01-25,"Farm Products excl. Grain, and Food",1903.0
4,2025-01-25,Forest Products,61.0
4,2025-01-25,Grain,1400.0
4,2025-01-25,Metallic Ores and Metals,2745.0
4,2025-01-25,Motor Vehicles and Parts,2304.0
4,2025-01-25,Nonmetallic Minerals,3353.0
4,2025-01-25,Other,962.0
4,2025-01-25,Petroleum and Petroleum Products,909.0
5,2025-02-01,Chemicals,822.0
5,2025-02-01,Coal,0.0
5,2025-02-01,"Farm Products excl. Grain, and Food",1960.0
5,2025-02-01,Forest Products,65.0
5,2025-02-01,Grain,1112.0
5,2025-02-01,Metallic Ores and Metals,2195.0
5,2025-02-01,Motor Vehicles and Parts,2226.0
5,2025-02-01,Nonmetallic Minerals,3161.0
5,2025-02-01,Other,1027.0
5,2025-02-01,Petroleum and Petroleum Products,728.0
6,2025-02-08,Chemicals,792.0
6,2025-02-08,Coal,0.0
6,2025-02-08,"Farm Products excl. Grain, and Food",1934.0
6,2025-02-08,Forest Products,55.0
6,2025-02-08,Grain,1479.0
6,2025-02-08,Metallic Ores and Metals,2700.0
6,2025-02-08,Motor Vehicles and Parts,2304.0
6,2025-02-08,Nonmetallic Minerals,2966.0
6,2025-02-08,Other,1155.0
6,2025-02-08,Petroleum and Petroleum Products,1072.0
7,2025-02-15,Chemicals,948.0
7,2025-02-15,Coal,0.0
7,2025-02-15,"Farm Products excl. Grain, and Food",2291.0
7,2025-02-15,Forest Products,62.0
7,2025-02-15,Grain,1512.0
7,2025-02-15,Metallic Ores and Metals,2710.0
7,2025-02-15,Motor Vehicles and Parts,2540.0
7,2025-02-15,Nonmetallic Minerals,3457.0
7,2025-02-15,Other,1037.0
7,2025-02-15,Petroleum and Petroleum Products,887.0
8,2025-02-22,Chemicals,908.0
8,2025-02-22,Coal,0.0
8,2025-02-22,"Farm Products excl. Grain, and Food",2191.0
8,2025-02-22,Forest Products,54.0
8,2025-02-22,Grain,1578.0
8,2025-02-22,Metallic Ores and Metals,2941.0
8,2025-02-22,Motor Vehicles and Parts,2982.0
8,2025-02-22,Nonmetallic Minerals,3274.0
8,2025-02-22,Other,1199.0
8,2025-02-22,Petroleum and Petroleum Products,998.0
9,2025-03-01,Chemicals,904.0
9,2025-03-01,Coal,0.0
9,2025-03-01,"Farm Products excl. Grain, and Food",1879.0
9,2025-03-01,Forest Products,112.0
9,2025-03-01,Grain,1238.0
9,2025-03-01,Metallic Ores and Metals,2557.0
9,2025-03-01,Motor Vehicles and Parts,2708.0
9,2025-03-01,Nonmetallic Minerals,3116.0
9,2025-03-01,Other,948.0
9,2025-03-01,Petroleum and Petroleum Products,753.0
10,2025-03-08,Chemicals,950.0
10,2025-03-08,Coal,0.0
10,2025-03-08,"Farm Products excl. Grain, and Food",2179.0
10,2025-03-08,Forest Products,63.0
10,2025-03-08,Grain,1325.0
10,2025-03-08,Metallic Ores and Metals,2581.0
10,2025-03-08,Motor Vehicles and Parts,2902.0
10,2025-03-08,Nonmetallic Minerals,3326.0
10,2025-03-08,Other,1718.0
10,2025-03-08,Petroleum and Petroleum Products,852.0
11,2025-03-15,Chemicals,999.0
11,2025-03-15,Coal,0.0
11,2025-03-15,"Farm Products excl. Grain, and Food",2027.0
11,2025-03-15,Forest Products,28.0
11,2025-03-15,Grain,1382.0
11,2025-03-15,Metallic Ores and Metals,2506.0
11,2025-03-15,Motor Vehicles and Parts,2749.0
11,2025-03-15,Nonmetallic Minerals,3383.0
11,2025-03-15,Other,1677.0
11,2025-03-15,Petroleum and Petroleum Products,915.0
12,2025-03-22,Chemicals,907.0
12,2025-03-22,Coal,0.0
12,2025-03-22,"Farm Products excl. Grain, and Food",1867.0
12,2025-03-22,Forest Products,42.0
12,2025-03-22,Grain,1438.0
12,2025-03-22,Metallic Ores and Metals,2185.0
12,2025-03-22,Motor Vehicles and Parts,2588.0
12,2025-03-22,Nonmetallic Minerals,3630.0
12,2025-03-22,Other,2062.0
12,2025-03-22,Petroleum and Petroleum Products,910.0
13,2025-03-29,Chemicals,966.0
13,2025-03-29,Coal,0.0
13,2025-03-29,"Farm Products excl. Grain, and Food",2275.0
13,2025-03-29,Forest Products,38.0
13,2025-03-29,Grain,1356.0
13,2025-03-29,Metallic Ores and Metals,2562.0
13,2025-03-29,Motor Vehicles and Parts,3446.0
13,2025-03-29,Nonmetallic Minerals,3295.0
13,2025-03-29,Other,2131.0
13,2025-03-29,Petroleum and Petroleum Products,893.0
14,2025-04-05,Chemicals,425.0
14,2025-04-05,Coal,0.0
14,2025-04-05,"Farm Products excl. Grain, and Food",1562.0
14,2025-04-05,Forest Products,41.0
14,2025-04-05,Grain,428.0
14,2025-04-05,Metallic Ores and Metals,1740.0
14,2025-04-05,Motor Vehicles and Parts,1505.0
14,2025-04-05,Nonmetallic Minerals,2693.0
14,2025-04-05,Other,1583.0
14,2025-04-05,Petroleum and Petroleum Products,89.0
15,2025-04-12,Chemicals,953.0
15,2025-04-12,Coal,0.0
15,2025-04-12,"Farm Products excl. Grain, and Food",2055.0
15,2025-04-12,Forest Products,44.0
15,2025-04-12,Grain,1225.0
15,2025-04-12,Metallic Ores and Metals,2207.0
15,2025-04-12,Motor Vehicles and Parts,1846.0
15,2025-04-12,Nonmetallic Minerals,3743.0
15,2025-04-12,Other,1775.0
15,2025-04-12,Petroleum and Petroleum Products,992.0
16,2025-04-19,Chemicals,750.0
16,2025-04-19,Coal,0.0
16,2025-04-19,"Farm Products excl. Grain, and Food",1548.0
16,2025-04-19,Forest Products,24.0
16,2025-04-19,Grain,1359.0
16,2025-04-19,Metallic Ores and Metals,2267.0
16,2025-04-19,Motor Vehicles and Parts,2413.0
16,2025-04-19,Nonmetallic Minerals,3541.0
16,2025-04-19,Other,1009.0
16,2025-04-19,Petroleum and Petroleum Products,616.0
17,2025-04-26,Chemicals,889.0
17,2025-04-26,Coal,0.0
17,2025-04-26,"Farm Products excl. Grain, and Food",1567.0
17,2025-04-26,Forest Products,27.0
17,2025-04-26,Grain,1482.0
17,2025-04-26,Metallic Ores and Metals,2529.0
17,2025-04-26,Motor Vehicles and Parts,3068.0
17,2025-04-26,Nonmetallic Minerals,3458.0
17,2025-04-26,Other,1948.0
17,2025-04-26,Petroleum and Petroleum Products,731.0
18,2025-05-03,Chemicals,909.0
18,2025-05-03,Coal,0.0
18,2025-05-03,"Farm Products excl. Grain, and Food",1854.0
18,2025-05-03,Forest Products,28.0
18,2025-05-03,Grain,1621.0
18,2025-05-03,Metallic Ores and Metals,2010.0
18,2025-05-03,Motor Vehicles and Parts,2850.0
18,2025-05-03,Nonmetallic Minerals,3619.0
18,2025-05-03,Other,1288.0
18,2025-05-03,Petroleum and Petroleum Products,897.0
19,2025-05-10,Chemicals,894.0
19,2025-05-10,Coal,0.0
19,2025-05-10,"Farm Products excl. Grain, and Food",2212.0
19,2025-05-10,Forest Products,32.0
19,2025-05-10,Grain,1160.0
19,2025-05-10,Metallic Ores and Metals,1946.0
19,2025-05-10,Motor Vehicles and Parts,2825.0
19,2025-05-10,Nonmetallic Minerals,3710.0
19,2025-05-10,Other,1959.0
19,2025-05-10,Petroleum and Petroleum Products,741.0
20,2025-05-17,Chemicals,929.0
20,2025-05-17,Coal,0.0
20,2025-05-17,"Farm Products excl. Grain, and Food",2302.0
20,2025-05-17,Forest Products,18.0
20,2025-05-17,Grain,1501.0
20,2025-05-17,Metallic Ores and Metals,2121.0
20,2025-05-17,Motor Vehicles and Parts,3289.0
20,2025-05-17,Nonmetallic Minerals,3596.0
20,2025-05-17,Other,1936.0
20,2025-05-17,Petroleum and Petroleum Products,850.0
21,2025-05-24,Chemicals,1173.0
21,2025-05-24,Coal,0.0
21,2025-05-24,"Farm Products excl. Grain, and Food",2229.0
21,2025-05-24,Forest Products,18.0
21,2025-05-24,Grain,2034.0
21,2025-05-24,Metallic Ores and Metals,2069.0
21,2025-05-24,Motor Vehicles and Parts,3164.0
21,2025-05-24,Nonmetallic Minerals,3857.0
21,2025-05-24,Other,1926.0
21,2025-05-24,Petroleum and Petroleum Products,731.0
22,2025-05-31,Chemicals,1090.0
22,2025-05-31,Coal,0.0
22,2025-05-31,"Farm Products excl. Grain, and Food",2075.0
22,2025-05-31,Forest Products,71.0
22,2025-05-31,Grain,1620.0
22,2025-05-31,Metallic Ores and Metals,1948.0
22,2025-05-31,Motor Vehicles and Parts,3301.0
22,2025-05-31,Nonmetallic Minerals,3417.0
22,2025-05-31,Other,1779.0
22,2025-05-31,Petroleum and Petroleum Products,1134.0
23,2025-06-07,Chemicals,920.0
23,2025-06-07,Coal,0.0
23,2025-06-07,"Farm Products excl. Grain, and Food",2173.0
23,2025-06-07,Forest Products,57.0
23,2025-06-07,Grain,1609.0
23,2025-06-07,Metallic Ores and Metals,1873.0
23,2025-06-07,Motor Vehicles and Parts,3293.0
23,2025-06-07,Nonmetallic Minerals,3725.0
23,2025-06-07,Other,1784.0
23,2025-06-07,Petroleum and Petroleum Products,784.0
24,2025-06-14,Chemicals,992.0
24,2025-06-14,Coal,0.0
24,2025-06-14,"Farm Products excl. Grain, and Food",2293.0
24,2025-06-14,Forest Products,38.0
24,2025-06-14,Grain,1464.0
24,2025-06-14,Metallic Ores and Metals,2058.0
24,2025-06-14,Motor Vehicles and Parts,3349.0
24,2025-06-14,Nonmetallic Minerals,3590.0
24,2025-06-14,Other,1797.0
24,2025-06-14,Petroleum and Petroleum Products,948.0
25,2025-06-21,Chemicals,965.0
25,2025-06-21,Coal,0.0
25,2025-06-21,"Farm Products excl. Grain, and Food",2315.0
25,2025-06-21,Forest Products,32.0
25,2025-06-21,Grain,1663.0
25,2025-06-21,Metallic Ores and Metals,2091.0
25,2025-06-21,Motor Vehicles and Parts,3023.0
25,2025-06-21,Nonmetallic Minerals,3730.0
25,2025-06-21,Other,2274.0
25,2025-06-21,Petroleum and Petroleum Products,1165.0
26,2025-06-28,Chemicals,749.0
26,2025-06-28,Coal,0.0
26,2025-06-28,"Farm Products excl. Grain, and Food",2298.0
26,2025-06-28,Forest Products,60.0
26,2025-06-28,Grain,1564.0
26,2025-06-28,Metallic Ores and Metals,2147.0
26,2025-06-28,Motor Vehicles and Parts,3095.0
26,2025-06-28,Nonmetallic Minerals,3623.0
26,2025-06-28,Other,1546.0
26,2025-06-28,Petroleum and Petroleum Products,802.0
27,2025-07-05,Chemicals,828.0
27,2025-07-05,Coal,0.0
27,2025-07-05,"Farm Products excl. Grain, and Food",2261.0
27,2025-07-05,Forest Products,57.0
27,2025-07-05,Grain,1347.0
27,2025-07-05,Metallic Ores and Metals,2193.0
27,2025-07-05,Motor Vehicles and Parts,3048.0
27,2025-07-05,Nonmetallic Minerals,3303.0
27,2025-07-05,Other,1571.0
27,2025-07-05,Petroleum and Petroleum Products,841.0
