week_number,week_ended,commodity,cars
16,2024-04-20,Petroleum and Petroleum Products,22526.0
17,2024-04-27,Chemicals,49370.0
17,2024-04-27,Coal,54400.0
17,2024-04-27,"Farm Products excl. Grain, and Food",25809.0
17,2024-04-27,Forest Products,15116.0
17,2024-04-27,Grain,32766.0
17,2024-04-27,Metallic Ores and Metals,40461.0
17,2024-04-27,Motor Vehicles and Parts,27201.0
17,2024-04-27,Nonmetallic Minerals,46256.0
17,2024-04-27,Other,12493.0
17,2024-04-27,Petroleum and Petroleum Products,21524.0
18,2024-05-04,Chemicals,48548.0
18,2024-05-04,Coal,55831.0
18,2024-05-04,"Farm Products excl. Grain, and Food",24979.0
18,2024-05-04,Forest Products,15250.0
18,2024-05-04,Grain,34856.0
18,2024-05-04,Metallic Ores and Metals,40612.0
18,2024-05-04,Motor Vehicles and Parts,26688.0
18,2024-05-04,Nonmetallic Minerals,44462.0
18,2024-05-04,Other,11423.0
18,2024-05-04,Petroleum and Petroleum Products,21653.0
19,2024-05-11,Chemicals,48013.0
19,2024-05-11,Coal,56015.0
19,2024-05-11,"Farm Products excl. Grain, and Food",25809.0
19,2024-05-11,Forest Products,15299.0
19,2024-05-11,Grain,29250.0
19,2024-05-11,Metallic Ores and Metals,42428.0
19,2024-05-11,Motor Vehicles and Parts,25802.0
19,2024-05-11,Nonmetallic Minerals,44004.0
19,2024-05-11,Other,12279.0
19,2024-05-11,Petroleum and Petroleum Products,22583.0
20,2024-05-18,Chemicals,47976.0
20,2024-05-18,Coal,58160.0
20,2024-05-18,"Farm Products excl. Grain, and Food",25914.0
20,2024-05-18,Forest Products,14989.0
20,2024-05-18,Grain,31156.0
20,2024-05-18,Metallic Ores and Metals,40567.0
20,2024-05-18,Motor Vehicles and Parts,25625.0
20,2024-05-18,Nonmetallic Minerals,44452.0
20,2024-05-18,Other,12753.0
20,2024-05-18,Petroleum and Petroleum Products,21804.0
21,2024-05-25,Chemicals,47079.0
21,2024-05-25,Coal,58468.0
21,2024-05-25,"Farm Products excl. Grain, and Food",25493.0
21,2024-05-25,Forest Products,15072.0
21,2024-05-25,Grain,30564.0
21,2024-05-25,Metallic Ores and Metals,40607.0
21,2024-05-25,Motor Vehicles and Parts,25385.0
21,2024-05-25,Nonmetallic Minerals,42550.0
21,2024-05-25,Other,12745.0
21,2024-05-25,Petroleum and Petroleum Products,22264.0
22,2024-06-01,Chemicals,44539.0
22,2024-06-01,Coal,60087.0
22,2024-06-01,"Farm Products excl. Grain, and Food",24767.0
22,2024-06-01,Forest Products,15101.0
22,2024-06-01,Grain,28492.0
22,2024-06-01,Metallic Ores and Metals,41755.0
22,2024-06-01,Motor Vehicles and Parts,24878.0
22,2024-06-01,Nonmetallic Minerals,39304.0
22,2024-06-01,Other,11390.0
22,2024-06-01,Petroleum and Petroleum Products,20577.0
232024,2024-06-08,Chemicals,47087.0
232024,2024-06-08,Coal,62129.0
232024,2024-06-08,"Farm Products excl. Grain, and Food",26369.0
232024,2024-06-08,Forest Products,15102.0
232024,2024-06-08,Grain,30749.0
232024,2024-06-08,Metallic Ores and Metals,38576.0
232024,2024-06-08,Motor Vehicles and Parts,27456.0
232024,2024-06-08,Nonmetallic Minerals,43139.0
232024,2024-06-08,Other,12935.0
232024,2024-06-08,Petroleum and Petroleum Products,21834.0
24,2024-06-15,Chemicals,47531.0
24,2024-06-15,Coal,64225.0
24,2024-06-15,"Farm Products excl. Grain, and Food",25454.0
24,2024-06-15,Forest Products,14667.0
24,2024-06-15,Grain,31678.0
24,2024-06-15,Metallic Ores and Metals,40357.0
24,2024-06-15,Motor Vehicles and Parts,27028.0
24,2024-06-15,Nonmetallic Minerals,43470.0
24,2024-06-15,Other,12908.0
24,2024-06-15,Petroleum and Petroleum Products,22670.0
25,2024-06-22,Chemicals,47131.0
25,2024-06-22,Coal,66951.0
25,2024-06-22,"Farm Products excl. Grain, and Food",26215.0
25,2024-06-22,Forest Products,14565.0
25,2024-06-22,Grain,28435.0
25,2024-06-22,Metallic Ores and Metals,39354.0
25,2024-06-22,Motor Vehicles and Parts,24197.0
25,2024-06-22,Nonmetallic Minerals,43142.0
25,2024-06-22,Other,12076.0
25,2024-06-22,Petroleum and Petroleum Products,21887.0
26,2024-06-29,Chemicals,49114.0
26,2024-06-29,Coal,66107.0
26,2024-06-29,"Farm Products excl. Grain, and Food",26167.0
26,2024-06-29,Forest Products,15316.0
26,2024-06-29,Grain,29184.0
26,2024-06-29,Metallic Ores and Metals,43702.0
26,2024-06-29,Motor Vehicles and Parts,25409.0
26,2024-06-29,Nonmetallic Minerals,44013.0
26,2024-06-29,Other,13302.0
26,2024-06-29,Petroleum and Petroleum Products,22186.0
27,2024-07-06,Chemicals,46032.0
27,2024-07-06,Coal,59560.0
27,2024-07-06,"Farm Products excl. Grain, and Food",24713.0
27,2024-07-06,Forest Products,14334.0
27,2024-07-06,Grain,26754.0
27,2024-07-06,Metallic Ores and Metals,40378.0
27,2024-07-06,Motor Vehicles and Parts,18614.0
27,2024-07-06,Nonmetallic Minerals,37453.0
27,2024-07-06,Other,10807.0
27,2024-07-06,Petroleum and Petroleum Products,20799.0
28,2024-07-13,Chemicals,46029.0
28,2024-07-13,Coal,62882.0
28,2024-07-13,"Farm Products excl. Grain, and Food",25344.0
28,2024-07-13,Forest Products,14977.0
28,2024-07-13,Grain,32464.0
28,2024-07-13,Metallic Ores and Metals,40608.0
28,2024-07-13,Motor Vehicles and Parts,19935.0
28,2024-07-13,Nonmetallic Minerals,41902.0
28,2024-07-13,Other,12327.0
28,2024-07-13,Petroleum and Petroleum Products,21597.0
29,2024-07-20,Chemicals,47014.0
29,2024-07-20,Coal,65691.0
29,2024-07-20,"Farm Products excl. Grain, and Food",26374.0
29,2024-07-20,Forest Products,14783.0
29,2024-07-20,Grain,27337.0
29,2024-07-20,Metallic Ores and Metals,39442.0
29,2024-07-20,Motor Vehicles and Parts,20071.0
29,2024-07-20,Nonmetallic Minerals,42349.0
29,2024-07-20,Other,12211.0
29,2024-07-20,Petroleum and Petroleum Products,22335.0
30,2024-07-27,Chemicals,48195.0
30,2024-07-27,Coal,67055.0
30,2024-07-27,"Farm Products excl. Grain, and Food",26108.0
30,2024-07-27,Forest Products,14664.0
30,2024-07-27,Grain,30225.0
30,2024-07-27,Metallic Ores and Metals,40535.0
30,2024-07-27,Motor Vehicles and Parts,23448.0
30,2024-07-27,Nonmetallic Minerals,44703.0
30,2024-07-27,Other,12659.0
30,2024-07-27,Petroleum and Petroleum Products,21626.0
31,2024-08-03,Chemicals,48656.0
31,2024-08-03,Coal,66451.0
31,2024-08-03,"Farm Products excl. Grain, and Food",25259.0
31,2024-08-03,Forest Products,14452.0
31,2024-08-03,Grain,26594.0
31,2024-08-03,Metallic Ores and Metals,42357.0
31,2024-08-03,Motor Vehicles and Parts,21764.0
31,2024-08-03,Nonmetallic Minerals,43035.0
31,2024-08-03,Other,11907.0
31,2024-08-03,Petroleum and Petroleum Products,22045.0
32,2024-08-10,Chemicals,48479.0
32,2024-08-10,Coal,68773.0
32,2024-08-10,"Farm Products excl. Grain, and Food",26515.0
32,2024-08-10,Forest Products,14188.0
32,2024-08-10,Grain,28307.0
32,2024-08-10,Metallic Ores and Metals,38907.0
32,2024-08-10,Motor Vehicles and Parts,23427.0
32,2024-08-10,Nonmetallic Minerals,43818.0
32,2024-08-10,Other,12604.0
32,2024-08-10,Petroleum and Petroleum Products,21786.0
33,2024-08-17,Chemicals,49100.0
33,2024-08-17,Coal,69269.0
33,2024-08-17,"Farm Products excl. Grain, and Food",27115.0
33,2024-08-17,Forest Products,14624.0
33,2024-08-17,Grain,29915.0
33,2024-08-17,Metallic Ores and Metals,36357.0
33,2024-08-17,Motor Vehicles and Parts,26593.0
33,2024-08-17,Nonmetallic Minerals,44510.0
33,2024-08-17,Other,12734.0
33,2024-08-17,Petroleum and Petroleum Products,22977.0
34,2024-08-24,Chemicals,41785.0
34,2024-08-24,Coal,66882.0
34,2024-08-24,"Farm Products excl. Grain, and Food",23667.0
34,2024-08-24,Forest Products,13349.0
34,2024-08-24,Grain,25895.0
34,2024-08-24,Metallic Ores and Metals,38486.0
34,2024-08-24,Motor Vehicles and Parts,24336.0
34,2024-08-24,Nonmetallic Minerals,43762.0
34,2024-08-24,Other,12997.0
34,2024-08-24,Petroleum and Petroleum Products,19270.0
35,2024-08-31,Chemicals,49475.0
35,2024-08-31,Coal,70645.0
35,2024-08-31,"Farm Products excl. Grain, and Food",28447.0
35,2024-08-31,Forest Products,14654.0
35,2024-08-31,Grain,29638.0
35,2024-08-31,Metallic Ores and Metals,43273.0
35,2024-08-31,Motor Vehicles and Parts,26485.0
35,2024-08-31,Nonmetallic Minerals,44577.0
35,2024-08-31,Other,13159.0
35,2024-08-31,Petroleum and Petroleum Products,23066.0
36,2024-09-07,Chemicals,45548.0
36,2024-09-07,Coal,71644.0
36,2024-09-07,"Farm Products excl. Grain, and Food",27174.0
36,2024-09-07,Forest Products,13631.0
36,2024-09-07,Grain,29157.0
36,2024-09-07,Metallic Ores and Metals,39462.0
36,2024-09-07,Motor Vehicles and Parts,22608.0
36,2024-09-07,Nonmetallic Minerals,42347.0
36,2024-09-07,Other,10483.0
36,2024-09-07,Petroleum and Petroleum Products,21669.0
37,2024-09-14,Chemicals,45788.0
37,2024-09-14,Coal,71180.0
37,2024-09-14,"Farm Products excl. Grain, and Food",28769.0
37,2024-09-14,Forest Products,14493.0
37,2024-09-14,Grain,32136.0
37,2024-09-14,Metallic Ores and Metals,39579.0
37,2024-09-14,Motor Vehicles and Parts,26924.0
37,2024-09-14,Nonmetallic Minerals,43861.0
37,2024-09-14,Other,14517.0
37,2024-09-14,Petroleum and Petroleum Products,21570.0
38,2024-09-21,Chemicals,47061.0
38,2024-09-21,Coal,70780.0
38,2024-09-21,"Farm Products excl. Grain, and Food",26925.0
38,2024-09-21,Forest Products,14808.0
38,2024-09-21,Grain,34506.0
38,2024-09-21,Metallic Ores and Metals,39050.0
38,2024-09-21,Motor Vehicles and Parts,27193.0
38,2024-09-21,Nonmetallic Minerals,44100.0
38,2024-09-21,Other,13317.0
38,2024-09-21,Petroleum and Petroleum Products,21774.0
39,2024-09-28,Chemicals,45845.0
39,2024-09-28,Coal,69665.0
39,2024-09-28,"Farm Products excl. Grain, and Food",28439.0
39,2024-09-28,Forest Products,14626.0
39,2024-09-28,Grain,34719.0
39,2024-09-28,Metallic Ores and Metals,42028.0
39,2024-09-28,Motor Vehicles and Parts,27215.0
39,2024-09-28,Nonmetallic Minerals,41451.0
39,2024-09-28,Other,12302.0
39,2024-09-28,Petroleum and Petroleum Products,21797.0
40,2024-10-05,Chemicals,45401.0
40,2024-10-05,Coal,69260.0
40,2024-10-05,"Farm Products excl. Grain, and Food",29411.0
40,2024-10-05,Forest Products,13803.0
40,2024-10-05,Grain,34718.0
40,2024-10-05,Metallic Ores and Metals,40985.0
40,2024-10-05,Motor Vehicles and Parts,24211.0
40,2024-10-05,Nonmetallic Minerals,41050.0
40,2024-10-05,Other,11375.0
40,2024-10-05,Petroleum and Petroleum Products,21373.0
41,2024-10-12,Chemicals,44078.0
41,2024-10-12,Coal,66625.0
41,2024-10-12,"Farm Products excl. Grain, and Food",29800.0
41,2024-10-12,Forest Products,14030.0
41,2024-10-12,Grain,37309.0
41,2024-10-12,Metallic Ores and Metals,41706.0
41,2024-10-12,Motor Vehicles and Parts,23567.0
41,2024-10-12,Nonmetallic Minerals,40784.0
41,2024-10-12,Other,12768.0
41,2024-10-12,Petroleum and Petroleum Products,21533.0
42,2024-10-19,Chemicals,45831.0
42,2024-10-19,Coal,66803.0
42,2024-10-19,"Farm Products excl. Grain, and Food",29705.0
42,2024-10-19,Forest Products,13821.0
42,2024-10-19,Grain,37491.0
42,2024-10-19,Metallic Ores and Metals,37645.0
42,2024-10-19,Motor Vehicles and Parts,24356.0
42,2024-10-19,Nonmetallic Minerals,42211.0
42,2024-10-19,Other,13091.0
42,2024-10-19,Petroleum and Petroleum Products,22406.0
43,2024-10-26,Chemicals,46603.0
43,2024-10-26,Coal,66693.0
43,2024-10-26,"Farm Products excl. Grain, and Food",29042.0
43,2024-10-26,Forest Products,14392.0
43,2024-10-26,Grain,39308.0
43,2024-10-26,Metallic Ores and Metals,39687.0
43,2024-10-26,Motor Vehicles and Parts,26630.0
43,2024-10-26,Nonmetallic Minerals,44602.0
43,2024-10-26,Other,11845.0
43,2024-10-26,Petroleum and Petroleum Products,21973.0
44,2024-11-02,Chemicals,47001.0
44,2024-11-02,Coal,65915.0
44,2024-11-02,"Farm Products excl. Grain, and Food",28726.0
44,2024-11-02,Forest Products,14776.0
44,2024-11-02,Grain,37841.0
44,2024-11-02,Metallic Ores and Metals,40666.0
44,2024-11-02,Motor Vehicles and Parts,25666.0
44,2024-11-02,Nonmetallic Minerals,44945.0
44,2024-11-02,Other,11993.0
44,2024-11-02,Petroleum and Petroleum Products,23043.0
45,2024-11-09,Chemicals,46541.0
45,2024-11-09,Coal,65271.0
45,2024-11-09,"Farm Products excl. Grain, and Food",28366.0
45,2024-11-09,Forest Products,14433.0
45,2024-11-09,Grain,38837.0
45,2024-11-09,Metallic Ores and Metals,41039.0
45,2024-11-09,Motor Vehicles and Parts,24918.0
45,2024-11-09,Nonmetallic Minerals,40030.0
45,2024-11-09,Other,10967.0
45,2024-11-09,Petroleum and Petroleum Products,23281.0
46,2024-11-16,Chemicals,47814.0
46,2024-11-16,Coal,65196.0
46,2024-11-16,"Farm Products excl. Grain, and Food",27532.0
46,2024-11-16,Forest Products,13743.0
46,2024-11-16,Grain,40044.0
46,2024-11-16,Metallic Ores and Metals,38219.0
46,2024-11-16,Motor Vehicles and Parts,24363.0
46,2024-11-16,Nonmetallic Minerals,40756.0
46,2024-11-16,Other,12407.0
46,2024-11-16,Petroleum and Petroleum Products,23308.0
47,2024-11-23,Chemicals,48257.0
47,2024-11-23,Coal,66169.0
47,2024-11-23,"Farm Products excl. Grain, and Food",26594.0
47,2024-11-23,Forest Products,14902.0
47,2024-11-23,Grain,38877.0
47,2024-11-23,Metallic Ores and Metals,40669.0
47,2024-11-23,Motor Vehicles and Parts,25356.0
47,2024-11-23,Nonmetallic Minerals,41234.0
47,2024-11-23,Other,13376.0
47,2024-11-23,Petroleum and Petroleum Products,23529.0
48,2024-11-30,Chemicals,43938.0
48,2024-11-30,Coal,59127.0
48,2024-11-30,"Farm Products excl. Grain, and Food",24855.0
48,2024-11-30,Forest Products,14147.0
48,2024-11-30,Grain,30944.0
48,2024-11-30,Metallic Ores and Metals,36828.0
48,2024-11-30,Motor Vehicles and Parts,19631.0
48,2024-11-30,Nonmetallic Minerals,29906.0
48,2024-11-30,Other,10759.0
48,2024-11-30,Petroleum and Petroleum Products,22081.0
49,2024-12-07,Chemicals,48333.0
49,2024-12-07,Coal,65553.0
49,2024-12-07,"Farm Products excl. Grain, and Food",27275.0
49,2024-12-07,Forest Products,14426.0
49,2024-12-07,Grain,38565.0
49,2024-12-07,Metallic Ores and Metals,39334.0
49,2024-12-07,Motor Vehicles and Parts,24160.0
49,2024-12-07,Nonmetallic Minerals,38587.0
49,2024-12-07,Other,12405.0
49,2024-12-07,Petroleum and Petroleum Products,22463.0
50,2024-12-14,Chemicals,47445.0
50,2024-12-14,Coal,69785.0
50,2024-12-14,"Farm Products excl. Grain, and Food",26577.0
50,2024-12-14,Forest Products,14322.0
50,2024-12-14,Grain,37313.0
50,2024-12-14,Metallic Ores and Metals,38987.0
50,2024-12-14,Motor Vehicles and Parts,25109.0
50,2024-12-14,Nonmetallic Minerals,40431.0
50,2024-12-14,Other,12196.0
50,2024-12-14,Petroleum and Petroleum Products,22603.0
51,2024-12-21,Chemicals,49294.0
51,2024-12-21,Coal,69389.0
51,2024-12-21,"Farm Products excl. Grain, and Food",27855.0
51,2024-12-21,Forest Products,14759.0
51,2024-12-21,Grain,34868.0
51,2024-12-21,Metallic Ores and Metals,42659.0
51,2024-12-21,Motor Vehicles and Parts,25030.0
51,2024-12-21,Nonmetallic Minerals,39759.0
51,2024-12-21,Other,12559.0
51,2024-12-21,Petroleum and Petroleum Products,22640.0
52,2024-12-28,Chemicals,43603.0
52,2024-12-28,Coal,57536.0
52,2024-12-28,"Farm Products excl. Grain, and Food",23825.0
52,2024-12-28,Forest Products,12324.0
52,2024-12-28,Grain,31166.0
52,2024-12-28,Metallic Ores and Metals,35757.0
52,2024-12-28,Motor Vehicles and Parts,13372.0
52,2024-12-28,Nonmetallic Minerals,28113.0
52,2024-12-28,Other,9238.0
52,2024-12-28,Petroleum and Petroleum Products,20360.0
1,2025-01-04,Chemicals,45161.0
1,2025-01-04,Coal,64428.0
1,2025-01-04,"Farm Products excl. Grain, and Food",24697.0
1,2025-01-04,Forest Products,13356.0
1,2025-01-04,Grain,32438.0
1,2025-01-04,Metallic Ores and Metals,35065.0
1,2025-01-04,Motor Vehicles and Parts,11628.0
1,2025-01-04,Nonmetallic Minerals,31551.0
1,2025-01-04,Other,9009.0
1,2025-01-04,Petroleum and Petroleum Products,22493.0
2,2025-01-11,Chemicals,45563.0
2,2025-01-11,Coal,60409.0
2,2025-01-11,"Farm Products excl. Grain, and Food",26952.0
2,2025-01-11,Forest Products,15110.0
2,2025-01-11,Grain,34539.0
2,2025-01-11,Metallic Ores and Metals,38729.0
2,2025-01-11,Motor Vehicles and Parts,17767.0
2,2025-01-11,Nonmetallic Minerals,32374.0
2,2025-01-11,Other,11203.0
2,2025-01-11,Petroleum and Petroleum Products,23340.0
3,2025-01-18,Chemicals,49763.0
3,2025-01-18,Coal,67827.0
3,2025-01-18,"Farm Products excl. Grain, and Food",27266.0
3,2025-01-18,Forest Products,14986.0
3,2025-01-18,Grain,33472.0
3,2025-01-18,Metallic Ores and Metals,37414.0
3,2025-01-18,Motor Vehicles and Parts,22287.0
3,2025-01-18,Nonmetallic Minerals,34710.0
3,2025-01-18,Other,13122.0
3,2025-01-18,Petroleum and Petroleum Products,22786.0
4,2025-01-25,Chemicals,42304.0
4,2025-01-25,Coal,60780.0
4,2025-01-25,"Farm Products excl. Grain, and Food",26045.0
4,2025-01-25,Forest Products,14195.0
4,2025-01-25,Grain,30466.0
4,2025-01-25,Metallic Ores and Metals,36525.0
4,2025-01-25,Motor Vehicles and Parts,20286.0
4,2025-01-25,Nonmetallic Minerals,29280.0
4,2025-01-25,Other,10748.0
4,2025-01-25,Petroleum and Petroleum Products,21786.0
5,2025-02-01,Chemicals,47811.0
5,2025-02-01,Coal,68855.0
5,2025-02-01,"Farm Products excl. Grain, and Food",26929.0
5,2025-02-01,Forest Products,14400.0
5,2025-02-01,Grain,32318.0
5,2025-02-01,Metallic Ores and Metals,38453.0
5,2025-02-01,Motor Vehicles and Parts,24172.0
5,2025-02-01,Nonmetallic Minerals,37541.0
5,2025-02-01,Other,12200.0
5,2025-02-01,Petroleum and Petroleum Products,22989.0
6,2025-02-08,Chemicals,47995.0
6,2025-02-08,Coal,63655.0
6,2025-02-08,"Farm Products excl. Grain, and Food",27161.0
6,2025-02-08,Forest Products,14391.0
6,2025-02-08,Grain,32881.0
6,2025-02-08,Metallic Ores and Metals,34469.0
6,2025-02-08,Motor Vehicles and Parts,24465.0
6,2025-02-08,Nonmetallic Minerals,36736.0
6,2025-02-08,Other,11975.0
6,2025-02-08,Petroleum and Petroleum Products,21445.0
7,2025-02-15,Chemicals,45922.0
7,2025-02-15,Coal,61587.0
7,2025-02-15,"Farm Products excl. Grain, and Food",26174.0
7,2025-02-15,Forest Products,14825.0
7,2025-02-15,Grain,31008.0
7,2025-02-15,Metallic Ores and Metals,36514.0
7,2025-02-15,Motor Vehicles and Parts,23221.0
7,2025-02-15,Nonmetallic Minerals,37656.0
7,2025-02-15,Other,11802.0
7,2025-02-15,Petroleum and Petroleum Products,22985.0
8,2025-02-22,Chemicals,46585.0
8,2025-02-22,Coal,55280.0
8,2025-02-22,"Farm Products excl. Grain, and Food",25319.0
8,2025-02-22,Forest Products,14591.0
8,2025-02-22,Grain,25323.0
8,2025-02-22,Metallic Ores and Metals,35228.0
8,2025-02-22,Motor Vehicles and Parts,22047.0
8,2025-02-22,Nonmetallic Minerals,32464.0
8,2025-02-22,Other,10949.0
8,2025-02-22,Petroleum and Petroleum Products,20380.0
9,2025-03-01,Chemicals,48881.0
9,2025-03-01,Coal,67862.0
9,2025-03-01,"Farm Products excl. Grain, and Food",27192.0
9,2025-03-01,Forest Products,14840.0
9,2025-03-01,Grain,32426.0
9,2025-03-01,Metallic Ores and Metals,38762.0
9,2025-03-01,Motor Vehicles and Parts,25789.0
9,2025-03-01,Nonmetallic Minerals,38137.0
9,2025-03-01,Other,11811.0
9,2025-03-01,Petroleum and Petroleum Products,22517.0
10,2025-03-08,Chemicals,47379.0
10,2025-03-08,Coal,66266.0
10,2025-03-08,"Farm Products excl. Grain, and Food",26942.0
10,2025-03-08,Forest Products,14472.0
10,2025-03-08,Grain,34848.0
10,2025-03-08,Metallic Ores and Metals,37526.0
10,2025-03-08,Motor Vehicles and Parts,25710.0
10,2025-03-08,Nonmetallic Minerals,38932.0
10,2025-03-08,Other,12750.0
10,2025-03-08,Petroleum and Petroleum Products,21570.0
11,2025-03-15,Chemicals,47487.0
11,2025-03-15,Coal,69574.0
11,2025-03-15,"Farm Products excl. Grain, and Food",26706.0
11,2025-03-15,Forest Products,15013.0
11,2025-03-15,Grain,35409.0
11,2025-03-15,Metallic Ores and Metals,38489.0
11,2025-03-15,Motor Vehicles and Parts,26302.0
11,2025-03-15,Nonmetallic Minerals,41286.0
11,2025-03-15,Other,12899.0
11,2025-03-15,Petroleum and Petroleum Products,21392.0
12,2025-03-22,Chemicals,48649.0
12,2025-03-22,Coal,67177.0
12,2025-03-22,"Farm Products excl. Grain, and Food",26671.0
12,2025-03-22,Forest Products,15131.0
12,2025-03-22,Grain,35315.0
12,2025-03-22,Metallic Ores and Metals,38091.0
12,2025-03-22,Motor Vehicles and Parts,27050.0
12,2025-03-22,Nonmetallic Minerals,40395.0
12,2025-03-22,Other,13061.0
12,2025-03-22,Petroleum and Petroleum Products,22134.0
13,2025-03-29,Chemicals,50077.0
13,2025-03-29,Coal,72326.0
13,2025-03-29,"Farm Products excl. Grain, and Food",28116.0
13,2025-03-29,Forest Products,14671.0
13,2025-03-29,Grain,36043.0
13,2025-03-29,Metallic Ores and Metals,41807.0
13,2025-03-29,Motor Vehicles and Parts,28815.0
13,2025-03-29,Nonmetallic Minerals,42840.0
13,2025-03-29,Other,13182.0
13,2025-03-29,Petroleum and Petroleum Products,21385.0
14,2025-04-05,Chemicals,48091.0
14,2025-04-05,Coal,67006.0
14,2025-04-05,"Farm Products excl. Grain, and Food",25789.0
14,2025-04-05,Forest Products,14106.0
14,2025-04-05,Grain,36466.0
14,2025-04-05,Metallic Ores and Metals,40202.0
14,2025-04-05,Motor Vehicles and Parts,24249.0
14,2025-04-05,Nonmetallic Minerals,42056.0
14,2025-04-05,Other,12252.0
14,2025-04-05,Petroleum and Petroleum Products,18995.0
15,2025-04-12,Chemicals,46820.0
15,2025-04-12,Coal,60297.0
15,2025-04-12,"Farm Products excl. Grain, and Food",26376.0
15,2025-04-12,Forest Products,14223.0
15,2025-04-12,Grain,38240.0
15,2025-04-12,Metallic Ores and Metals,37678.0
15,2025-04-12,Motor Vehicles and Parts,24454.0
15,2025-04-12,Nonmetallic Minerals,42363.0
15,2025-04-12,Other,13549.0
15,2025-04-12,Petroleum and Petroleum Products,21409.0
16,2025-04-19,Chemicals,48323.0
16,2025-04-19,Coal,66384.0
16,2025-04-19,"Farm Products excl. Grain, and Food",24710.0
16,2025-04-19,Forest Products,14747.0
16,2025-04-19,Grain,35155.0
16,2025-04-19,Metallic Ores and Metals,38668.0
16,2025-04-19,Motor Vehicles and Parts,25335.0
16,2025-04-19,Nonmetallic Minerals,42705.0
16,2025-04-19,Other,13070.0
16,2025-04-19,Petroleum and Petroleum Products,20248.0
17,2025-04-26,Chemicals,50022.0
17,2025-04-26,Coal,69177.0
17,2025-04-26,"Farm Products excl. Grain, and Food",25853.0
17,2025-04-26,Forest Products,15168.0
17,2025-04-26,Grain,39856.0
17,2025-04-26,Metallic Ores and Metals,40090.0
17,2025-04-26,Motor Vehicles and Parts,24985.0
17,2025-04-26,Nonmetallic Minerals,43862.0
17,2025-04-26,Other,13735.0
17,2025-04-26,Petroleum and Petroleum Products,20427.0
18,2025-05-03,Chemicals,50083.0
18,2025-05-03,Coal,67223.0
18,2025-05-03,"Farm Products excl. Grain, and Food",26779.0
18,2025-05-03,Forest Products,14688.0
18,2025-05-03,Grain,36253.0
18,2025-05-03,Metallic Ores and Metals,37001.0
18,2025-05-03,Motor Vehicles and Parts,26546.0
18,2025-05-03,Nonmetallic Minerals,43673.0
18,2025-05-03,Other,12816.0
18,2025-05-03,Petroleum and Petroleum Products,19911.0
19,2025-05-10,Chemicals,46547.0
19,2025-05-10,Coal,64749.0
19,2025-05-10,"Farm Products excl. Grain, and Food",26240.0
19,2025-05-10,Forest Products,14408.0
19,2025-05-10,Grain,34566.0
19,2025-05-10,Metallic Ores and Metals,38692.0
19,2025-05-10,Motor Vehicles and Parts,26601.0
19,2025-05-10,Nonmetallic Minerals,44929.0
19,2025-05-10,Other,13809.0
19,2025-05-10,Petroleum and Petroleum Products,21554.0
20,2025-05-17,Chemicals,48817.0
20,2025-05-17,Coal,67907.0
20,2025-05-17,"Farm Products excl. Grain, and Food",25832.0
20,2025-05-17,Forest Products,14310.0
20,2025-05-17,Grain,33811.0
20,2025-05-17,Metallic Ores and Metals,40132.0
20,2025-05-17,Motor Vehicles and Parts,26709.0
20,2025-05-17,Nonmetallic Minerals,45261.0
20,2025-05-17,Other,14325.0
20,2025-05-17,Petroleum and Petroleum Products,21376.0
21,2025-05-24,Chemicals,48215.0
21,2025-05-24,Coal,63396.0
21,2025-05-24,"Farm Products excl. Grain, and Food",25408.0
21,2025-05-24,Forest Products,14796.0
21,2025-05-24,Grain,32859.0
21,2025-05-24,Metallic Ores and Metals,40549.0
21,2025-05-24,Motor Vehicles and Parts,25140.0
21,2025-05-24,Nonmetallic Minerals,44570.0
21,2025-05-24,Other,14443.0
21,2025-05-24,Petroleum and Petroleum Products,21090.0
22,2025-05-31,Chemicals,48600.0
22,2025-05-31,Coal,67657.0
22,2025-05-31,"Farm Products excl. Grain, and Food",24814.0
22,2025-05-31,Forest Products,14129.0
22,2025-05-31,Grain,32331.0
22,2025-05-31,Metallic Ores and Metals,40730.0
22,2025-05-31,Motor Vehicles and Parts,23211.0
22,2025-05-31,Nonmetallic Minerals,42751.0
22,2025-05-31,Other,11642.0
22,2025-05-31,Petroleum and Petroleum Products,21276.0
23,2025-06-07,Chemicals,46935.0
23,2025-06-07,Coal,65329.0
23,2025-06-07,"Farm Products excl. Grain, and Food",25364.0
23,2025-06-07,Forest Products,14287.0
23,2025-06-07,Grain,33134.0
23,2025-06-07,Metallic Ores and Metals,38804.0
23,2025-06-07,Motor Vehicles and Parts,25910.0
23,2025-06-07,Nonmetallic Minerals,45055.0
23,2025-06-07,Other,14185.0
23,2025-06-07,Petroleum and Petroleum Products,21820.0
24,2025-06-14,Chemicals,49161.0
24,2025-06-14,Coal,66016.0
24,2025-06-14,"Farm Products excl. Grain, and Food",25838.0
24,2025-06-14,Forest Products,14070.0
24,2025-06-14,Grain,33274.0
24,2025-06-14,Metallic Ores and Metals,38619.0
24,2025-06-14,Motor Vehicles and Parts,27491.0
24,2025-06-14,Nonmetallic Minerals,42759.0
24,2025-06-14,Other,13124.0
24,2025-06-14,Petroleum and Petroleum Products,22009.0
25,2025-06-21,Chemicals,47808.0
25,2025-06-21,Coal,66586.0
25,2025-06-21,"Farm Products excl. Grain, and Food",26460.0
