date,plant_id,plant_name,state,region,FUEL_COST,QUANTITY
2024-10-01,54844,Gordonsville Energy LP,VA,South,1714.1,408
2024-10-01,55164,Bluegrass Generating Station,KY,South,1767.0,6
2024-10-01,55164,Bluegrass Generating Station,KY,South,1760.9,2935
2024-10-01,55204,Kinmundy,IL,Midwest,1945.7,549
2024-10-01,55228,Greenville Electric Generating Station,OH,Midwest,1842.4,78
2024-10-01,55247,"Darby Power, LLC",OH,Midwest,,120
2024-10-01,55304,Baconton Power Plant,GA,South,,75
2024-10-01,55340,Dell Power Station,AR,South,1922.5,5953
2024-10-01,55348,Troy Energy LLC,OH,Midwest,,751
2024-10-01,55381,Commonwealth Chesapeake,VA,South,,4129
2024-10-01,55392,Zion Energy Center,IL,Midwest,,91
2024-10-01,55645,Blue Spruce Energy Center,CO,West,1612.0,893
2024-10-01,56224,TS Power Plant,NV,West,,456
2024-10-01,56456,Plum Point Energy Station,AR,South,,980
2024-10-01,56799,Greenland Energy Center,FL,South,1761.7,59
2024-10-01,56808,Virginia City Hybrid Energy Center,VA,South,1744.1,1250
2024-10-01,56808,Virginia City Hybrid Energy Center,VA,South,1749.5,1257
2024-10-01,57349,Garrison Energy Center LLC,DE,South,,1250
2024-11-01,60,Whelan Energy Center,NE,Midwest,1833.0,1440
2024-11-01,130,Cross,SC,South,1727.7,9470
2024-11-01,136,Seminole (FL),FL,South,2007.3,119
2024-11-01,136,Seminole (FL),FL,South,1816.7,2484
2024-11-01,546,Montville Station,CT,Northeast,,307
2024-11-01,562,Middletown,CT,Northeast,,307
2024-11-01,594,Indian River Generating Station,DE,South,,2679
2024-11-01,602,Brandon Shores,MD,South,,4291
2024-11-01,607,Fredonia (WA),WA,West,2514.9,15868
2024-11-01,627,Bayboro,FL,South,1812.4,74
2024-11-01,666,J D Kennedy,FL,South,1743.0,32
2024-11-01,703,Bowen,GA,South,1877.7,2441
2024-11-01,715,McManus,GA,South,2077.4,612
2024-11-01,715,McManus,GA,South,3431.0,856
2024-11-01,728,Yates,GA,South,2008.8,25
2024-11-01,728,Yates,GA,South,6964.8,41
2024-11-01,883,Waukegan,IL,Midwest,,191
2024-11-01,886,Fisk Street,IL,Midwest,,376
2024-11-01,889,Baldwin Energy Complex,IL,Midwest,,1964
2024-11-01,976,Marion,IL,Midwest,1860.0,696
2024-11-01,983,Clifty Creek,IN,Midwest,1764.7,1428
2024-11-01,994,AES Petersburg,IN,Midwest,1725.5,711
2024-11-01,1001,Cayuga,IN,Midwest,1782.6,1431
2024-11-01,1040,Whitewater Valley,IN,Midwest,1691.4,253
2024-11-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1635.0,4670
2024-11-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1637.6,3566
2024-11-01,1241,La Cygne,KS,Midwest,1689.4,6706
2024-11-01,1248,Hutchinson Energy Center,KS,Midwest,1631.6,1344
2024-11-01,1295,Quindaro,KS,Midwest,1478.8,261
2024-11-01,1295,Quindaro,KS,Midwest,1700.0,1882
2024-11-01,1305,McPherson 2,KS,Midwest,1710.4,1702
2024-11-01,1355,E W Brown,KY,South,1613.1,1958
2024-11-01,1379,Shawnee,KY,South,1697.0,2022
2024-11-01,1384,Cooper,KY,South,1667.0,179
2024-11-01,1556,Perryman,MD,South,,5006
2024-11-01,1660,Potter Station 2,MA,Northeast,1594.0,1638
2024-11-01,1710,J H Campbell,MI,Midwest,1721.0,893
2024-11-01,1733,Monroe (MI),MI,Midwest,1592.0,7672
2024-11-01,1913,Inver Hills,MN,Midwest,1714.3,268
2024-11-01,1915,Allen S King,MN,Midwest,1615.0,183
2024-11-01,2081,Northeast (MO),MO,Midwest,2403.1,8
2024-11-01,2081,Northeast (MO),MO,Midwest,1601.3,4233
2024-11-01,2098,Lake Road (MO),MO,Midwest,1697.1,3509
2024-11-01,2103,Labadie,MO,Midwest,1863.8,526
2024-11-01,2107,Sioux,MO,Midwest,1769.6,909
2024-11-01,2167,New Madrid,MO,Midwest,1766.3,676
2024-11-01,2168,Thomas Hill,MO,Midwest,1630.0,2497
2024-11-01,2292,Sarpy County,NE,Midwest,1637.0,465
2024-11-01,2292,Sarpy County,NE,Midwest,1655.1,1179
2024-11-01,2364,Merrimack,NH,Northeast,,362
2024-11-01,2480,Danskammer Generating Station,NY,Northeast,,2
2024-11-01,2721,James E. Rogers Energy Complex,NC,South,1728.9,1785
2024-11-01,2823,Milton R Young,ND,Midwest,1121.4,50
2024-11-01,2823,Milton R Young,ND,Midwest,1121.4,700
2024-11-01,2847,Tait Electric Generating Station,OH,Midwest,,234
2024-11-01,2876,Kyger Creek,OH,Midwest,2353.1,540
2024-11-01,2936,Painesville,OH,Midwest,1717.4,9
2024-11-01,3096,Brunot Island,PA,Northeast,,25
2024-11-01,3136,Keystone,PA,Northeast,,180
2024-11-01,3149,TalenEnergy Montour,PA,Northeast,,357
2024-11-01,3161,Eddystone Generating Station,PA,Northeast,,1887
2024-11-01,3264,W S Lee,SC,South,1694.4,887
2024-11-01,3297,Wateree,SC,South,1632.5,4432
2024-11-01,3298,Williams,SC,South,1690.1,889
2024-11-01,3399,Cumberland (TN),TN,South,1639.1,485
2024-11-01,3407,Kingston,TN,South,1648.9,969
2024-11-01,3452,Lake Hubbard,TX,South,,13906
2024-11-01,3478,Wilkes,TX,South,2412.5,418
2024-11-01,3485,Plant X,TX,South,2817.0,144
2024-11-01,3490,Graham,TX,South,,1435
2024-11-01,3492,Morgan Creek,TX,South,,6592
2024-11-01,3494,Permian Basin,TX,South,,1390
2024-11-01,3628,R W Miller,TX,South,2608.0,19829
2024-11-01,3631,Sam Rayburn,TX,South,2761.1,46
2024-11-01,3935,John E Amos,WV,South,1716.9,7858
2024-11-01,3948,Mitchell (WV),WV,South,1785.1,6432
2024-11-01,3954,Mt Storm,WV,South,1995.4,3859
2024-11-01,4158,Dave Johnston,WY,West,2269.4,901
2024-11-01,6009,White Bluff,AR,South,1745.8,5337
2024-11-01,6017,Newton,IL,Midwest,,696
2024-11-01,6018,East Bend,KY,South,1706.6,2498
2024-11-01,6030,Coal Creek,ND,Midwest,1805.3,429
2024-11-01,6034,Belle River,MI,Midwest,1561.0,2884
2024-11-01,6041,H L Spurlock,KY,South,2148.0,1071
2024-11-01,6041,H L Spurlock,KY,South,1609.0,1967
2024-11-01,6046,DeBary,FL,South,1650.8,160
2024-11-01,6065,Iatan,MO,Midwest,1331.7,1743
2024-11-01,6068,Jeffrey Energy Center,KS,Midwest,1656.8,3669
2024-11-01,6076,Colstrip,MT,West,,1046
2024-11-01,6090,Sherburne County,MN,Midwest,1641.0,1960
2024-11-01,6101,Wyodak,WY,West,1801.3,255
2024-11-01,6113,Gibson,IN,Midwest,1726.6,2679
2024-11-01,6124,McIntosh,GA,South,1841.7,4072
2024-11-01,6146,Martin Lake,TX,South,,4654
2024-11-01,6165,Hunter,UT,West,1759.2,2162
2024-11-01,6166,Rockport,IN,Midwest,1685.5,12225
2024-11-01,6178,Coleto Creek,TX,South,,975
2024-11-01,6179,Fayette Power Project,TX,South,1692.0,873
2024-11-01,6183,San Miguel,TX,South,1627.0,259
2024-11-01,6204,Laramie River Station,WY,West,1917.7,4463
2024-11-01,6213,Merom,IN,Midwest,1711.6,1432
2024-11-01,6249,Winyah,SC,South,1689.9,1099
2024-11-01,6257,Scherer,GA,South,1834.5,4624
2024-11-01,6258,Wilson,GA,South,1904.3,733
2024-11-01,6258,Wilson,GA,South,3295.1,720
2024-11-01,6288,Healy,AK,West,2020.0,2454
2024-11-01,6504,Maalaea,HI,West,3085.8,156
2024-11-01,6504,Maalaea,HI,West,1853.3,53109
2024-11-01,6772,Hugo,OK,South,1737.9,1998
2024-11-01,7032,Gravel Neck,VA,South,1780.8,753
2024-11-01,7146,Wading River,NY,Northeast,1662.9,388
2024-11-01,7203,South Fond Du Lac,WI,Midwest,1565.2,39
2024-11-01,7212,Darbytown,VA,South,1765.1,1070
2024-11-01,7213,Clover,VA,South,1943.6,366
2024-11-01,7237,Angus Anson,SD,Midwest,1032.3,575
2024-11-01,7764,MPC Generating,GA,South,,769
2024-11-01,7836,Marsh Run Generation Facility,VA,South,1822.9,437
2024-11-01,7837,Louisa Generation Facility,VA,South,1885.1,26
2024-11-01,7838,Remington,VA,South,1778.1,566
2024-11-01,7843,Pleasant Valley (MN),MN,Midwest,1595.2,325
2024-11-01,7848,Holden,MO,Midwest,1659.2,1706
2024-11-01,7872,Robert P Mone Plant,OH,Midwest,1771.7,110
2024-11-01,7925,Lakefield Junction,MN,Midwest,1722.9,116
2024-11-01,7964,Peno Creek,MO,Midwest,1670.1,650
2024-11-01,7981,Mill Creek (SC),SC,South,1832.0,1002
2024-11-01,8023,Columbia (WI),WI,Midwest,1588.7,536
2024-11-01,8027,Blue Lake,MN,Midwest,1574.5,182
2024-11-01,8056,Waterford 1 & 2,LA,South,,489
2024-11-01,8063,DeCordova Steam Electric Station,TX,South,,343
2024-11-01,8069,Huntington,UT,West,1815.7,537
2024-11-01,8102,"Gavin Power, LLC",OH,Midwest,,20062
2024-11-01,8223,Springerville,AZ,West,2107.0,3555
2024-11-01,8224,North Valmy,NV,West,2471.0,734
2024-11-01,8823,Barber's Point Tank Farm,HI,West,1788.2,4961
2024-11-01,8823,Barber's Point Tank Farm,HI,West,1788.2,1969
2024-11-01,10113,John B Rich Memorial Power Station,PA,Northeast,,215
2024-11-01,10307,Bellingham Cogeneration Facility,MA,Northeast,,163
2024-11-01,50296,Packaging Corp of America,TN,South,,380
2024-11-01,50776,Panther Creek Energy Facility,PA,Northeast,,33
2024-11-01,50776,Panther Creek Energy Facility,PA,Northeast,,387
2024-11-01,50900,Covington Facility,VA,South,,216
2024-11-01,50951,Sunnyside Cogen Associates,UT,West,,470
2024-11-01,50974,Scrubgrass Reclamation CO. LP.,PA,Northeast,,69
2024-11-01,51030,Ocean State Power,RI,Northeast,,2471
2024-11-01,52087,Elizabeth River Power Station,VA,South,2158.3,823
2024-11-01,54101,Georgia-Pacific Cedar Springs,GA,South,,4119
2024-11-01,54324,Ocean State Power II,RI,Northeast,,2471
2024-11-01,54634,St Nicholas Cogen Project,PA,Northeast,,1072
2024-11-01,54646,Kalaeloa Cogen Plant,HI,West,,732
2024-11-01,54844,Gordonsville Energy LP,VA,South,1825.1,67
2024-11-01,55061,Tenaska Georgia Generation Facility,GA,South,,814
2024-11-01,55164,Bluegrass Generating Station,KY,South,1952.3,4
2024-11-01,55164,Bluegrass Generating Station,KY,South,1878.9,2026
2024-11-01,55204,Kinmundy,IL,Midwest,1926.5,1212
2024-11-01,55228,Greenville Electric Generating Station,OH,Midwest,1866.7,110
2024-11-01,55247,"Darby Power, LLC",OH,Midwest,,168
2024-11-01,55304,Baconton Power Plant,GA,South,,88
2024-11-01,55340,Dell Power Station,AR,South,1913.8,1879
2024-11-01,55348,Troy Energy LLC,OH,Midwest,,1056
2024-11-01,55381,Commonwealth Chesapeake,VA,South,,893
2024-11-01,55391,RockGen Energy Center,WI,Midwest,1646.0,1965
2024-11-01,55392,Zion Energy Center,IL,Midwest,,202
2024-11-01,55661,Newington Energy Center,NH,Northeast,,57300
2024-11-01,55690,Bethlehem Power Plant,PA,Northeast,,357
2024-11-01,56224,TS Power Plant,NV,West,,224
2024-11-01,56799,Greenland Energy Center,FL,South,1729.2,27
2024-11-01,56808,Virginia City Hybrid Energy Center,VA,South,1683.2,1250
2024-11-01,56808,Virginia City Hybrid Energy Center,VA,South,1645.2,2
2024-11-01,56808,Virginia City Hybrid Energy Center,VA,South,1721.8,536
2024-11-01,56808,Virginia City Hybrid Energy Center,VA,South,1775.0,1071
2024-12-01,120,Yucca,AZ,West,1430.6,377
2024-12-01,130,Cross,SC,South,1718.5,4592
2024-12-01,136,Seminole (FL),FL,South,1859.6,86
2024-12-01,136,Seminole (FL),FL,South,1723.3,714
2024-12-01,492,South Plant (CO),CO,West,1874.1,333
2024-12-01,546,Montville Station,CT,Northeast,,114
2024-12-01,562,Middletown,CT,Northeast,,114
2024-12-01,594,Indian River Generating Station,DE,South,,893
2024-12-01,602,Brandon Shores,MD,South,,6833
2024-12-01,627,Bayboro,FL,South,1855.7,406
2024-12-01,666,J D Kennedy,FL,South,1780.3,176
2024-12-01,667,Northside Generating Station,FL,South,1918.7,7494
2024-12-01,703,Bowen,GA,South,1841.7,5103
2024-12-01,715,McManus,GA,South,2134.2,951
2024-12-01,715,McManus,GA,South,3522.7,1331
2024-12-01,728,Yates,GA,South,2055.8,39
2024-12-01,728,Yates,GA,South,7236.2,63
2024-12-01,766,Waiau,HI,West,1797.0,16811
2024-12-01,883,Waukegan,IL,Midwest,,192
2024-12-01,886,Fisk Street,IL,Midwest,,327
2024-12-01,889,Baldwin Energy Complex,IL,Midwest,,2709
2024-12-01,983,Clifty Creek,IN,Midwest,1713.2,714
2024-12-01,994,AES Petersburg,IN,Midwest,1662.0,1806
2024-12-01,1001,Cayuga,IN,Midwest,1659.2,1079
2024-12-01,1040,Whitewater Valley,IN,Midwest,1684.1,146
2024-12-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1582.4,2501
2024-12-01,1241,La Cygne,KS,Midwest,1670.5,5480
2024-12-01,1248,Hutchinson Energy Center,KS,Midwest,1596.2,1954
2024-12-01,1295,Quindaro,KS,Midwest,1663.9,2735
2024-12-01,1295,Quindaro,KS,Midwest,1444.6,380
2024-12-01,1305,McPherson 2,KS,Midwest,1674.3,2473
2024-12-01,1379,Shawnee,KY,South,1697.0,2022
2024-12-01,1384,Cooper,KY,South,1653.0,715
2024-12-01,1393,R S Nelson,LA,South,1601.8,5322
2024-12-01,1571,Chalk Point Power,MD,South,,3249
2024-12-01,1572,Dickerson Power,MD,South,,1430
2024-12-01,1595,Kendall Square Station,MA,Northeast,,9239
2024-12-01,1660,Potter Station 2,MA,Northeast,1414.5,608
2024-12-01,1710,J H Campbell,MI,Midwest,1588.8,1786
2024-12-01,1733,Monroe (MI),MI,Midwest,1544.6,4877
2024-12-01,1866,Wyandotte,MI,Midwest,1689.4,84
2024-12-01,1913,Inver Hills,MN,Midwest,1639.8,152
2024-12-01,2081,Northeast (MO),MO,Midwest,1599.3,6134
2024-12-01,2081,Northeast (MO),MO,Midwest,2529.5,11
2024-12-01,2103,Labadie,MO,Midwest,1753.2,2484
2024-12-01,2107,Sioux,MO,Midwest,1729.8,354
2024-12-01,2167,New Madrid,MO,Midwest,1711.3,678
2024-12-01,2168,Thomas Hill,MO,Midwest,1553.0,1251
2024-12-01,2292,Sarpy County,NE,Midwest,1570.3,263
2024-12-01,2292,Sarpy County,NE,Midwest,1587.2,667
2024-12-01,2364,Merrimack,NH,Northeast,,688
2024-12-01,2480,Danskammer Generating Station,NY,Northeast,,18
2024-12-01,2721,James E. Rogers Energy Complex,NC,South,1688.4,3741
2024-12-01,2817,Leland Olds,ND,Midwest,1593.6,3434
2024-12-01,2823,Milton R Young,ND,Midwest,1632.9,957
2024-12-01,2823,Milton R Young,ND,Midwest,1632.9,9336
2024-12-01,2847,Tait Electric Generating Station,OH,Midwest,,391
2024-12-01,2876,Kyger Creek,OH,Midwest,1723.6,1810
2024-12-01,2936,Painesville,OH,Midwest,1692.8,15
2024-12-01,3096,Brunot Island,PA,Northeast,,102
2024-12-01,3130,Seward (PA),PA,Northeast,,3391
2024-12-01,3136,Keystone,PA,Northeast,,3603
2024-12-01,3149,TalenEnergy Montour,PA,Northeast,,540
2024-12-01,3161,Eddystone Generating Station,PA,Northeast,,7556
2024-12-01,3264,W S Lee,SC,South,1706.8,1422
2024-12-01,3295,Urquhart,SC,South,1572.4,7675
2024-12-01,3295,Urquhart,SC,South,1547.8,9814
2024-12-01,3298,Williams,SC,South,1702.5,358
2024-12-01,3298,Williams,SC,South,1684.0,178
2024-12-01,3399,Cumberland (TN),TN,South,1639.1,485
2024-12-01,3407,Kingston,TN,South,1648.9,969
2024-12-01,3452,Lake Hubbard,TX,South,,10637
2024-12-01,3478,Wilkes,TX,South,1665.3,320
2024-12-01,3485,Plant X,TX,South,1948.7,110
2024-12-01,3490,Graham,TX,South,,1097
2024-12-01,3492,Morgan Creek,TX,South,,5042
2024-12-01,3494,Permian Basin,TX,South,,1063
2024-12-01,3612,V H Braunig,TX,South,1579.1,1700
2024-12-01,3628,R W Miller,TX,South,1671.0,8709
2024-12-01,3631,Sam Rayburn,TX,South,1917.7,35
2024-12-01,3845,Transalta Centralia Generation,WA,West,,1882
2024-12-01,3935,John E Amos,WV,South,1718.7,8704
2024-12-01,3948,Mitchell (WV),WV,South,1654.4,3572
2024-12-01,3954,Mt Storm,WV,South,1970.2,556
2024-12-01,4158,Dave Johnston,WY,West,1798.0,1067
2024-12-01,6017,Newton,IL,Midwest,,191
2024-12-01,6018,East Bend,KY,South,1573.0,2332
2024-12-01,6034,Belle River,MI,Midwest,1535.0,7127
2024-12-01,6041,H L Spurlock,KY,South,2148.0,1068
2024-12-01,6041,H L Spurlock,KY,South,1625.0,1802
2024-12-01,6046,DeBary,FL,South,1699.6,873
2024-12-01,6064,Nearman Creek,KS,Midwest,1631.5,7394
2024-12-01,6065,Iatan,MO,Midwest,1614.8,9521
2024-12-01,6068,Jeffrey Energy Center,KS,Midwest,1584.9,2204
2024-12-01,6076,Colstrip,MT,West,,786
2024-12-01,6090,Sherburne County,MN,Midwest,1612.0,1612
2024-12-01,6113,Gibson,IN,Midwest,1712.6,6108
2024-12-01,6124,McIntosh,GA,South,1812.9,178
2024-12-01,6139,Welsh,TX,South,1636.6,4450
2024-12-01,6146,Martin Lake,TX,South,,5350
2024-12-01,6165,Hunter,UT,West,1860.4,1360
2024-12-01,6177,Coronado,AZ,West,1906.5,7408
2024-12-01,6183,San Miguel,TX,South,1597.0,130
2024-12-01,6204,Laramie River Station,WY,West,1709.6,4388
2024-12-01,6213,Merom,IN,Midwest,1711.4,1797
2024-12-01,6249,Winyah,SC,South,1713.4,1998
2024-12-01,6257,Scherer,GA,South,1784.2,6955
2024-12-01,6258,Wilson,GA,South,1954.8,1140
2024-12-01,6258,Wilson,GA,South,3384.8,1119
2024-12-01,6288,Healy,AK,West,1937.0,1997
2024-12-01,6481,Intermountain Power Project,UT,West,1779.3,9101
2024-12-01,6504,Maalaea,HI,West,3185.5,155
2024-12-01,6504,Maalaea,HI,West,1875.6,80439
2024-12-01,6641,Independence Steam Electric Station,AR,South,1651.7,2685
2024-12-01,6761,Rawhide,CO,West,1918.8,1168
2024-12-01,6823,D B Wilson,KY,South,1575.8,2394
2024-12-01,7032,Gravel Neck,VA,South,1875.6,2972
2024-12-01,7146,Wading River,NY,Northeast,1838.1,3397
2024-12-01,7158,Woodsdale,OH,Midwest,1621.9,11335
2024-12-01,7203,South Fond Du Lac,WI,Midwest,1560.8,44
2024-12-01,7212,Darbytown,VA,South,1858.7,4224
2024-12-01,7213,Clover,VA,South,1914.1,1258
2024-12-01,7237,Angus Anson,SD,Midwest,990.9,325
2024-12-01,7343,George Neal South,IA,Midwest,1586.3,2891
2024-12-01,7764,MPC Generating,GA,South,,1196
2024-12-01,7790,Bonanza,UT,West,1831.0,1533
2024-12-01,7836,Marsh Run Generation Facility,VA,South,1919.6,1725
2024-12-01,7837,Louisa Generation Facility,VA,South,1978.1,103
2024-12-01,7838,Remington,VA,South,1873.5,2233
2024-12-01,7839,Ladysmith,VA,South,1884.3,5973
2024-12-01,7843,Pleasant Valley (MN),MN,Midwest,1528.7,184
2024-12-01,7846,Brandy Branch,FL,South,1926.0,1430
2024-12-01,7848,Holden,MO,Midwest,1657.2,2472
2024-12-01,7872,Robert P Mone Plant,OH,Midwest,1740.0,184
2024-12-01,7925,Lakefield Junction,MN,Midwest,1642.8,66
2024-12-01,7964,Peno Creek,MO,Midwest,1667.9,942
2024-12-01,7981,Mill Creek (SC),SC,South,1763.6,1396
2024-12-01,8002,Newington,NH,Northeast,,454
2024-12-01,8023,Columbia (WI),WI,Midwest,1611.5,541
2024-12-01,8027,Blue Lake,MN,Midwest,1509.4,103
2024-12-01,8056,Waterford 1 & 2,LA,South,,449
2024-12-01,8063,DeCordova Steam Electric Station,TX,South,,263
2024-12-01,8069,Huntington,UT,West,1881.7,524
2024-12-01,8102,"Gavin Power, LLC",OH,Midwest,,20040
2024-12-01,8219,Ray D Nixon,CO,West,1874.1,500
2024-12-01,8223,Springerville,AZ,West,2046.0,3517
2024-12-01,8224,North Valmy,NV,West,1862.0,280
2024-12-01,8823,Barber's Point Tank Farm,HI,West,1797.4,2431
2024-12-01,8823,Barber's Point Tank Farm,HI,West,1797.4,986
2024-12-01,10017,WestRock-West Point Mill,VA,South,,357
2024-12-01,10113,John B Rich Memorial Power Station,PA,Northeast,,861
2024-12-01,10202,Fernandina Beach Mill,FL,South,,947
2024-12-01,10244,Pixelle Specialty Solutions LLC - Chilli,OH,Midwest,,1202
2024-12-01,10307,Bellingham Cogeneration Facility,MA,Northeast,,61
2024-12-01,50776,Panther Creek Energy Facility,PA,Northeast,,1547
2024-12-01,50776,Panther Creek Energy Facility,PA,Northeast,,133
2024-12-01,50900,Covington Facility,VA,South,,56
2024-12-01,50951,Sunnyside Cogen Associates,UT,West,,500
2024-12-01,50974,Scrubgrass Reclamation CO. LP.,PA,Northeast,,278
2024-12-01,51030,Ocean State Power,RI,Northeast,,917
2024-12-01,52019,Doswell Energy Center,VA,South,,11905
2024-12-01,52087,Elizabeth River Power Station,VA,South,2273.3,3248
2024-12-01,54101,Georgia-Pacific Cedar Springs,GA,South,,9602
2024-12-01,54324,Ocean State Power II,RI,Northeast,,917
2024-12-01,54634,St Nicholas Cogen Project,PA,Northeast,,179
2024-12-01,54646,Kalaeloa Cogen Plant,HI,West,,365
2024-12-01,54844,Gordonsville Energy LP,VA,South,1925.4,264
2024-12-01,55164,Bluegrass Generating Station,KY,South,2024.1,4
2024-12-01,55164,Bluegrass Generating Station,KY,South,1828.0,2159
2024-12-01,55204,Kinmundy,IL,Midwest,2241.6,1057
2024-12-01,55228,Greenville Electric Generating Station,OH,Midwest,1833.3,184
2024-12-01,55247,"Darby Power, LLC",OH,Midwest,,281
2024-12-01,55304,Baconton Power Plant,GA,South,,137
2024-12-01,55340,Dell Power Station,AR,South,1879.9,1926
2024-12-01,55347,Armstrong,PA,Northeast,,10737
2024-12-01,55348,Troy Energy LLC,OH,Midwest,,1763
2024-12-01,55381,Commonwealth Chesapeake,VA,South,,1257
2024-12-01,55392,Zion Energy Center,IL,Midwest,,176
2024-12-01,55439,Tenaska Virginia Generating Station,VA,South,,162
2024-12-01,55661,Newington Energy Center,NH,Northeast,,20183
2024-12-01,55690,Bethlehem Power Plant,PA,Northeast,,357
2024-12-01,56224,TS Power Plant,NV,West,,295
2024-12-01,56407,West County Energy Center,FL,South,1726.0,3545
2024-12-01,56456,Plum Point Energy Station,AR,South,,1375
2024-12-01,56456,Plum Point Energy Station,AR,South,,1410
2024-12-01,56799,Greenland Energy Center,FL,South,1784.2,147
2024-12-01,56808,Virginia City Hybrid Energy Center,VA,South,1558.3,2
2024-12-01,56808,Virginia City Hybrid Energy Center,VA,South,1637.0,359
2024-12-01,56808,Virginia City Hybrid Energy Center,VA,South,1636.1,1250
