week_number,week_ended,commodity,cars
16,2024-04-20,Petroleum and Petroleum Products,10754.0
17,2024-04-27,Chemicals,33800.0
17,2024-04-27,Coal,45832.0
17,2024-04-27,"Farm Products excl. Grain, and Food",15864.0
17,2024-04-27,Forest Products,8341.0
17,2024-04-27,Grain,20236.0
17,2024-04-27,Metallic Ores and Metals,20117.0
17,2024-04-27,Motor Vehicles and Parts,17067.0
17,2024-04-27,Nonmetallic Minerals,34184.0
17,2024-04-27,Other,9173.0
17,2024-04-27,Petroleum and Petroleum Products,9800.0
18,2024-05-04,Chemicals,32393.0
18,2024-05-04,Coal,46928.0
18,2024-05-04,"Farm Products excl. Grain, and Food",15381.0
18,2024-05-04,Forest Products,8586.0
18,2024-05-04,Grain,21725.0
18,2024-05-04,Metallic Ores and Metals,20159.0
18,2024-05-04,Motor Vehicles and Parts,16461.0
18,2024-05-04,Nonmetallic Minerals,32965.0
18,2024-05-04,Other,8184.0
18,2024-05-04,Petroleum and Petroleum Products,10628.0
19,2024-05-11,Chemicals,33045.0
19,2024-05-11,Coal,46715.0
19,2024-05-11,"Farm Products excl. Grain, and Food",15951.0
19,2024-05-11,Forest Products,8624.0
19,2024-05-11,Grain,17226.0
19,2024-05-11,Metallic Ores and Metals,20592.0
19,2024-05-11,Motor Vehicles and Parts,16074.0
19,2024-05-11,Nonmetallic Minerals,31457.0
19,2024-05-11,Other,8639.0
19,2024-05-11,Petroleum and Petroleum Products,10996.0
20,2024-05-18,Chemicals,32294.0
20,2024-05-18,Coal,50520.0
20,2024-05-18,"Farm Products excl. Grain, and Food",15555.0
20,2024-05-18,Forest Products,8201.0
20,2024-05-18,Grain,19917.0
20,2024-05-18,Metallic Ores and Metals,20570.0
20,2024-05-18,Motor Vehicles and Parts,15848.0
20,2024-05-18,Nonmetallic Minerals,31798.0
20,2024-05-18,Other,9059.0
20,2024-05-18,Petroleum and Petroleum Products,10330.0
21,2024-05-25,Chemicals,33439.0
21,2024-05-25,Coal,50216.0
21,2024-05-25,"Farm Products excl. Grain, and Food",17091.0
21,2024-05-25,Forest Products,8587.0
21,2024-05-25,Grain,19730.0
21,2024-05-25,Metallic Ores and Metals,21689.0
21,2024-05-25,Motor Vehicles and Parts,15832.0
21,2024-05-25,Nonmetallic Minerals,30981.0
21,2024-05-25,Other,8842.0
21,2024-05-25,Petroleum and Petroleum Products,11337.0
22,2024-06-01,Chemicals,30625.0
22,2024-06-01,Coal,51817.0
22,2024-06-01,"Farm Products excl. Grain, and Food",16075.0
22,2024-06-01,Forest Products,8468.0
22,2024-06-01,Grain,19049.0
22,2024-06-01,Metallic Ores and Metals,20299.0
22,2024-06-01,Motor Vehicles and Parts,14773.0
22,2024-06-01,Nonmetallic Minerals,27128.0
22,2024-06-01,Other,7996.0
22,2024-06-01,Petroleum and Petroleum Products,10006.0
232024,2024-06-08,Chemicals,32489.0
232024,2024-06-08,Coal,54797.0
232024,2024-06-08,"Farm Products excl. Grain, and Food",17436.0
232024,2024-06-08,Forest Products,8556.0
232024,2024-06-08,Grain,18912.0
232024,2024-06-08,Metallic Ores and Metals,19224.0
232024,2024-06-08,Motor Vehicles and Parts,16658.0
232024,2024-06-08,Nonmetallic Minerals,30879.0
232024,2024-06-08,Other,8181.0
232024,2024-06-08,Petroleum and Petroleum Products,11102.0
24,2024-06-15,Chemicals,33137.0
24,2024-06-15,Coal,56064.0
24,2024-06-15,"Farm Products excl. Grain, and Food",16204.0
24,2024-06-15,Forest Products,8156.0
24,2024-06-15,Grain,19150.0
24,2024-06-15,Metallic Ores and Metals,21227.0
24,2024-06-15,Motor Vehicles and Parts,17112.0
24,2024-06-15,Nonmetallic Minerals,31197.0
24,2024-06-15,Other,9466.0
24,2024-06-15,Petroleum and Petroleum Products,11046.0
25,2024-06-22,Chemicals,31807.0
25,2024-06-22,Coal,58555.0
25,2024-06-22,"Farm Products excl. Grain, and Food",16878.0
25,2024-06-22,Forest Products,8079.0
25,2024-06-22,Grain,17495.0
25,2024-06-22,Metallic Ores and Metals,21108.0
25,2024-06-22,Motor Vehicles and Parts,15156.0
25,2024-06-22,Nonmetallic Minerals,31913.0
25,2024-06-22,Other,8688.0
25,2024-06-22,Petroleum and Petroleum Products,10417.0
26,2024-06-29,Chemicals,34337.0
26,2024-06-29,Coal,57796.0
26,2024-06-29,"Farm Products excl. Grain, and Food",15883.0
26,2024-06-29,Forest Products,8835.0
26,2024-06-29,Grain,17968.0
26,2024-06-29,Metallic Ores and Metals,22603.0
26,2024-06-29,Motor Vehicles and Parts,15890.0
26,2024-06-29,Nonmetallic Minerals,31599.0
26,2024-06-29,Other,9244.0
26,2024-06-29,Petroleum and Petroleum Products,10620.0
27,2024-07-06,Chemicals,30552.0
27,2024-07-06,Coal,50700.0
27,2024-07-06,"Farm Products excl. Grain, and Food",15533.0
27,2024-07-06,Forest Products,7955.0
27,2024-07-06,Grain,17486.0
27,2024-07-06,Metallic Ores and Metals,18428.0
27,2024-07-06,Motor Vehicles and Parts,10646.0
27,2024-07-06,Nonmetallic Minerals,26710.0
27,2024-07-06,Other,7484.0
27,2024-07-06,Petroleum and Petroleum Products,9536.0
28,2024-07-13,Chemicals,30661.0
28,2024-07-13,Coal,55673.0
28,2024-07-13,"Farm Products excl. Grain, and Food",17137.0
28,2024-07-13,Forest Products,8401.0
28,2024-07-13,Grain,21606.0
28,2024-07-13,Metallic Ores and Metals,20356.0
28,2024-07-13,Motor Vehicles and Parts,11763.0
28,2024-07-13,Nonmetallic Minerals,30872.0
28,2024-07-13,Other,8761.0
28,2024-07-13,Petroleum and Petroleum Products,10170.0
29,2024-07-20,Chemicals,32059.0
29,2024-07-20,Coal,57906.0
29,2024-07-20,"Farm Products excl. Grain, and Food",16880.0
29,2024-07-20,Forest Products,8173.0
29,2024-07-20,Grain,17300.0
29,2024-07-20,Metallic Ores and Metals,19446.0
29,2024-07-20,Motor Vehicles and Parts,12466.0
29,2024-07-20,Nonmetallic Minerals,30758.0
29,2024-07-20,Other,8615.0
29,2024-07-20,Petroleum and Petroleum Products,10745.0
30,2024-07-27,Chemicals,33009.0
30,2024-07-27,Coal,61382.0
30,2024-07-27,"Farm Products excl. Grain, and Food",16811.0
30,2024-07-27,Forest Products,8360.0
30,2024-07-27,Grain,20665.0
30,2024-07-27,Metallic Ores and Metals,21455.0
30,2024-07-27,Motor Vehicles and Parts,14848.0
30,2024-07-27,Nonmetallic Minerals,33264.0
30,2024-07-27,Other,9024.0
30,2024-07-27,Petroleum and Petroleum Products,10027.0
31,2024-08-03,Chemicals,33218.0
31,2024-08-03,Coal,58978.0
31,2024-08-03,"Farm Products excl. Grain, and Food",16306.0
31,2024-08-03,Forest Products,8169.0
31,2024-08-03,Grain,17022.0
31,2024-08-03,Metallic Ores and Metals,20721.0
31,2024-08-03,Motor Vehicles and Parts,14357.0
31,2024-08-03,Nonmetallic Minerals,31312.0
31,2024-08-03,Other,8469.0
31,2024-08-03,Petroleum and Petroleum Products,11016.0
32,2024-08-10,Chemicals,32959.0
32,2024-08-10,Coal,61031.0
32,2024-08-10,"Farm Products excl. Grain, and Food",16193.0
32,2024-08-10,Forest Products,7797.0
32,2024-08-10,Grain,18402.0
32,2024-08-10,Metallic Ores and Metals,19432.0
32,2024-08-10,Motor Vehicles and Parts,15184.0
32,2024-08-10,Nonmetallic Minerals,31849.0
32,2024-08-10,Other,8874.0
32,2024-08-10,Petroleum and Petroleum Products,10318.0
33,2024-08-17,Chemicals,33599.0
33,2024-08-17,Coal,62194.0
33,2024-08-17,"Farm Products excl. Grain, and Food",15747.0
33,2024-08-17,Forest Products,8056.0
33,2024-08-17,Grain,21651.0
33,2024-08-17,Metallic Ores and Metals,20494.0
33,2024-08-17,Motor Vehicles and Parts,17046.0
33,2024-08-17,Nonmetallic Minerals,31897.0
33,2024-08-17,Other,9130.0
33,2024-08-17,Petroleum and Petroleum Products,11267.0
34,2024-08-24,Chemicals,31802.0
34,2024-08-24,Coal,62543.0
34,2024-08-24,"Farm Products excl. Grain, and Food",15504.0
34,2024-08-24,Forest Products,8480.0
34,2024-08-24,Grain,18914.0
34,2024-08-24,Metallic Ores and Metals,21812.0
34,2024-08-24,Motor Vehicles and Parts,16685.0
34,2024-08-24,Nonmetallic Minerals,32891.0
34,2024-08-24,Other,9360.0
34,2024-08-24,Petroleum and Petroleum Products,10867.0
35,2024-08-31,Chemicals,33339.0
35,2024-08-31,Coal,62624.0
35,2024-08-31,"Farm Products excl. Grain, and Food",16691.0
35,2024-08-31,Forest Products,8525.0
35,2024-08-31,Grain,20494.0
35,2024-08-31,Metallic Ores and Metals,21616.0
35,2024-08-31,Motor Vehicles and Parts,17221.0
35,2024-08-31,Nonmetallic Minerals,32156.0
35,2024-08-31,Other,9200.0
35,2024-08-31,Petroleum and Petroleum Products,11412.0
36,2024-09-07,Chemicals,32669.0
36,2024-09-07,Coal,63754.0
36,2024-09-07,"Farm Products excl. Grain, and Food",16554.0
36,2024-09-07,Forest Products,7511.0
36,2024-09-07,Grain,19552.0
36,2024-09-07,Metallic Ores and Metals,19394.0
36,2024-09-07,Motor Vehicles and Parts,13663.0
36,2024-09-07,Nonmetallic Minerals,30898.0
36,2024-09-07,Other,7428.0
36,2024-09-07,Petroleum and Petroleum Products,10778.0
37,2024-09-14,Chemicals,32444.0
37,2024-09-14,Coal,63017.0
37,2024-09-14,"Farm Products excl. Grain, and Food",17227.0
37,2024-09-14,Forest Products,8441.0
37,2024-09-14,Grain,19372.0
37,2024-09-14,Metallic Ores and Metals,21091.0
37,2024-09-14,Motor Vehicles and Parts,16849.0
37,2024-09-14,Nonmetallic Minerals,32020.0
37,2024-09-14,Other,10781.0
37,2024-09-14,Petroleum and Petroleum Products,10912.0
38,2024-09-21,Chemicals,33139.0
38,2024-09-21,Coal,63164.0
38,2024-09-21,"Farm Products excl. Grain, and Food",17221.0
38,2024-09-21,Forest Products,8368.0
38,2024-09-21,Grain,20897.0
38,2024-09-21,Metallic Ores and Metals,19979.0
38,2024-09-21,Motor Vehicles and Parts,16899.0
38,2024-09-21,Nonmetallic Minerals,32096.0
38,2024-09-21,Other,10313.0
38,2024-09-21,Petroleum and Petroleum Products,10742.0
39,2024-09-28,Chemicals,31678.0
39,2024-09-28,Coal,60885.0
39,2024-09-28,"Farm Products excl. Grain, and Food",17108.0
39,2024-09-28,Forest Products,8133.0
39,2024-09-28,Grain,20941.0
39,2024-09-28,Metallic Ores and Metals,21213.0
39,2024-09-28,Motor Vehicles and Parts,16705.0
39,2024-09-28,Nonmetallic Minerals,30583.0
39,2024-09-28,Other,9018.0
39,2024-09-28,Petroleum and Petroleum Products,10782.0
40,2024-10-05,Chemicals,31059.0
40,2024-10-05,Coal,61304.0
40,2024-10-05,"Farm Products excl. Grain, and Food",18019.0
40,2024-10-05,Forest Products,7682.0
40,2024-10-05,Grain,21933.0
40,2024-10-05,Metallic Ores and Metals,20908.0
40,2024-10-05,Motor Vehicles and Parts,15333.0
40,2024-10-05,Nonmetallic Minerals,29645.0
40,2024-10-05,Other,8583.0
40,2024-10-05,Petroleum and Petroleum Products,10814.0
41,2024-10-12,Chemicals,30493.0
41,2024-10-12,Coal,58233.0
41,2024-10-12,"Farm Products excl. Grain, and Food",17894.0
41,2024-10-12,Forest Products,7780.0
41,2024-10-12,Grain,23523.0
41,2024-10-12,Metallic Ores and Metals,19277.0
41,2024-10-12,Motor Vehicles and Parts,14412.0
41,2024-10-12,Nonmetallic Minerals,30465.0
41,2024-10-12,Other,9287.0
41,2024-10-12,Petroleum and Petroleum Products,10639.0
42,2024-10-19,Chemicals,31081.0
42,2024-10-19,Coal,58350.0
42,2024-10-19,"Farm Products excl. Grain, and Food",18082.0
42,2024-10-19,Forest Products,7584.0
42,2024-10-19,Grain,23372.0
42,2024-10-19,Metallic Ores and Metals,18884.0
42,2024-10-19,Motor Vehicles and Parts,15357.0
42,2024-10-19,Nonmetallic Minerals,30281.0
42,2024-10-19,Other,9992.0
42,2024-10-19,Petroleum and Petroleum Products,10295.0
43,2024-10-26,Chemicals,32838.0
43,2024-10-26,Coal,59981.0
43,2024-10-26,"Farm Products excl. Grain, and Food",18091.0
43,2024-10-26,Forest Products,7964.0
43,2024-10-26,Grain,24155.0
43,2024-10-26,Metallic Ores and Metals,18085.0
43,2024-10-26,Motor Vehicles and Parts,16444.0
43,2024-10-26,Nonmetallic Minerals,32084.0
43,2024-10-26,Other,8553.0
43,2024-10-26,Petroleum and Petroleum Products,10634.0
44,2024-11-02,Chemicals,32425.0
44,2024-11-02,Coal,57314.0
44,2024-11-02,"Farm Products excl. Grain, and Food",17452.0
44,2024-11-02,Forest Products,8241.0
44,2024-11-02,Grain,23656.0
44,2024-11-02,Metallic Ores and Metals,20069.0
44,2024-11-02,Motor Vehicles and Parts,16584.0
44,2024-11-02,Nonmetallic Minerals,33124.0
44,2024-11-02,Other,8777.0
44,2024-11-02,Petroleum and Petroleum Products,10993.0
45,2024-11-09,Chemicals,31935.0
45,2024-11-09,Coal,58809.0
45,2024-11-09,"Farm Products excl. Grain, and Food",18452.0
45,2024-11-09,Forest Products,8239.0
45,2024-11-09,Grain,23474.0
45,2024-11-09,Metallic Ores and Metals,20401.0
45,2024-11-09,Motor Vehicles and Parts,15276.0
45,2024-11-09,Nonmetallic Minerals,29186.0
45,2024-11-09,Other,7866.0
45,2024-11-09,Petroleum and Petroleum Products,11084.0
46,2024-11-16,Chemicals,33170.0
46,2024-11-16,Coal,57661.0
46,2024-11-16,"Farm Products excl. Grain, and Food",18103.0
46,2024-11-16,Forest Products,7971.0
46,2024-11-16,Grain,23615.0
46,2024-11-16,Metallic Ores and Metals,18422.0
46,2024-11-16,Motor Vehicles and Parts,15716.0
46,2024-11-16,Nonmetallic Minerals,29446.0
46,2024-11-16,Other,7927.0
46,2024-11-16,Petroleum and Petroleum Products,11628.0
47,2024-11-23,Chemicals,33785.0
47,2024-11-23,Coal,58189.0
47,2024-11-23,"Farm Products excl. Grain, and Food",17345.0
47,2024-11-23,Forest Products,8345.0
47,2024-11-23,Grain,23647.0
47,2024-11-23,Metallic Ores and Metals,20466.0
47,2024-11-23,Motor Vehicles and Parts,16577.0
47,2024-11-23,Nonmetallic Minerals,29904.0
47,2024-11-23,Other,10005.0
47,2024-11-23,Petroleum and Petroleum Products,11773.0
48,2024-11-30,Chemicals,30263.0
48,2024-11-30,Coal,52126.0
48,2024-11-30,"Farm Products excl. Grain, and Food",15583.0
48,2024-11-30,Forest Products,7697.0
48,2024-11-30,Grain,18590.0
48,2024-11-30,Metallic Ores and Metals,15991.0
48,2024-11-30,Motor Vehicles and Parts,11101.0
48,2024-11-30,Nonmetallic Minerals,20496.0
48,2024-11-30,Other,7833.0
48,2024-11-30,Petroleum and Petroleum Products,10066.0
49,2024-12-07,Chemicals,33599.0
49,2024-12-07,Coal,57764.0
49,2024-12-07,"Farm Products excl. Grain, and Food",17732.0
49,2024-12-07,Forest Products,8356.0
49,2024-12-07,Grain,23143.0
49,2024-12-07,Metallic Ores and Metals,20289.0
49,2024-12-07,Motor Vehicles and Parts,15046.0
49,2024-12-07,Nonmetallic Minerals,28164.0
49,2024-12-07,Other,9318.0
49,2024-12-07,Petroleum and Petroleum Products,11488.0
50,2024-12-14,Chemicals,32862.0
50,2024-12-14,Coal,61291.0
50,2024-12-14,"Farm Products excl. Grain, and Food",17143.0
50,2024-12-14,Forest Products,8362.0
50,2024-12-14,Grain,24316.0
50,2024-12-14,Metallic Ores and Metals,18770.0
50,2024-12-14,Motor Vehicles and Parts,16009.0
50,2024-12-14,Nonmetallic Minerals,29740.0
50,2024-12-14,Other,8795.0
50,2024-12-14,Petroleum and Petroleum Products,11112.0
51,2024-12-21,Chemicals,35174.0
51,2024-12-21,Coal,61126.0
51,2024-12-21,"Farm Products excl. Grain, and Food",17466.0
51,2024-12-21,Forest Products,8471.0
51,2024-12-21,Grain,21932.0
51,2024-12-21,Metallic Ores and Metals,21666.0
51,2024-12-21,Motor Vehicles and Parts,15845.0
51,2024-12-21,Nonmetallic Minerals,29063.0
51,2024-12-21,Other,9326.0
51,2024-12-21,Petroleum and Petroleum Products,10788.0
52,2024-12-28,Chemicals,30705.0
52,2024-12-28,Coal,50787.0
52,2024-12-28,"Farm Products excl. Grain, and Food",15052.0
52,2024-12-28,Forest Products,7214.0
52,2024-12-28,Grain,19478.0
52,2024-12-28,Metallic Ores and Metals,16265.0
52,2024-12-28,Motor Vehicles and Parts,8133.0
52,2024-12-28,Nonmetallic Minerals,19822.0
52,2024-12-28,Other,7448.0
52,2024-12-28,Petroleum and Petroleum Products,9124.0
1,2025-01-04,Chemicals,31747.0
1,2025-01-04,Coal,56471.0
1,2025-01-04,"Farm Products excl. Grain, and Food",16463.0
1,2025-01-04,Forest Products,8006.0
1,2025-01-04,Grain,20948.0
1,2025-01-04,Metallic Ores and Metals,17631.0
1,2025-01-04,Motor Vehicles and Parts,6448.0
1,2025-01-04,Nonmetallic Minerals,22953.0
1,2025-01-04,Other,6981.0
1,2025-01-04,Petroleum and Petroleum Products,10852.0
2,2025-01-11,Chemicals,31330.0
2,2025-01-11,Coal,52232.0
2,2025-01-11,"Farm Products excl. Grain, and Food",17442.0
2,2025-01-11,Forest Products,8588.0
2,2025-01-11,Grain,21124.0
2,2025-01-11,Metallic Ores and Metals,17865.0
2,2025-01-11,Motor Vehicles and Parts,9788.0
2,2025-01-11,Nonmetallic Minerals,22229.0
2,2025-01-11,Other,8167.0
2,2025-01-11,Petroleum and Petroleum Products,10746.0
3,2025-01-18,Chemicals,34150.0
3,2025-01-18,Coal,59223.0
3,2025-01-18,"Farm Products excl. Grain, and Food",18048.0
3,2025-01-18,Forest Products,8319.0
3,2025-01-18,Grain,20717.0
3,2025-01-18,Metallic Ores and Metals,17680.0
3,2025-01-18,Motor Vehicles and Parts,13755.0
3,2025-01-18,Nonmetallic Minerals,24622.0
3,2025-01-18,Other,9300.0
3,2025-01-18,Petroleum and Petroleum Products,10643.0
4,2025-01-25,Chemicals,28789.0
4,2025-01-25,Coal,52514.0
4,2025-01-25,"Farm Products excl. Grain, and Food",16180.0
4,2025-01-25,Forest Products,7717.0
4,2025-01-25,Grain,19277.0
4,2025-01-25,Metallic Ores and Metals,16218.0
4,2025-01-25,Motor Vehicles and Parts,12083.0
4,2025-01-25,Nonmetallic Minerals,19173.0
4,2025-01-25,Other,7830.0
4,2025-01-25,Petroleum and Petroleum Products,9344.0
5,2025-02-01,Chemicals,33374.0
5,2025-02-01,Coal,59863.0
5,2025-02-01,"Farm Products excl. Grain, and Food",17197.0
5,2025-02-01,Forest Products,8271.0
5,2025-02-01,Grain,22114.0
5,2025-02-01,Metallic Ores and Metals,18815.0
5,2025-02-01,Motor Vehicles and Parts,15686.0
5,2025-02-01,Nonmetallic Minerals,26637.0
5,2025-02-01,Other,8922.0
5,2025-02-01,Petroleum and Petroleum Products,11192.0
6,2025-02-08,Chemicals,34390.0
6,2025-02-08,Coal,56636.0
6,2025-02-08,"Farm Products excl. Grain, and Food",17921.0
6,2025-02-08,Forest Products,8329.0
6,2025-02-08,Grain,21764.0
6,2025-02-08,Metallic Ores and Metals,16917.0
6,2025-02-08,Motor Vehicles and Parts,15602.0
6,2025-02-08,Nonmetallic Minerals,27904.0
6,2025-02-08,Other,9003.0
6,2025-02-08,Petroleum and Petroleum Products,9927.0
7,2025-02-15,Chemicals,32246.0
7,2025-02-15,Coal,54447.0
7,2025-02-15,"Farm Products excl. Grain, and Food",16580.0
7,2025-02-15,Forest Products,8247.0
7,2025-02-15,Grain,19645.0
7,2025-02-15,Metallic Ores and Metals,17270.0
7,2025-02-15,Motor Vehicles and Parts,14782.0
7,2025-02-15,Nonmetallic Minerals,26611.0
7,2025-02-15,Other,8440.0
7,2025-02-15,Petroleum and Petroleum Products,10948.0
8,2025-02-22,Chemicals,33527.0
8,2025-02-22,Coal,47852.0
8,2025-02-22,"Farm Products excl. Grain, and Food",16642.0
8,2025-02-22,Forest Products,8378.0
8,2025-02-22,Grain,16374.0
8,2025-02-22,Metallic Ores and Metals,16745.0
8,2025-02-22,Motor Vehicles and Parts,13945.0
8,2025-02-22,Nonmetallic Minerals,22827.0
8,2025-02-22,Other,7897.0
8,2025-02-22,Petroleum and Petroleum Products,9065.0
9,2025-03-01,Chemicals,33742.0
9,2025-03-01,Coal,60073.0
9,2025-03-01,"Farm Products excl. Grain, and Food",17567.0
9,2025-03-01,Forest Products,8335.0
9,2025-03-01,Grain,20924.0
9,2025-03-01,Metallic Ores and Metals,18964.0
9,2025-03-01,Motor Vehicles and Parts,16435.0
9,2025-03-01,Nonmetallic Minerals,27396.0
9,2025-03-01,Other,8929.0
9,2025-03-01,Petroleum and Petroleum Products,10392.0
10,2025-03-08,Chemicals,33079.0
10,2025-03-08,Coal,57977.0
10,2025-03-08,"Farm Products excl. Grain, and Food",16945.0
10,2025-03-08,Forest Products,8188.0
10,2025-03-08,Grain,21710.0
10,2025-03-08,Metallic Ores and Metals,17939.0
10,2025-03-08,Motor Vehicles and Parts,16396.0
10,2025-03-08,Nonmetallic Minerals,28407.0
10,2025-03-08,Other,8897.0
10,2025-03-08,Petroleum and Petroleum Products,9919.0
11,2025-03-15,Chemicals,33132.0
11,2025-03-15,Coal,61459.0
11,2025-03-15,"Farm Products excl. Grain, and Food",17240.0
11,2025-03-15,Forest Products,8500.0
11,2025-03-15,Grain,21180.0
11,2025-03-15,Metallic Ores and Metals,19585.0
11,2025-03-15,Motor Vehicles and Parts,16501.0
11,2025-03-15,Nonmetallic Minerals,29705.0
11,2025-03-15,Other,9126.0
11,2025-03-15,Petroleum and Petroleum Products,9599.0
12,2025-03-22,Chemicals,34140.0
12,2025-03-22,Coal,57497.0
12,2025-03-22,"Farm Products excl. Grain, and Food",17117.0
12,2025-03-22,Forest Products,8204.0
12,2025-03-22,Grain,22171.0
12,2025-03-22,Metallic Ores and Metals,20198.0
12,2025-03-22,Motor Vehicles and Parts,16916.0
12,2025-03-22,Nonmetallic Minerals,29612.0
12,2025-03-22,Other,8782.0
12,2025-03-22,Petroleum and Petroleum Products,10267.0
13,2025-03-29,Chemicals,34548.0
13,2025-03-29,Coal,63028.0
13,2025-03-29,"Farm Products excl. Grain, and Food",17857.0
13,2025-03-29,Forest Products,8375.0
13,2025-03-29,Grain,23167.0
13,2025-03-29,Metallic Ores and Metals,20620.0
13,2025-03-29,Motor Vehicles and Parts,17745.0
13,2025-03-29,Nonmetallic Minerals,31369.0
13,2025-03-29,Other,9045.0
13,2025-03-29,Petroleum and Petroleum Products,10111.0
14,2025-04-05,Chemicals,33423.0
14,2025-04-05,Coal,58314.0
14,2025-04-05,"Farm Products excl. Grain, and Food",16432.0
14,2025-04-05,Forest Products,8309.0
14,2025-04-05,Grain,23270.0
14,2025-04-05,Metallic Ores and Metals,20858.0
14,2025-04-05,Motor Vehicles and Parts,16467.0
14,2025-04-05,Nonmetallic Minerals,31753.0
14,2025-04-05,Other,8489.0
14,2025-04-05,Petroleum and Petroleum Products,9475.0
15,2025-04-12,Chemicals,32222.0
15,2025-04-12,Coal,51600.0
15,2025-04-12,"Farm Products excl. Grain, and Food",16611.0
15,2025-04-12,Forest Products,7760.0
15,2025-04-12,Grain,24119.0
15,2025-04-12,Metallic Ores and Metals,18638.0
15,2025-04-12,Motor Vehicles and Parts,16251.0
15,2025-04-12,Nonmetallic Minerals,31076.0
15,2025-04-12,Other,9511.0
15,2025-04-12,Petroleum and Petroleum Products,9778.0
16,2025-04-19,Chemicals,33520.0
16,2025-04-19,Coal,57595.0
16,2025-04-19,"Farm Products excl. Grain, and Food",16722.0
16,2025-04-19,Forest Products,8234.0
16,2025-04-19,Grain,20438.0
16,2025-04-19,Metallic Ores and Metals,20964.0
16,2025-04-19,Motor Vehicles and Parts,16459.0
16,2025-04-19,Nonmetallic Minerals,30795.0
16,2025-04-19,Other,10057.0
16,2025-04-19,Petroleum and Petroleum Products,9652.0
17,2025-04-26,Chemicals,35183.0
17,2025-04-26,Coal,59726.0
17,2025-04-26,"Farm Products excl. Grain, and Food",16797.0
17,2025-04-26,Forest Products,8712.0
17,2025-04-26,Grain,25181.0
17,2025-04-26,Metallic Ores and Metals,20290.0
17,2025-04-26,Motor Vehicles and Parts,15618.0
17,2025-04-26,Nonmetallic Minerals,32343.0
17,2025-04-26,Other,9829.0
17,2025-04-26,Petroleum and Petroleum Products,9732.0
18,2025-05-03,Chemicals,34376.0
18,2025-05-03,Coal,58614.0
18,2025-05-03,"Farm Products excl. Grain, and Food",16772.0
18,2025-05-03,Forest Products,8496.0
18,2025-05-03,Grain,21203.0
18,2025-05-03,Metallic Ores and Metals,19231.0
18,2025-05-03,Motor Vehicles and Parts,17005.0
18,2025-05-03,Nonmetallic Minerals,30919.0
18,2025-05-03,Other,9418.0
18,2025-05-03,Petroleum and Petroleum Products,9607.0
19,2025-05-10,Chemicals,32329.0
19,2025-05-10,Coal,56488.0
19,2025-05-10,"Farm Products excl. Grain, and Food",16484.0
19,2025-05-10,Forest Products,8141.0
19,2025-05-10,Grain,20661.0
19,2025-05-10,Metallic Ores and Metals,18501.0
19,2025-05-10,Motor Vehicles and Parts,16954.0
19,2025-05-10,Nonmetallic Minerals,32661.0
19,2025-05-10,Other,9677.0
19,2025-05-10,Petroleum and Petroleum Products,10342.0
20,2025-05-17,Chemicals,33113.0
20,2025-05-17,Coal,59207.0
20,2025-05-17,"Farm Products excl. Grain, and Food",16631.0
20,2025-05-17,Forest Products,7937.0
20,2025-05-17,Grain,21108.0
20,2025-05-17,Metallic Ores and Metals,21413.0
20,2025-05-17,Motor Vehicles and Parts,16669.0
20,2025-05-17,Nonmetallic Minerals,32595.0
20,2025-05-17,Other,10279.0
20,2025-05-17,Petroleum and Petroleum Products,10274.0
21,2025-05-24,Chemicals,33088.0
21,2025-05-24,Coal,56416.0
21,2025-05-24,"Farm Products excl. Grain, and Food",16966.0
21,2025-05-24,Forest Products,8343.0
21,2025-05-24,Grain,20160.0
21,2025-05-24,Metallic Ores and Metals,21483.0
21,2025-05-24,Motor Vehicles and Parts,16488.0
21,2025-05-24,Nonmetallic Minerals,32051.0
21,2025-05-24,Other,10537.0
21,2025-05-24,Petroleum and Petroleum Products,10559.0
22,2025-05-31,Chemicals,32383.0
22,2025-05-31,Coal,60123.0
22,2025-05-31,"Farm Products excl. Grain, and Food",16156.0
22,2025-05-31,Forest Products,7832.0
22,2025-05-31,Grain,19918.0
22,2025-05-31,Metallic Ores and Metals,20347.0
22,2025-05-31,Motor Vehicles and Parts,13887.0
22,2025-05-31,Nonmetallic Minerals,30560.0
22,2025-05-31,Other,7776.0
22,2025-05-31,Petroleum and Petroleum Products,10617.0
23,2025-06-07,Chemicals,32680.0
23,2025-06-07,Coal,57889.0
23,2025-06-07,"Farm Products excl. Grain, and Food",16985.0
23,2025-06-07,Forest Products,8432.0
23,2025-06-07,Grain,19870.0
23,2025-06-07,Metallic Ores and Metals,20430.0
23,2025-06-07,Motor Vehicles and Parts,15958.0
23,2025-06-07,Nonmetallic Minerals,32404.0
23,2025-06-07,Other,10010.0
23,2025-06-07,Petroleum and Petroleum Products,10643.0
24,2025-06-14,Chemicals,32894.0
24,2025-06-14,Coal,59027.0
24,2025-06-14,"Farm Products excl. Grain, and Food",16817.0
24,2025-06-14,Forest Products,8194.0
24,2025-06-14,Grain,19767.0
24,2025-06-14,Metallic Ores and Metals,20668.0
24,2025-06-14,Motor Vehicles and Parts,17460.0
24,2025-06-14,Nonmetallic Minerals,31016.0
24,2025-06-14,Other,8714.0
24,2025-06-14,Petroleum and Petroleum Products,10294.0
25,2025-06-21,Chemicals,32083.0
25,2025-06-21,Coal,59386.0
25,2025-06-21,"Farm Products excl. Grain, and Food",16872.0
