# Serial 2TCM (k4=0) with k1:0.50; k2:0.50; k3:0.25
# Times[minutes] Activity[kBq/ml]
2.650525e+01 7.284648e+01
2.680644e+01 8.269435e+01
2.710764e+01 8.888780e+01
2.740884e+01 8.285778e+01
2.771003e+01 5.654262e+01
2.801123e+01 7.590452e+01
2.831242e+01 9.050001e+01
2.861362e+01 9.925937e+01
2.891482e+01 8.702131e+01
2.921601e+01 8.079030e+01
2.951721e+01 8.554036e+01
2.981840e+01 8.977581e+01
3.011960e+01 8.315902e+01
3.042080e+01 8.870535e+01
3.072199e+01 9.056155e+01
3.102319e+01 8.547682e+01
3.132438e+01 7.964089e+01
3.162558e+01 9.790019e+01
3.192678e+01 9.149803e+01
3.222797e+01 1.024840e+02
3.252917e+01 8.418855e+01
3.283036e+01 8.300318e+01
3.313156e+01 9.016494e+01
3.343276e+01 8.928186e+01
3.373395e+01 9.302226e+01
3.403515e+01 9.258942e+01
3.433634e+01 9.891384e+01
3.463754e+01 1.040201e+02
3.493874e+01 9.351501e+01
3.523993e+01 8.555817e+01
3.554113e+01 9.400156e+01
3.584232e+01 9.697757e+01
3.614352e+01 9.895771e+01
3.644472e+01 1.054996e+02
3.674591e+01 1.091087e+02
3.704711e+01 1.014676e+02
3.734830e+01 9.558421e+01
3.764950e+01 9.380567e+01
3.795070e+01 9.795026e+01
3.825189e+01 8.746026e+01
3.855309e+01 1.109654e+02
3.885428e+01 1.024362e+02
3.915548e+01 1.110617e+02
3.945668e+01 9.691961e+01
3.975787e+01 1.018790e+02
4.005907e+01 9.981850e+01
4.036026e+01 1.038742e+02
4.066146e+01 8.161077e+01
4.096266e+01 9.286852e+01
4.126385e+01 1.011498e+02
4.156505e+01 1.065201e+02
4.186624e+01 1.093493e+02
4.216744e+01 9.061333e+01
4.246864e+01 9.476422e+01
4.276983e+01 9.120037e+01
4.307103e+01 1.087534e+02
4.337222e+01 1.056086e+02
4.367342e+01 1.091612e+02
4.397462e+01 1.021939e+02
4.427581e+01 1.233827e+02
4.457701e+01 1.065973e+02
4.487820e+01 1.071625e+02
4.517940e+01 1.068192e+02
4.548060e+01 1.001116e+02
4.578179e+01 1.009050e+02
4.608299e+01 1.080255e+02
4.638418e+01 9.949043e+01
4.668538e+01 1.109770e+02
4.698658e+01 1.077259e+02
4.728777e+01 1.002463e+02
4.758897e+01 1.019219e+02
4.789016e+01 1.112152e+02
4.819136e+01 1.113592e+02
4.849256e+01 1.163716e+02
4.879375e+01 1.102122e+02
4.909495e+01 1.066011e+02
4.939614e+01 1.127421e+02
4.969734e+01 1.064021e+02
4.999854e+01 1.067578e+02
5.029973e+01 1.287385e+02
5.060093e+01 1.218036e+02
5.090212e+01 1.183626e+02
5.120332e+01 9.770721e+01
5.150452e+01 1.171500e+02
5.180571e+01 1.168016e+02
5.210691e+01 1.098196e+02
5.240810e+01 1.079010e+02
5.270930e+01 1.079946e+02
5.301050e+01 1.094283e+02
5.331169e+01 1.167481e+02
5.361289e+01 1.306925e+02
5.391408e+01 1.219325e+02
5.421528e+01 1.215278e+02
5.451648e+01 1.187158e+02
5.481767e+01 1.259110e+02
5.511887e+01 1.228081e+02
5.542006e+01 1.137083e+02
5.572126e+01 1.026683e+02
5.602246e+01 1.129096e+02
5.632365e+01 1.189583e+02
5.662485e+01 1.205005e+02
5.692604e+01 1.203970e+02
5.722724e+01 1.127800e+02
5.752844e+01 1.190352e+02
5.782963e+01 1.183259e+02
5.813083e+01 1.303498e+02
5.843202e+01 1.213662e+02
5.873322e+01 1.139494e+02
5.903442e+01 1.175454e+02
5.933561e+01 1.174466e+02
5.963681e+01 1.119776e+02
5.993800e+01 1.311941e+02
6.023920e+01 1.148947e+02
6.054040e+01 1.163733e+02
6.084159e+01 1.262224e+02
6.114279e+01 1.128959e+02
6.144398e+01 1.205336e+02
6.174518e+01 1.248264e+02
6.204638e+01 1.380746e+02
6.234757e+01 1.274771e+02
6.264877e+01 1.281482e+02
6.294996e+01 1.285529e+02
6.325116e+01 1.247954e+02
6.355236e+01 1.169728e+02
6.385355e+01 1.240094e+02
6.415475e+01 1.226535e+02
6.445594e+01 9.995186e+01
6.475714e+01 1.180354e+02
6.505834e+01 1.075566e+02
6.535953e+01 1.229990e+02
6.566073e+01 1.354472e+02
6.596192e+01 1.333027e+02
6.626312e+01 1.280034e+02
6.656432e+01 1.416248e+02
6.686551e+01 1.360669e+02
6.716671e+01 1.323225e+02
6.746790e+01 1.216137e+02
6.776910e+01 1.265285e+02
6.807030e+01 1.366360e+02
6.837149e+01 1.241534e+02
6.867269e+01 1.352344e+02
6.897388e+01 1.347273e+02
6.927508e+01 1.314785e+02
6.957628e+01 1.269190e+02
6.987747e+01 1.363009e+02
7.017867e+01 1.307883e+02
7.047986e+01 1.365284e+02
7.078106e+01 1.333289e+02
7.108226e+01 1.233529e+02
7.138345e+01 1.179407e+02
7.168465e+01 1.418412e+02
7.198584e+01 1.456526e+02
7.228704e+01 1.260722e+02
7.258824e+01 1.251711e+02
7.288943e+01 1.415239e+02
7.319063e+01 1.318923e+02
7.349182e+01 1.324270e+02
7.379302e+01 1.248547e+02
7.409422e+01 1.230330e+02
7.439541e+01 1.410566e+02
7.469661e+01 1.322344e+02
7.499780e+01 1.318720e+02
7.529900e+01 1.322147e+02
7.560020e+01 1.342471e+02
7.590139e+01 1.295817e+02
7.620259e+01 1.328596e+02
7.650378e+01 1.385889e+02
7.680498e+01 1.310895e+02
7.710618e+01 1.311252e+02
7.740737e+01 1.414727e+02
7.770857e+01 1.355613e+02
7.800976e+01 1.484447e+02
7.831096e+01 1.487620e+02
7.861216e+01 1.472225e+02
7.891335e+01 1.304954e+02
7.921455e+01 1.262585e+02
7.951574e+01 1.368153e+02
7.981694e+01 1.297393e+02
8.011814e+01 1.521389e+02
8.041933e+01 1.377023e+02
8.072053e+01 1.470709e+02
8.102172e+01 1.462925e+02
8.132292e+01 1.444309e+02
8.162412e+01 1.407632e+02
8.192531e+01 1.337290e+02
8.222651e+01 1.373669e+02
8.252770e+01 1.337086e+02
8.282890e+01 1.310882e+02
8.313010e+01 1.627952e+02
8.343129e+01 1.525628e+02
8.373249e+01 1.494079e+02
8.403368e+01 1.459065e+02
8.433488e+01 1.438518e+02
8.463608e+01 1.317729e+02
8.493727e+01 1.501164e+02
8.523847e+01 1.211665e+02
8.553966e+01 1.563466e+02
8.584086e+01 1.491008e+02
8.614206e+01 1.274779e+02
8.644325e+01 1.444260e+02
8.674445e+01 1.494950e+02
8.704564e+01 1.407783e+02
8.734684e+01 1.447154e+02
8.764804e+01 1.391570e+02
8.794923e+01 1.301255e+02
8.825043e+01 1.303534e+02
8.855162e+01 1.505875e+02
8.885282e+01 1.452307e+02
8.915402e+01 1.487035e+02
8.945521e+01 1.501812e+02
8.975641e+01 1.401830e+02
9.005760e+01 1.512107e+02
9.035880e+01 1.471748e+02
9.066000e+01 1.446888e+02
9.096119e+01 1.411928e+02
9.126239e+01 1.416695e+02
9.156358e+01 1.537589e+02
9.186478e+01 1.556728e+02
9.216598e+01 1.453854e+02
9.246717e+01 1.503283e+02
9.276837e+01 1.425768e+02
9.306956e+01 1.510869e+02
9.337076e+01 1.449044e+02
9.367196e+01 1.464946e+02
9.397315e+01 1.432986e+02
9.427435e+01 1.528143e+02
9.457554e+01 1.401511e+02
9.487674e+01 1.548479e+02
9.517794e+01 1.533717e+02
9.547913e+01 1.509857e+02
9.578033e+01 1.453179e+02
9.608152e+01 1.569536e+02
9.638272e+01 1.532265e+02
9.668392e+01 1.414564e+02
9.698511e+01 1.631504e+02
9.728631e+01 1.376425e+02
9.758750e+01 1.334469e+02
9.788870e+01 1.629854e+02
9.818990e+01 1.571179e+02
9.849109e+01 1.594219e+02
9.879229e+01 1.409094e+02
9.909348e+01 1.699673e+02
9.939468e+01 1.549206e+02
9.969588e+01 1.530732e+02
9.999707e+01 1.635637e+02
1.002983e+02 1.504792e+02
1.005995e+02 1.580372e+02
1.009007e+02 1.443171e+02
1.012019e+02 1.545980e+02
1.015031e+02 1.496256e+02
1.018042e+02 1.718500e+02
1.021054e+02 1.638478e+02
1.024066e+02 1.632461e+02
1.027078e+02 1.484328e+02
1.030090e+02 1.582528e+02
1.033102e+02 1.497854e+02
1.036114e+02 1.549754e+02
1.039126e+02 1.483380e+02
1.042138e+02 1.635312e+02
1.045150e+02 1.463035e+02
1.048162e+02 1.504998e+02
1.051174e+02 1.466357e+02
1.054186e+02 1.560319e+02
1.057198e+02 1.586608e+02
1.060210e+02 1.638560e+02
1.063222e+02 1.662734e+02
1.066234e+02 1.600792e+02
1.069246e+02 1.383808e+02
1.072258e+02 1.500740e+02
1.075270e+02 1.615317e+02
1.078282e+02 1.681385e+02
1.081294e+02 1.700209e+02
1.084306e+02 1.464899e+02
1.087318e+02 1.705258e+02
1.090330e+02 1.592630e+02
1.093341e+02 1.689730e+02
1.096353e+02 1.588546e+02
1.099365e+02 1.496768e+02
1.102377e+02 1.586229e+02
1.105389e+02 1.511827e+02
1.108401e+02 1.607713e+02
1.111413e+02 1.451569e+02
1.114425e+02 1.712412e+02
1.117437e+02 1.541262e+02
1.120449e+02 1.803235e+02
1.123461e+02 1.595837e+02
1.126473e+02 1.640722e+02
1.129485e+02 1.626658e+02
1.132497e+02 1.683264e+02
1.135509e+02 1.672763e+02
1.138521e+02 1.661253e+02
1.141533e+02 1.585671e+02
1.144545e+02 1.712836e+02
1.147557e+02 1.591564e+02
1.150569e+02 1.498381e+02
1.153581e+02 1.630442e+02
1.156593e+02 1.523746e+02
1.159605e+02 1.596006e+02
1.162617e+02 1.577271e+02
1.165629e+02 1.594687e+02
1.168640e+02 1.616653e+02
1.171652e+02 1.583231e+02
1.174664e+02 1.670090e+02
1.177676e+02 1.628937e+02
1.180688e+02 1.573756e+02
1.183700e+02 1.565795e+02
1.186712e+02 1.567088e+02
1.189724e+02 1.582322e+02
1.192736e+02 1.569587e+02
1.195748e+02 1.645619e+02
1.198760e+02 1.623504e+02
