# Serial 2TCM with k1:0.50; k2:0.85; k3:0.25; k4:0.01
# Times[minutes] Activity[kBq/ml]
8.855162e+01 6.541870e+01
8.885282e+01 6.541756e+01
8.915402e+01 6.541595e+01
8.945521e+01 6.541388e+01
8.975641e+01 6.541142e+01
9.005760e+01 6.540860e+01
9.035880e+01 6.540541e+01
9.066000e+01 6.540182e+01
9.096119e+01 6.539783e+01
9.126239e+01 6.539342e+01
9.156358e+01 6.538860e+01
9.186478e+01 6.538336e+01
9.216598e+01 6.537770e+01
9.246717e+01 6.537161e+01
9.276837e+01 6.536510e+01
9.306956e+01 6.535816e+01
9.337076e+01 6.535080e+01
9.367196e+01 6.534302e+01
9.397315e+01 6.533481e+01
9.427435e+01 6.532626e+01
9.457554e+01 6.531739e+01
9.487674e+01 6.530818e+01
9.517794e+01 6.529862e+01
9.547913e+01 6.528869e+01
9.578033e+01 6.527839e+01
9.608152e+01 6.526771e+01
9.638272e+01 6.525666e+01
9.668392e+01 6.524522e+01
9.698511e+01 6.523340e+01
9.728631e+01 6.522120e+01
9.758750e+01 6.520861e+01
9.788870e+01 6.519564e+01
9.818990e+01 6.518229e+01
9.849109e+01 6.516855e+01
9.879229e+01 6.515444e+01
9.909348e+01 6.514005e+01
9.939468e+01 6.512537e+01
9.969588e+01 6.511039e+01
9.999707e+01 6.509508e+01
1.002983e+02 6.507944e+01
1.005995e+02 6.506346e+01
1.009007e+02 6.504715e+01
1.012019e+02 6.503049e+01
1.015031e+02 6.501349e+01
1.018042e+02 6.499614e+01
1.021054e+02 6.497846e+01
1.024066e+02 6.496042e+01
1.027078e+02 6.494204e+01
1.030090e+02 6.492332e+01
1.033102e+02 6.490426e+01
1.036114e+02 6.488485e+01
1.039126e+02 6.486515e+01
1.042138e+02 6.484521e+01
1.045150e+02 6.482499e+01
1.048162e+02 6.480450e+01
1.051174e+02 6.478371e+01
1.054186e+02 6.476263e+01
1.057198e+02 6.474124e+01
1.060210e+02 6.471955e+01
1.063222e+02 6.469755e+01
1.066234e+02 6.467525e+01
1.069246e+02 6.465263e+01
1.072258e+02 6.462971e+01
1.075270e+02 6.460648e+01
1.078282e+02 6.458294e+01
1.081294e+02 6.455910e+01
1.084306e+02 6.453494e+01
1.087318e+02 6.451048e+01
1.090330e+02 6.448574e+01
1.093341e+02 6.446078e+01
1.096353e+02 6.443559e+01
1.099365e+02 6.441016e+01
1.102377e+02 6.438446e+01
1.105389e+02 6.435851e+01
1.108401e+02 6.433229e+01
1.111413e+02 6.430579e+01
1.114425e+02 6.427903e+01
1.117437e+02 6.425199e+01
1.120449e+02 6.422467e+01
1.123461e+02 6.419708e+01
1.126473e+02 6.416922e+01
1.129485e+02 6.414108e+01
1.132497e+02 6.411267e+01
1.135509e+02 6.408399e+01
1.138521e+02 6.405503e+01
1.141533e+02 6.402579e+01
1.144545e+02 6.399630e+01
1.147557e+02 6.396662e+01
1.150569e+02 6.393673e+01
1.153581e+02 6.390664e+01
1.156593e+02 6.387631e+01
1.159605e+02 6.384575e+01
1.162617e+02 6.381496e+01
1.165629e+02 6.378393e+01
1.168640e+02 6.375266e+01
1.171652e+02 6.372114e+01
1.174664e+02 6.368939e+01
1.177676e+02 6.365738e+01
1.180688e+02 6.362514e+01
1.183700e+02 6.359265e+01
1.186712e+02 6.355992e+01
1.189724e+02 6.352695e+01
1.192736e+02 6.349373e+01
1.195748e+02 6.346027e+01
1.198760e+02 6.342657e+01
