# Serial 2TCM with k1:0.50; k2:0.85; k3:0.25; k4:0.15
# Times[minutes] Activity[kBq/ml]
8.855162e+01 6.505217e+00
8.885282e+01 6.484727e+00
8.915402e+01 6.464314e+00
8.945521e+01 6.443977e+00
8.975641e+01 6.423779e+00
9.005760e+01 6.403743e+00
9.035880e+01 6.383848e+00
9.066000e+01 6.364076e+00
9.096119e+01 6.344415e+00
9.126239e+01 6.324857e+00
9.156358e+01 6.305393e+00
9.186478e+01 6.286018e+00
9.216598e+01 6.266725e+00
9.246717e+01 6.247512e+00
9.276837e+01 6.228375e+00
9.306956e+01 6.209309e+00
9.337076e+01 6.190313e+00
9.367196e+01 6.171384e+00
9.397315e+01 6.152518e+00
9.427435e+01 6.133785e+00
9.457554e+01 6.115195e+00
9.487674e+01 6.096730e+00
9.517794e+01 6.078375e+00
9.547913e+01 6.060118e+00
9.578033e+01 6.041952e+00
9.608152e+01 6.023870e+00
9.638272e+01 6.005865e+00
9.668392e+01 5.987934e+00
9.698511e+01 5.970073e+00
9.728631e+01 5.952278e+00
9.758750e+01 5.934547e+00
9.788870e+01 5.916877e+00
9.818990e+01 5.899266e+00
9.849109e+01 5.881711e+00
9.879229e+01 5.864212e+00
9.909348e+01 5.846859e+00
9.939468e+01 5.829628e+00
9.969588e+01 5.812504e+00
9.999707e+01 5.795474e+00
1.002983e+02 5.778530e+00
1.005995e+02 5.761663e+00
1.009007e+02 5.744869e+00
1.012019e+02 5.728143e+00
1.015031e+02 5.711481e+00
1.018042e+02 5.694879e+00
1.021054e+02 5.678336e+00
1.024066e+02 5.661847e+00
1.027078e+02 5.645413e+00
1.030090e+02 5.629029e+00
1.033102e+02 5.612695e+00
1.036114e+02 5.596408e+00
1.039126e+02 5.580215e+00
1.042138e+02 5.564141e+00
1.045150e+02 5.548171e+00
1.048162e+02 5.532290e+00
1.051174e+02 5.516490e+00
1.054186e+02 5.500761e+00
1.057198e+02 5.485100e+00
1.060210e+02 5.469500e+00
1.063222e+02 5.453959e+00
1.066234e+02 5.438473e+00
1.069246e+02 5.423039e+00
1.072258e+02 5.407656e+00
1.075270e+02 5.392320e+00
1.078282e+02 5.377031e+00
1.081294e+02 5.361786e+00
1.084306e+02 5.346583e+00
1.087318e+02 5.331422e+00
1.090330e+02 5.316322e+00
1.093341e+02 5.301336e+00
1.096353e+02 5.286447e+00
1.099365e+02 5.271641e+00
1.102377e+02 5.256909e+00
1.105389e+02 5.242243e+00
1.108401e+02 5.227639e+00
1.111413e+02 5.213090e+00
1.114425e+02 5.198595e+00
1.117437e+02 5.184149e+00
1.120449e+02 5.169750e+00
1.123461e+02 5.155396e+00
1.126473e+02 5.141085e+00
1.129485e+02 5.126816e+00
1.132497e+02 5.112586e+00
1.135509e+02 5.098394e+00
1.138521e+02 5.084240e+00
1.141533e+02 5.070120e+00
1.144545e+02 5.056044e+00
1.147557e+02 5.042072e+00
1.150569e+02 5.028190e+00
1.153581e+02 5.014384e+00
1.156593e+02 5.000644e+00
1.159605e+02 4.986965e+00
1.162617e+02 4.973340e+00
1.165629e+02 4.959766e+00
1.168640e+02 4.946239e+00
1.171652e+02 4.932757e+00
1.174664e+02 4.919316e+00
1.177676e+02 4.905915e+00
1.180688e+02 4.892553e+00
1.183700e+02 4.879227e+00
1.186712e+02 4.865937e+00
1.189724e+02 4.852680e+00
1.192736e+02 4.839456e+00
1.195748e+02 4.826264e+00
1.198760e+02 4.813102e+00
