# Serial 2TCM with k1:0.50; k2:0.85; k3:0.25; k4:0.01
# Times[minutes] Activity[kBq/ml]
3.463754e+01 4.979477e+01
3.493874e+01 6.312060e+01
3.523993e+01 4.862725e+01
3.554113e+01 6.266650e+01
3.584232e+01 4.876820e+01
3.614352e+01 5.178982e+01
3.644472e+01 4.886250e+01
3.674591e+01 5.182156e+01
3.704711e+01 4.918553e+01
3.734830e+01 6.689531e+01
3.764950e+01 5.235120e+01
3.795070e+01 6.411951e+01
3.825189e+01 6.472081e+01
3.855309e+01 6.168854e+01
3.885428e+01 4.382190e+01
3.915548e+01 6.084780e+01
3.945668e+01 6.466298e+01
3.975787e+01 5.719380e+01
4.005907e+01 6.322225e+01
4.036026e+01 3.548814e+01
4.066146e+01 5.670294e+01
4.096266e+01 5.608781e+01
4.126385e+01 5.441704e+01
4.156505e+01 5.955640e+01
4.186624e+01 4.781588e+01
4.216744e+01 5.247895e+01
4.246864e+01 7.069532e+01
4.276983e+01 4.176785e+01
4.307103e+01 6.393384e+01
4.337222e+01 5.640253e+01
4.367342e+01 5.626419e+01
4.397462e+01 4.916751e+01
4.427581e+01 5.812520e+01
4.457701e+01 4.709051e+01
4.487820e+01 5.015897e+01
4.517940e+01 7.571341e+01
4.548060e+01 4.266065e+01
4.578179e+01 6.144378e+01
4.608299e+01 7.879021e+01
4.638418e+01 5.760089e+01
4.668538e+01 4.004132e+01
4.698658e+01 5.698255e+01
4.728777e+01 7.088966e+01
4.758897e+01 6.938816e+01
4.789016e+01 6.438681e+01
4.819136e+01 5.826506e+01
4.849256e+01 5.019742e+01
4.879375e+01 6.096459e+01
4.909495e+01 5.505627e+01
4.939614e+01 6.555801e+01
4.969734e+01 5.959832e+01
4.999854e+01 5.386553e+01
5.029973e+01 6.119360e+01
5.060093e+01 6.458222e+01
5.090212e+01 5.487111e+01
5.120332e+01 6.614402e+01
5.150452e+01 7.215340e+01
5.180571e+01 6.479640e+01
5.210691e+01 5.642070e+01
5.240810e+01 5.774374e+01
5.270930e+01 6.010199e+01
5.301050e+01 6.277914e+01
5.331169e+01 6.175099e+01
5.361289e+01 6.102989e+01
5.391408e+01 6.968479e+01
5.421528e+01 8.748406e+01
5.451648e+01 6.867172e+01
5.481767e+01 6.131456e+01
5.511887e+01 6.591165e+01
5.542006e+01 6.370304e+01
5.572126e+01 5.343791e+01
5.602246e+01 6.578452e+01
5.632365e+01 5.696485e+01
5.662485e+01 5.956164e+01
5.692604e+01 7.161660e+01
5.722724e+01 7.138644e+01
5.752844e+01 6.924622e+01
5.782963e+01 6.580399e+01
5.813083e+01 6.391184e+01
5.843202e+01 6.194111e+01
5.873322e+01 6.613324e+01
5.903442e+01 6.384790e+01
5.933561e+01 8.238741e+01
5.963681e+01 6.018241e+01
5.993800e+01 6.194385e+01
6.023920e+01 7.008344e+01
6.054040e+01 6.617585e+01
6.084159e+01 6.548434e+01
6.114279e+01 6.279598e+01
6.144398e+01 5.596239e+01
6.174518e+01 6.036528e+01
6.204638e+01 6.714819e+01
6.234757e+01 7.134246e+01
6.264877e+01 6.112090e+01
6.294996e+01 6.330005e+01
6.325116e+01 5.939888e+01
6.355236e+01 6.093688e+01
6.385355e+01 6.665720e+01
6.415475e+01 6.550864e+01
6.445594e+01 7.143814e+01
6.475714e+01 6.439685e+01
6.505834e+01 6.562624e+01
6.535953e+01 6.751690e+01
6.566073e+01 6.093210e+01
6.596192e+01 6.551414e+01
6.626312e+01 6.604279e+01
6.656432e+01 5.087598e+01
6.686551e+01 6.502036e+01
6.716671e+01 6.252880e+01
6.746790e+01 7.006624e+01
6.776910e+01 7.828654e+01
6.807030e+01 6.160866e+01
6.837149e+01 6.183731e+01
6.867269e+01 5.636514e+01
6.897388e+01 6.357994e+01
6.927508e+01 8.536642e+01
6.957628e+01 5.810675e+01
6.987747e+01 6.597580e+01
7.017867e+01 6.645592e+01
7.047986e+01 8.282399e+01
7.078106e+01 6.921154e+01
7.108226e+01 5.771162e+01
7.138345e+01 6.415395e+01
7.168465e+01 5.907768e+01
7.198584e+01 6.454780e+01
7.228704e+01 7.937105e+01
7.258824e+01 4.939476e+01
7.288943e+01 8.592614e+01
7.319063e+01 8.639849e+01
7.349182e+01 6.165656e+01
7.379302e+01 6.499021e+01
7.409422e+01 7.524679e+01
7.439541e+01 5.143968e+01
7.469661e+01 6.637294e+01
7.499780e+01 5.946703e+01
7.529900e+01 6.257103e+01
7.560020e+01 6.829221e+01
7.590139e+01 7.258918e+01
7.620259e+01 7.338882e+01
7.650378e+01 7.077937e+01
7.680498e+01 6.310589e+01
7.710618e+01 7.375676e+01
7.740737e+01 6.697315e+01
7.770857e+01 6.422980e+01
7.800976e+01 5.226171e+01
7.831096e+01 7.074255e+01
7.861216e+01 6.533903e+01
7.891335e+01 5.962524e+01
7.921455e+01 4.989399e+01
7.951574e+01 5.202207e+01
7.981694e+01 6.399930e+01
8.011814e+01 5.930735e+01
8.041933e+01 5.049721e+01
8.072053e+01 6.772709e+01
8.102172e+01 6.207262e+01
8.132292e+01 6.969736e+01
8.162412e+01 6.779164e+01
8.192531e+01 5.271190e+01
8.222651e+01 5.533792e+01
8.252770e+01 6.832056e+01
8.282890e+01 6.309533e+01
8.313010e+01 6.510032e+01
8.343129e+01 6.210452e+01
8.373249e+01 7.313569e+01
8.403368e+01 6.365953e+01
8.433488e+01 6.793402e+01
8.463608e+01 5.749590e+01
8.493727e+01 7.825621e+01
8.523847e+01 6.441559e+01
8.553966e+01 6.535898e+01
8.584086e+01 7.087537e+01
8.614206e+01 6.964258e+01
8.644325e+01 7.914027e+01
8.674445e+01 6.819538e+01
8.704564e+01 6.728802e+01
8.734684e+01 7.847208e+01
8.764804e+01 5.855382e+01
8.794923e+01 7.500679e+01
8.825043e+01 6.126198e+01
8.855162e+01 7.284838e+01
8.885282e+01 4.420956e+01
8.915402e+01 7.596873e+01
8.945521e+01 5.698412e+01
8.975641e+01 5.568481e+01
9.005760e+01 6.064812e+01
9.035880e+01 7.288834e+01
9.066000e+01 6.614896e+01
9.096119e+01 4.311343e+01
9.126239e+01 5.924425e+01
9.156358e+01 5.735504e+01
9.186478e+01 6.316994e+01
9.216598e+01 5.921751e+01
9.246717e+01 5.192124e+01
9.276837e+01 6.787818e+01
9.306956e+01 5.499945e+01
9.337076e+01 5.519959e+01
9.367196e+01 7.309069e+01
9.397315e+01 6.517926e+01
9.427435e+01 7.207510e+01
9.457554e+01 6.666836e+01
9.487674e+01 5.016178e+01
9.517794e+01 7.044565e+01
9.547913e+01 6.091608e+01
9.578033e+01 8.059175e+01
9.608152e+01 7.841603e+01
9.638272e+01 7.474429e+01
9.668392e+01 4.496296e+01
9.698511e+01 7.116093e+01
9.728631e+01 5.735494e+01
9.758750e+01 7.371013e+01
9.788870e+01 6.746336e+01
9.818990e+01 6.121803e+01
9.849109e+01 7.052820e+01
9.879229e+01 7.750103e+01
9.909348e+01 7.042036e+01
9.939468e+01 6.352907e+01
9.969588e+01 6.406215e+01
9.999707e+01 6.213413e+01
1.002983e+02 8.355091e+01
1.005995e+02 7.083142e+01
1.009007e+02 6.852438e+01
1.012019e+02 6.307557e+01
1.015031e+02 5.761295e+01
1.018042e+02 5.340323e+01
1.021054e+02 6.108881e+01
1.024066e+02 5.655018e+01
1.027078e+02 7.252060e+01
1.030090e+02 6.230763e+01
1.033102e+02 6.701206e+01
1.036114e+02 7.476667e+01
1.039126e+02 7.410305e+01
1.042138e+02 6.239761e+01
1.045150e+02 6.694055e+01
1.048162e+02 7.668504e+01
1.051174e+02 5.792855e+01
1.054186e+02 6.998387e+01
1.057198e+02 8.880504e+01
1.060210e+02 7.145184e+01
1.063222e+02 5.000655e+01
1.066234e+02 6.108236e+01
1.069246e+02 7.407250e+01
1.072258e+02 5.749474e+01
1.075270e+02 6.910775e+01
1.078282e+02 6.798367e+01
1.081294e+02 7.086139e+01
1.084306e+02 6.387675e+01
1.087318e+02 6.707815e+01
1.090330e+02 7.488314e+01
1.093341e+02 7.382690e+01
1.096353e+02 6.178605e+01
1.099365e+02 5.962128e+01
1.102377e+02 5.603787e+01
1.105389e+02 5.586888e+01
1.108401e+02 5.660772e+01
1.111413e+02 5.000969e+01
1.114425e+02 7.833655e+01
1.117437e+02 6.393444e+01
1.120449e+02 6.452280e+01
1.123461e+02 6.267073e+01
1.126473e+02 5.994636e+01
1.129485e+02 6.976448e+01
1.132497e+02 6.125289e+01
1.135509e+02 7.055434e+01
1.138521e+02 6.057828e+01
1.141533e+02 6.725943e+01
1.144545e+02 6.902952e+01
1.147557e+02 6.703248e+01
1.150569e+02 5.989976e+01
1.153581e+02 6.361245e+01
1.156593e+02 5.678753e+01
1.159605e+02 5.222800e+01
1.162617e+02 6.374750e+01
1.165629e+02 7.440857e+01
1.168640e+02 3.385572e+01
1.171652e+02 8.168045e+01
1.174664e+02 6.378828e+01
1.177676e+02 5.120190e+01
1.180688e+02 6.466429e+01
1.183700e+02 5.499986e+01
1.186712e+02 6.746007e+01
1.189724e+02 5.564049e+01
1.192736e+02 7.143009e+01
1.195748e+02 6.408870e+01
1.198760e+02 6.199542e+01
