Year,MinTemp,MaxTemp,Precipitation,ReferenceET,City_ID
2018,5.2469587,15.732082,296.46,942.51,220
1980,3.283388,14.042076,92.94,863.63,221
1981,3.721178,13.864493,114.42,818.91,221
1982,3.946137,14.113726,120.72,858.21,221
1983,3.632192,13.617889,192.06,811.46,221
1984,2.5209017,12.767786,208.38,812.69,221
1985,3.260959,13.373698,207.06,799.12,221
1986,3.1883562,13.383205,152.58,796.71,221
1987,4.4243836,14.893425,155.34,829.34,221
1988,3.7792623,13.366722,199.56,788.37,221
1989,4.32337,13.341342,220.08,765.28,221
1990,4.4787397,14.552301,263.64,825.33,221
1991,4.248685,14.575151,192.06,850.7,221
1992,3.6174042,13.652159,284.7,828.08,221
1993,3.0377536,13.48211,120.659996,865.76,221
1994,4.339041,14.553425,162.78,857.65,221
1995,3.5499725,14.203534,231.3,878.63,221
1996,3.6914754,13.858142,205.98,846.17,221
1997,4.0607123,15.129698,148.08,853.32,221
1998,4.7126303,16.060904,182.76,873.23,221
1999,4.2912874,15.754301,164.28,898.75,221
2000,3.7159836,15.580028,97.8,931.12,221
2001,4.3472877,15.766412,211.68,942.19,221
2002,4.3754797,15.913945,323.58,895.43,221
2003,3.6481094,15.476794,210.95999,874.24,221
2004,4.0036883,16.297733,177.06,904.14,221
2005,3.8153698,15.919972,90.36,922.54,221
2006,4.8755617,16.596601,233.7,915.76,221
2007,4.6248765,15.819479,219.78,773.79,221
2008,3.6641529,15.462186,190.02,866.86,221
2009,4.3459725,16.083315,194.88,850.47003,221
2010,4.447918,15.826932,214.02,843.16,221
2011,4.2279725,15.145671,216.6,810.2,221
2012,3.9247813,15.443989,320.4,848.65,221
2013,5.9173703,17.283972,203.94,856.23,221
2014,5.6563015,16.524738,224.1,840.51,221
2015,5.836082,16.397097,292.92,877.22003,221
2016,5.7362566,16.430273,296.7,873.68,221
2017,5.788986,16.828821,272.7,869.21,221
2018,5.5928493,16.387945,294.0,868.24,221
1980,2.9978142,13.235492,152.58,936.33,222
1981,3.1956987,12.650301,249.54001,930.62,222
1982,3.5201368,13.282877,118.74,947.29,222
1983,2.986274,12.579699,310.62,879.51,222
1984,2.351776,12.148933,220.74,896.12,222
1985,3.0513425,12.368932,465.78,859.91,222
1986,3.1064658,12.883068,198.6,894.58,222
1987,4.303726,14.313205,153.18001,965.88,222
1988,3.5221584,12.635765,241.92,862.91,222
1989,3.833863,12.595342,260.76,856.67,222
1990,4.068137,13.764987,349.38,913.97,222
1991,4.2686577,13.659562,234.66,965.58,222
1992,3.780601,13.046421,238.68001,922.24,222
1993,3.5052605,12.851781,237.54,943.38,222
1994,4.5499454,13.883232,232.2,946.12,222
1995,3.7815068,13.306165,320.16,939.83,222
1996,3.7057378,12.981667,370.86002,902.54,222
1997,4.4988494,14.462274,194.1,964.27,222
1998,5.1395617,14.88559,268.56,924.21,222
1999,5.01126,14.411398,220.98,957.72003,222
2000,3.585956,15.6853285,220.2,1028.61,222
2001,3.9839728,15.535753,393.9,1031.64,222
2002,3.9584382,15.378794,281.22,970.41,222
2003,3.1592603,14.657315,305.46,960.02,222
2004,3.1227593,14.69858,152.82,947.47003,222
2005,3.1518903,14.679507,121.200005,964.09,222
2006,4.2463837,15.341671,210.72,958.84,222
2007,3.7512326,14.601178,380.34,812.46,222
2008,2.9595354,14.0914755,148.92,956.09,222
2009,3.8857536,14.872658,185.88,896.65,222
2010,3.8874247,14.806603,201.72,905.02,222
2011,3.5512877,13.871891,204.0,865.67,222
2012,3.3528416,13.857814,258.96,897.12,222
2013,4.98463,15.565699,222.54,918.89,222
2014,4.5072603,14.579891,344.34,881.7,222
2015,4.673288,14.784767,183.24,884.74,222
2016,4.7319674,15.025,242.64,925.01,222
2017,4.673589,14.752136,340.98,897.06,222
2018,4.406575,14.543069,254.76,882.66,222
1980,-10.0290165,0.8367213,475.02,611.0,223
1981,-9.350795,0.80501366,586.02,617.71,223
1982,-9.770576,-0.0013424652,495.66,578.2,223
1983,-11.14948,-0.93534243,571.38,570.44,223
1984,-9.119153,1.2490437,524.76,653.24,223
1985,-10.254247,0.050465755,599.34,610.3,223
1986,-10.352027,0.569863,394.32,618.88,223
1987,-9.670137,1.3062465,478.74,632.96,223
1988,-8.850055,1.7042624,460.91998,650.18,223
1989,-9.203123,0.24002738,637.08,579.83,223
1990,-10.440055,0.4921918,408.66,610.35,223
1991,-9.544767,1.1251233,491.22,617.7,223
1992,-10.742322,-0.03734971,496.98,584.41,223
1993,-10.202274,0.1849589,484.5,570.2,223
1994,-9.460136,1.1856439,425.22,605.35,223
1995,-9.906164,0.2138904,508.5,584.93,223
1996,-9.503251,1.2838252,473.16,613.44,223
1997,-11.172877,-0.5060274,454.38,575.22003,223
1998,-8.476987,2.9907124,489.06,639.45,223
1999,-8.605206,2.9569316,518.88,639.91,223
2000,-10.431776,1.7509836,547.44,611.24,223
2001,-9.476794,2.3177533,543.6,633.46,223
2002,-9.840959,2.9909587,428.52,663.8,223
2003,-9.249233,3.0098355,576.9,631.23,223
2004,-10.040737,1.9917486,600.84,637.42,223
2005,-8.717041,2.0576165,590.04,617.21,223
2006,-9.403315,3.1677535,585.84,660.35,223
2007,-9.708986,2.8076985,708.36,623.15,223
2008,-9.692513,1.5913935,632.94,601.69,223
2009,-8.544712,2.7238905,743.7,598.87,223
2010,-9.678137,3.776466,535.26,663.33,223
2011,-9.309891,3.0429316,558.18,640.97,223
2012,-8.587624,2.4773498,592.74,632.19,223
2013,-9.62863,3.214685,541.32,665.87,223
2014,-8.928548,2.6976714,604.86,601.32,223
2015,-9.425836,3.2126575,489.12,664.33,223
2016,-9.1420765,3.652213,441.42,659.9,223
2017,-8.638466,3.1251235,618.3,607.91,223
2018,-8.283589,2.6195343,667.86,607.9,223
1980,-11.443524,0.026174873,407.16,588.52,224
1981,-10.751014,0.10353426,509.4,579.36,224
1982,-11.057809,-0.6641918,455.16,558.81,224
1983,-11.824467,-0.9808767,513.72,551.19,224
1984,-11.431311,-0.53319675,405.06,584.83,224
1985,-11.083069,-0.2869589,477.54,575.93,224
1986,-11.448767,-0.5489315,426.72,577.86,224
1987,-10.434137,0.43668488,437.88,578.45,224
1988,-10.279071,-0.10363388,580.8,562.73,224
1989,-10.5425205,-0.50556165,537.78,541.43,224
1990,-10.6233425,0.3841644,389.22,592.07,224
1991,-10.861945,0.37136987,387.36,600.09,224
1992,-11.252268,-0.1850273,398.7,572.95,224
1993,-10.724794,-0.10832877,462.9,552.22,224
1994,-10.315753,0.4269315,460.38,572.29,224
1995,-11.188109,-0.37479448,442.38,562.55,224
1996,-10.844262,-0.34852457,487.02,553.85,224
1997,-10.57622,0.3849863,431.34,557.56,224
1998,-9.811178,1.3929589,523.74,590.55,224
1999,-9.76748,1.3848766,396.24,562.36,224
2000,-10.861421,1.832459,412.56,593.32,224
2001,-10.490959,2.2903562,383.94,605.9,224
2002,-10.604767,1.8592055,423.12,586.96,224
2003,-10.736767,1.5567945,536.64,568.13,224
2004,-10.943716,1.779836,444.3,594.71,224
2005,-10.085644,2.269041,450.48,588.84,224
2006,-9.818083,2.7338903,582.18,591.43,224
2007,-9.929917,2.7932055,487.74,601.91,224
2008,-10.387623,2.414317,575.16,605.08,224
2009,-9.907808,2.8062742,484.62,586.71,224
2010,-10.006438,3.3434794,450.6,626.45,224
2011,-10.213397,2.652685,684.6,597.96,224
2012,-10.477323,1.7550274,436.98,580.92,224
2013,-9.749644,2.1569862,478.26,624.25,224
2014,-10.332466,1.2090685,790.5,580.67,224
2015,-9.791178,1.4943562,502.08,585.86,224
2016,-9.224399,2.0241802,614.04,617.62,224
2017,-9.390328,1.4618082,664.2,565.65,224
2018,-9.730849,1.344548,482.4,582.79,224
1980,-0.5119399,9.306558,231.36,746.53,225
1981,-0.38753423,8.510027,332.1,711.56,225
1982,-0.25356165,8.739205,242.1,724.23,225
1983,-0.76726025,8.2483015,336.9,680.71,225
1984,-1.0901093,7.892924,308.58,695.06,225
1985,-0.7843562,8.588767,386.04,684.15,225
1986,-0.9043836,8.617233,293.64,662.95,225
1987,-0.12575343,9.742931,287.52,691.03,225
1988,-0.1876503,8.450054,376.92,647.63,225
1989,-0.0021917813,8.316082,381.9,624.06,225
1990,-0.15676713,9.476904,329.16,697.92,225
1991,0.17556165,9.424027,205.02,709.48,225
1992,-0.25404373,8.405984,456.48,639.17,225
1993,-0.26460272,8.633205,422.34,647.93,225
1994,0.48276713,9.47189,378.96,703.49,225
1995,-0.9434247,8.447343,373.26,642.5,225
1996,-1.1806284,8.520328,392.58,638.62,225
1997,-0.4670137,9.666082,404.1,677.94,225
1998,0.086794496,10.654466,382.26,689.96,225
1999,-0.09871233,10.088931,426.6,677.54,225
2000,-0.64677596,10.784235,306.96,709.06,225
2001,-0.4100548,11.063753,292.98,705.62,225
2002,-0.14969863,11.263699,358.32,716.22003,225
2003,-0.45150685,10.721507,484.08,674.64,225
2004,-0.16713117,10.978087,438.24,725.2,225
2005,0.09830138,10.598083,379.98,705.32,225
2006,0.92728764,11.732821,289.26,740.44,225
2007,0.5557808,11.21926,478.5,743.55,225
2008,-0.33789617,10.844016,408.72,732.73,225
2009,0.5049589,11.552604,447.96,693.43,225
2010,0.40010956,11.952411,413.4,754.21,225
2011,0.12942465,10.685287,339.0,746.9,225
2012,-0.21008196,10.098115,494.28,760.96,225
2013,-0.4892603,11.914823,341.58,764.21,225
2014,-0.5168219,11.133425,435.3,740.83,225
2015,-0.24178082,11.987342,310.8,788.2,225
2016,0.28502733,12.011886,441.72,797.04,225
2017,-0.19356164,11.386466,384.54,746.71,225
2018,-0.12964384,11.199945,537.66,732.33,225
1980,-4.35724,7.4768033,263.88,801.93,226
1981,-3.3721642,7.3965755,382.38,739.69,226
1982,-4.043753,6.4787946,333.78,700.39,226
1983,-4.9056983,6.1888766,427.26,693.52997,226
1984,-4.267814,6.941093,313.98,733.91,226
1985,-4.041041,6.989151,388.32,741.48,226
1986,-4.7749314,6.778274,352.92,737.45,226
1987,-3.838219,7.729534,346.56,759.41003,226
1988,-3.0120766,7.440437,381.36,754.12,226
1989,-3.3907397,6.2932057,468.3,680.17,226
1990,-3.6739726,7.6947126,293.1,780.21,226
1991,-3.793178,7.540959,263.28,809.35,226
1992,-4.164071,6.488825,362.22,750.77,226
1993,-3.6683285,7.0425205,369.12,739.31,226
1994,-3.5454519,7.749233,346.56,786.82,226
1995,-3.9485478,6.7400002,312.18,748.64,226
1996,-3.4021313,7.2482514,339.84,765.61,226
1997,-3.8389587,6.9669037,340.91998,719.23,226
1998,-2.9395344,8.936548,315.36002,795.56,226
1999,-2.8904932,8.299835,362.04,739.47,226
2000,-3.8490164,9.165602,208.56,803.77,226
2001,-3.4852602,9.258082,244.02,797.24,226
2002,-3.7618904,9.554,376.2,787.16,226
2003,-3.8703835,9.512849,291.0,779.11,226
2004,-4.3136888,8.743224,341.63998,765.14,226
2005,-3.2301095,8.842136,398.1,727.09,226
2006,-3.0555344,10.030301,322.14,783.92,226
2007,-3.662274,9.419479,395.88,758.28,226
2008,-3.8260381,8.781093,370.2,769.8,226
2009,-2.8710957,9.616,393.96,733.22,226
2010,-3.5584657,10.354329,351.0,798.48,226
2011,-3.8317258,8.705753,379.08,758.09,226
2012,-3.2911747,7.96112,373.8,742.9,226
2013,-3.348055,9.935205,280.2,810.13,226
2014,-2.8022738,9.372165,391.98,767.27,226
2015,-3.0303285,9.751123,377.34,797.52,226
2016,-2.7255192,9.919235,471.06,805.08,226
2017,-2.9531507,9.173425,322.68,746.73,226
2018,-3.112137,8.774055,711.12,720.57,226
1980,-7.252869,4.5703554,388.2,655.16,228
1981,-7.0552325,4.1778083,540.48,615.52,228
1982,-7.487096,3.4459727,419.4,592.35,228
1983,-8.1745205,2.9970958,576.42,604.18,228
1984,-7.316503,3.6201365,531.54,633.46,228
1985,-7.410767,3.7052603,503.34,621.86,228
1986,-7.9476438,4.0373425,455.82,639.02,228
1987,-7.382,4.703452,484.74,614.47,228
1988,-6.5583334,4.268634,472.56,624.1,228
1989,-6.4749866,3.3483288,512.88,576.71,228
1990,-7.3227124,4.206904,451.56,623.32,228
1991,-7.746356,4.671096,388.38,649.86,228
1992,-8.203634,3.8249998,527.46,611.6,228
1993,-7.7479453,3.9188218,383.04,607.75,228
1994,-7.6747947,4.361507,463.68,620.21,228
1995,-7.647041,3.6169317,538.14,600.89,228
1996,-7.5595903,4.457541,497.04,621.39,228
1997,-7.896192,4.0582466,431.22,605.1,228
1998,-6.8480825,5.961589,434.52,649.59,228
1999,-6.9279175,5.166137,522.6,598.44,228
2000,-8.236775,6.1602454,380.82,651.49,228
2001,-7.430822,6.4555893,426.0,658.65,228
2002,-8.343014,6.89211,352.2,683.13,228
2003,-7.4430957,6.3725753,493.26,650.74,228
2004,-7.9119124,5.575519,573.18,666.38,228
2005,-6.686822,5.420712,529.56,627.63,228
2006,-6.763096,6.54074,446.04,685.53,228
2007,-6.70137,5.9503293,658.62,674.63,228
2008,-6.8214207,5.121202,637.38,668.58,228
2009,-6.5372605,6.2892056,542.34,616.25,228
2010,-7.1792874,7.186767,460.74,689.49,228
2011,-7.2382464,5.62274,599.7,640.9,228
2012,-6.5200276,5.24612,537.72,649.48,228
2013,-7.871753,6.505178,447.30002,657.18,228
2014,-7.3393426,5.902877,489.9,600.26,228
2015,-7.6147943,6.6204658,432.12,651.83,228
2016,-7.00694,6.7834973,640.92,660.39,228
2017,-6.684027,6.2395616,549.3,608.83,228
2018,-6.274877,5.9361367,675.36,593.55,228
1980,-3.8206284,7.3698363,320.58,715.36,229
1981,-3.1108491,6.958082,467.1,684.93,229
1982,-3.361096,6.494822,318.3,686.74,229
1983,-3.970959,6.3542743,418.26,659.22,229
1984,-3.7980328,6.4873495,353.04,683.44,229
1985,-3.495397,7.1238356,493.74,679.32,229
1986,-3.7749863,6.796438,369.66,654.76,229
1987,-3.023233,7.827589,386.82,655.31,229
1988,-2.5113115,7.319864,470.94,668.78,229
1989,-2.2656438,6.9826026,562.5,649.85,229
1990,-2.6167397,7.9725204,376.5,704.2,229
1991,-2.9713974,7.819534,332.94,724.3,229
1992,-3.1808197,6.9732785,485.52,646.4,229
1993,-2.7161918,7.286027,462.96,645.6,229
1994,-2.4038358,7.642356,449.52,689.76,229
1995,-4.303863,6.576767,418.08002,619.74,229
1996,-4.1386614,7.0661473,462.6,625.17,229
1997,-4.0257535,7.517781,417.06,634.06,229
1998,-3.0792875,8.475205,464.7,634.04,229
1999,-3.1884384,8.158082,380.58002,630.62,229
2000,-4.3555193,9.741366,352.14,675.63,229
2001,-4.081288,9.888082,448.32,665.07,229
2002,-4.2348495,9.566164,388.8,671.35,229
2003,-3.9586577,9.406548,567.42,641.36,229
2004,-4.377623,9.39082,449.76,635.4,229
2005,-3.4068768,9.497808,541.2,642.15,229
2006,-3.2777534,10.036712,475.14,641.96,229
2007,-3.522137,10.171726,499.86002,689.89,229
2008,-4.036639,9.8666115,426.24,671.99,229
2009,-3.5494523,10.2044115,465.12,634.54,229
2010,-3.7899725,10.8989315,426.18,698.58,229
2011,-4.201644,9.405699,456.78,644.53,229
2012,-4.2396173,8.791776,391.86002,646.31,229
2013,-4.244411,10.241945,418.38,661.78,229
2014,-4.091315,9.533562,456.18,653.88,229
2015,-3.6626575,10.345589,307.38,664.61,229
2016,-3.5145626,10.477077,489.72,679.13,229
2017,-3.4800546,9.772548,486.24,626.13,229
2018,-3.285123,9.511561,502.2,631.26,229
1980,-11.723197,-1.857377,410.1,619.1,230
1981,-11.04926,-1.3558631,415.8,644.14,230
1982,-11.419562,-2.0535069,308.58002,610.46,230
1983,-12.126521,-2.8660274,388.62,597.49,230
1984,-12.000328,-1.0504371,245.34,678.45,230
1985,-12.597726,-2.8975616,318.66,614.02,230
1986,-12.183726,-1.9276439,283.56,649.05,230
1987,-11.621507,-1.3254247,348.96,637.17,230
1988,-11.02776,-0.6964481,287.94,658.38,230
1989,-11.129561,-1.9903561,449.04,613.6,230
1990,-11.425369,-1.6020274,279.42,639.66,230
1991,-12.000192,-1.9290137,346.02,644.6,230
1992,-12.722432,-2.906175,275.04,608.15,230
1993,-11.965589,-2.2756987,352.8,596.41,230
1994,-12.47263,-1.2932055,332.46,658.18,230
1995,-12.127698,-1.9940548,277.86002,651.02,230
1996,-11.695984,-1.5367213,462.18,639.57,230
1997,-13.29274,-3.3226576,410.22,564.08,230
1998,-11.19611,-1.121863,399.36002,625.59,230
1999,-11.169479,-0.61468494,511.08,640.67,230
2000,-11.208169,2.0734699,316.86,716.47,230
2001,-11.622273,1.5447671,421.2,666.79,230
2002,-12.029918,1.4812876,403.98,697.9,230
2003,-11.91474,1.6822467,402.96,640.96,230
2004,-11.86612,0.80352455,519.06,671.37,230
2005,-9.91263,1.0747123,533.52,660.26,230
2006,-9.369918,2.265315,327.54,719.77,230
2007,-10.350932,2.3239179,394.02,663.21,230
2008,-10.0899725,0.886776,621.18,659.3,230
2009,-8.686247,2.2957535,544.86,704.03,230
2010,-9.475315,2.5839999,476.22,715.37,230
2011,-8.48737,2.0467398,570.9,698.66,230
2012,-8.275054,1.761366,619.26,719.82,230
2013,-9.347644,2.393863,451.74,716.13,230
2014,-8.882466,2.319452,550.44,720.91,230
2015,-10.294712,1.7815889,316.56,714.63,230
2016,-9.675519,2.554153,399.9,747.5,230
2017,-9.747315,1.8534795,424.98,658.2,230
2018,-10.116028,1.5089589,474.3,651.49,230
1980,8.006393,16.93724,523.32,899.45,231
1981,8.367315,17.642492,426.36,968.16,231
1982,8.841425,18.245014,407.82,921.98,231
1983,8.836603,18.091616,585.0,915.74,231
1984,7.958989,16.793388,594.12,837.77,231
1985,8.168822,16.382877,531.0,801.68,231
1986,8.1928215,17.392796,441.06,927.33,231
1987,8.7041645,17.478712,693.18,885.99,231
1988,8.640246,17.651913,567.12,889.03,231
1989,9.358054,17.839725,298.68,918.65,231
1990,9.45452,17.267042,973.44,814.33,231
1991,8.837452,16.944246,664.56,793.27997,231
1992,8.473333,17.435793,426.3,896.84,231
1993,8.952027,17.387232,633.9,896.79,231
1994,10.205233,18.085398,550.38,917.04,231
1995,9.647151,17.736383,711.96,890.77,231
1996,9.458634,16.988361,672.18,875.09,231
1997,9.857397,18.023369,487.8,908.23,231
1998,10.298027,18.471535,672.72,890.15,231
1999,9.985068,18.45219,595.32,917.59,231
2000,9.626885,18.152622,515.88,968.1,231
2001,9.507836,18.092274,327.36002,940.08,231
2002,9.659918,18.528492,285.96,986.42,231
2003,9.425973,17.509205,698.88,842.63,231
2004,10.093525,18.178278,795.72003,890.45,231
2005,9.517644,17.932959,618.72,916.5,231
2006,10.093397,18.888191,559.38,869.84,231
2007,10.400931,18.755014,717.24,846.13,231
2008,10.019425,18.488962,436.5,883.96,231
2009,9.345973,18.428108,544.44,896.71,231
2010,9.010466,17.752548,735.24,838.32,231
2011,9.026247,17.831232,489.48,843.6,231
2012,9.1121855,17.895493,628.92,855.05,231
2013,9.101042,17.848,742.38,843.49,231
2014,10.243781,19.068932,478.74,846.26,231
2015,10.0537815,18.61707,748.56,849.69,231
2016,10.092268,18.861694,646.02,850.51,231
2017,10.436028,19.44863,485.22,881.91,231
2018,9.750411,19.095861,648.48,866.22,231
1980,9.77806,18.093716,486.54,882.44,232
1981,10.127891,18.80578,388.74,907.37,232
1982,10.729644,19.3897,525.06,894.92,232
1983,10.867425,19.378302,568.44,918.88,232
1984,9.886502,17.698498,623.94,853.87,232
1985,9.906959,17.41074,413.58,820.21,232
1986,10.239069,18.687178,326.1,893.7,232
1987,10.579863,18.819672,580.14,904.27,232
1988,10.600929,18.85541,426.78,859.1,232
1989,11.192164,19.039015,366.72,885.06,232
1990,11.028165,18.498411,788.94,826.21,232
1991,10.430602,18.243645,808.8,826.63,232
1992,10.367486,18.7897,410.34,949.42,232
1993,10.519041,18.549809,675.42,895.08,232
1994,11.610301,19.452164,508.08,930.02,232
1995,9.434548,18.468027,561.42,844.08,232
1996,9.317131,17.635574,758.94,836.4,232
1997,9.76537,18.812,364.38,894.53,232
1998,10.467726,18.983616,666.78,827.56,232
1999,9.98422,18.889288,452.82,811.05,232
2000,8.914946,18.547077,596.16,894.38,232
2001,8.305369,18.854876,577.32,918.79,232
2002,8.654822,19.455013,381.12,935.22,232
2003,8.524055,18.06104,711.66,801.62,232
2004,9.025054,18.816338,632.16003,814.18,232
2005,8.298082,18.5717,623.22,867.19,232
2006,9.286904,19.059944,574.38,778.08,232
2007,9.383781,19.17211,388.56,758.38,232
2008,9.205219,18.96429,397.32,780.01,232
2009,9.081315,18.757645,732.96,833.92,232
2010,8.863562,18.250576,696.42,823.43,232
2011,8.7557535,18.171837,624.6,831.38,232
2012,9.144535,18.322485,818.58,795.2,232
2013,9.36885,18.43548,734.82,810.54,232
2014,10.46674,19.578136,353.63998,837.63,232
2015,9.305754,18.835012,548.52,800.48,232
2016,9.609754,19.075575,553.86,786.79,232
2017,9.362329,19.59326,405.96,859.31,232
2018,9.434739,19.306713,556.38,895.05,232
1980,8.828088,16.67205,672.06,939.14,233
1981,9.259946,17.55255,381.42,1023.91,233
1982,9.893124,18.052767,420.12,1013.0,233
1983,9.83937,17.942713,466.26,995.45,233
1984,9.013798,16.870192,456.66,954.37,233
1985,8.927753,16.32715,524.22003,890.92,233
1986,9.050055,17.207561,447.06,989.22,233
1987,9.395836,17.376001,588.12,956.87,233
1988,9.482295,17.475082,437.94,966.07,233
1989,10.251452,17.640192,350.82,972.02,233
1990,10.195096,17.30696,855.60004,875.08,233
1991,9.898767,17.081425,526.8,885.28,233
1992,9.751639,17.27336,443.28,962.85,233
1993,10.028082,17.180191,562.38,938.73,233
1994,10.85211,17.862877,612.96,1015.16,233
1995,10.291863,17.489342,754.98,968.9,233
1996,9.970547,16.638142,644.76,915.31,233
1997,10.650822,17.652,523.26,939.06,233
1998,11.352713,17.96844,612.06,891.74,233
1999,11.115863,17.96052,521.1,984.67,233
2000,10.184945,17.948442,461.22,1017.05,233
2001,10.289151,17.860138,463.56,979.51,233
2002,10.447643,18.172356,381.54,1020.63,233
2003,10.139562,17.323479,897.36,915.15,233
2004,11.151475,17.64082,884.88,969.44,233
2005,10.45378,17.089151,709.14,982.42,233
2006,10.431288,18.35,710.16,930.93,233
2007,10.79263,18.15241,740.52,855.75,233
2008,10.367486,17.836311,448.5,886.76,233
2009,10.109672,18.028986,581.04,941.21,233
2010,9.607233,17.385561,501.18,857.58,233
2011,9.79274,17.777014,586.08,853.86,233
2012,9.772267,17.901093,658.86,887.15,233
2013,9.598466,17.721643,701.39996,873.77,233
2014,10.705809,18.880848,393.06,894.96,233
2015,10.467644,18.511698,815.52,871.11,233
2016,10.551476,18.773933,645.42,884.01,233
2017,11.208055,19.526136,528.96,910.71,233
2018,10.756247,19.110138,902.1,895.42,233
1980,10.037896,18.095684,670.26,765.68,234
1981,10.345233,18.784521,450.0,798.47003,234
1982,10.6046295,18.765232,582.36,766.19,234
1983,10.679398,19.03367,614.28,780.25,234
1984,9.962978,17.461504,938.28,729.31,234
1985,10.316575,17.358603,842.64,741.05,234
1986,10.249315,18.54556,382.13998,818.82,234
1987,10.679095,18.774738,612.66,803.42,234
1988,10.413771,18.814863,418.2,805.1,234
1989,10.850356,18.263699,538.92,725.06,234
1990,11.043343,18.784958,752.94,747.76,234
1991,10.381315,18.444986,480.24,738.56,234
1992,10.032732,18.616722,551.27997,796.92,234
1993,10.267589,18.406164,795.84,769.69,234
1994,11.373287,19.519726,648.54,838.6,234
1995,10.193616,19.003836,843.24,774.7,234
1996,10.109289,18.021994,730.98,743.49,234
1997,10.434548,19.180767,430.92,815.01,234
1998,11.298739,19.539232,660.0,787.85,234
1999,10.970082,19.624739,472.08,806.36,234
2000,9.905464,18.955082,565.08,817.96,234
2001,9.136576,19.291342,401.1,845.57,234
2002,9.688273,19.992083,396.54,858.8,234
2003,9.375095,18.19137,1145.34,713.46,234
2004,9.964017,19.528961,769.92,769.51,234
2005,9.561014,18.778328,874.08,738.69,234
2006,10.514301,19.677261,528.12,700.24,234
2007,10.627781,19.50529,775.98,761.21,234
2008,9.972677,18.941666,656.58,737.52,234
2009,9.92937,19.141808,655.32,731.75,234
2010,10.220328,19.162712,771.0,786.75,234
2011,9.326822,18.437698,738.24,769.34,234
2012,9.777842,18.848387,528.66,772.84,234
2013,10.33463,19.607836,486.6,862.56,234
2014,10.66926,19.685507,592.74,837.11,234
2015,10.170685,19.177643,657.96,793.45,234
2016,11.045711,19.736912,714.24,817.78,234
2017,11.000521,20.244877,637.44,880.43,234
2018,11.170603,20.191835,609.83997,904.25,234
1980,10.831421,19.28134,556.26,943.79,235
1981,11.38611,19.971561,305.34,998.53,235
1982,11.853589,20.515205,508.56,942.2,235
1983,11.922576,20.423014,526.38,939.06,235
1984,10.830738,18.80653,533.7,884.61,235
1985,10.819123,18.587015,475.02,860.93,235
1986,11.139863,19.930082,269.28,975.66,235
1987,11.480383,20.063288,808.62,934.92,235
1988,11.541802,19.89825,536.22,890.56,235
1989,12.138055,20.202576,339.24,942.76,235
1990,11.815178,19.718739,598.74,835.56,235
1991,11.432767,19.502794,745.62,901.25,235
1992,11.828552,19.757185,504.06,1035.51,235
1993,11.842,19.460218,787.5,981.89,235
1994,13.070931,20.463644,730.32,1010.07,235
1995,12.294356,20.126219,509.28,949.64,235
1996,11.877651,19.157951,905.4,913.32,235
1997,12.355014,20.382986,564.24,991.54,235
1998,13.046822,20.712328,739.2,901.56,235
1999,12.102055,20.322329,490.2,1000.07,235
2000,10.734591,19.964699,643.86,1056.8,235
2001,10.715616,20.149397,587.94,1096.24,235
2002,11.115534,20.69633,424.2,1104.08,235
2003,10.488932,19.238657,832.02,966.66,235
2004,11.379618,20.377842,928.44,950.83,235
2005,10.693973,19.975368,849.3,1021.82,235
2006,11.744987,20.667452,634.26,968.22,235
2007,10.972932,20.60082,679.26,892.27,235
2008,10.740246,20.30713,564.9,800.36,235
2009,11.109343,20.08978,675.78,930.13,235
2010,10.79737,19.472109,784.86,890.52,235
2011,10.842958,19.19389,630.3,887.49,235
2012,11.237596,19.471722,575.76,920.15,235
2013,11.345151,19.902355,722.28,934.61,235
2014,12.248604,20.782412,448.86,921.09,235
2015,11.76137,20.2863,667.86,880.0,235
2016,11.984563,20.587978,846.48,879.46,235
2017,12.077068,21.081808,546.6,912.68,235
2018,11.83337,20.730848,698.64,947.54,235
1980,9.636612,17.839317,638.22003,750.18,236
1981,9.806165,18.618439,483.12,877.78,236
1982,10.230027,18.832466,565.14,819.59,236
1983,10.301342,19.170439,602.76,821.74,236
1984,9.534754,17.544016,860.58,812.18,236
1985,10.157781,17.68704,847.38,828.27,236
1986,9.807452,18.540081,440.7,886.3,236
1987,10.390493,18.971178,543.96,887.27,236
1988,9.97112,18.919373,532.56,894.13,236
1989,10.39474,18.650028,539.94,846.51,236
1990,10.56978,18.828794,1093.5,831.55,236
1991,9.890274,18.524658,697.32,804.71,236
1992,9.105574,19.082157,547.02,882.54,236
1993,9.18411,18.754383,812.27997,821.2,236
1994,10.339068,19.865618,624.66,881.92,236
1995,9.427699,19.563124,674.7,852.79,236
1996,9.540628,18.620409,639.24,834.29,236
1997,9.5940275,19.770739,370.98,850.15,236
1998,10.629589,19.954273,858.84,831.25,236
1999,10.110274,19.993341,445.91998,806.85,236
2000,9.272295,19.522596,505.68,834.9,236
2001,9.128877,19.531918,559.44,808.54,236
2002,9.21537,20.373999,343.13998,817.61,236
2003,8.744466,18.468193,1140.18,688.7,236
2004,9.361394,20.105629,689.46,723.34,236
2005,8.483589,19.430056,875.52,711.99,236
2006,9.9101095,20.155369,758.76,686.22,236
2007,10.112466,19.647781,859.62,775.47003,236
2008,9.565765,18.868853,857.1,726.87,236
2009,8.924959,19.51852,664.14,713.27,236
